Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,81.324684,[ 22 164] ; [82 57],[ 59.52 126.48] ; [44.48 94.52],1
s6,1,0.000215,13.69389,[93 91] ; [98 40],[109.14285714  74.85714286] ; [81.85714286 56.14285714],1
s2,1,0.000421,12.435347,[ 67 117] ; [77 60],[ 82.54205607 101.45794393] ; [61.45794393 75.54205607],1
p2,1,0.000571,11.867542,[115  72] ; [111  29],[129.24159021  57.75840979] ; [96.75840979 43.24159021],1
n4,1,0.000662,11.59332,[117  70] ; [112  28],[130.95718654  56.04281346] ; [98.04281346 41.95718654],1
p6,1,0.000872,11.081297,[ 18 168] ; [ 32 106],[ 28.7037037 157.2962963] ; [ 21.2962963 116.7037037],1
s7,1,0.001504,10.073614,[ 56 124] ; [64 67],[ 69.45337621 110.54662379] ; [50.54662379 80.45337621],0
d1,1,0.001968,9.579105,[88 99] ; [90 50],[101.79204893  85.20795107] ; [76.20795107 63.79204893],0
s8,1,0.002833,8.91207,[ 54 133] ; [62 76],[ 66.74461538 120.25538462] ; [49.25538462 88.74461538],0
p8,1,0.00439,8.114838,[ 36 151] ; [46 93],[ 47.03680982 139.96319018] ; [ 34.96319018 104.03680982],0
n5,1,0.004404,8.109361,[113  73] ; [106  34],[124.95092025  61.04907975] ; [94.04907975 45.95092025],0
n6,1,0.005914,7.576266,[140  47] ; [122  18],[149.82874618  37.17125382] ; [112.17125382  27.82874618],0
d5,1,0.007197,7.223073,[134  53] ; [118  22],[144.11009174  42.88990826] ; [107.88990826  32.11009174],0
d2,1,0.007319,7.193041,[ 76 109] ; [78 61],[87.93209877 97.06790123] ; [66.06790123 72.93209877],0
v1,1,0.009149,6.793576,[ 72 111] ; [72 61],[83.39240506 99.60759494] ; [60.60759494 72.39240506],0
u1,1,0.027307,4.871284,[ 22 165] ; [ 29 111],[ 29.16513761 157.83486239] ; [ 21.83486239 118.16513761],0
p5,1,0.036426,4.377061,[  7 179] ; [ 13 125],[ 11.48148148 174.51851852] ; [  8.51851852 129.48148148],0
r4,1,0.051128,3.804086,[154  33] ; [126  14],[160.12232416  26.87767584] ; [119.87767584  20.12232416],0
s1,1,0.058347,3.58376,[  5 179] ; [ 10 129],[  8.54489164 175.45510836] ; [  6.45510836 132.54489164],0
p12,1,0.076094,3.146419,[  9 175] ; [ 14 126],[ 13.0617284 170.9382716] ; [  9.9382716 130.0617284],0
d3,1,0.098242,2.733849,[113  74] ; [97 43],[120.09174312  66.90825688] ; [89.90825688 50.09174312],0
p9,1,0.101974,2.674398,[135  47] ; [113  25],[141.05  40.95] ; [106.95  31.05],0
p10,1,0.105002,2.627878,[123  62] ; [104  35],[129.61419753  55.38580247] ; [97.38580247 41.61419753],0
r3,1,0.108039,2.582676,[166  20] ; [132   8],[170.02453988  15.97546012] ; [127.97546012  12.02453988],0
u4,1,0.121935,2.392284,[  2 185] ; [  5 135],[  4.0030581 182.9969419] ; [  2.9969419 137.0030581],0
a5,1,0.131096,2.279472,[123  64] ; [103  37],[129.24159021  57.75840979] ; [96.75840979 43.24159021],0
v2,1,0.164186,1.935245,[77 97] ; [71 65],[83.07096774 90.92903226] ; [64.92903226 71.07096774],0
a7,1,0.184865,1.758073,[127  59] ; [105  35],[132.36809816  53.63190184] ; [99.63190184 40.36809816],0
s5,1,0.194018,1.686838,[ 38 139] ; [36 93],[ 42.80392157 134.19607843] ; [31.19607843 97.80392157],0
s3,1,0.197963,1.657338,[ 84 100] ; [73 65],[89.71428571 94.28571429] ; [67.28571429 70.71428571],0
n1,1,0.226512,1.462634,[25 43] ; [19 20],[27.96261682 40.03738318] ; [16.03738318 22.96261682],0
p1,1,0.241755,1.370333,[ 12 174] ; [ 14 126],[ 14.83435583 171.16564417] ; [ 11.16564417 128.83435583],0
r1,1,0.259135,1.273374,[135  52] ; [108  31],[139.38957055  47.61042945] ; [103.61042945  35.38957055],0
u3,1,0.272624,1.203498,[38 26] ; [34 15],[40.77876106 23.22123894] ; [31.22123894 17.77876106],0
a1,1,0.289305,1.122851,[  8 179] ; [  3 137],[  6.29051988 180.70948012] ; [  4.70948012 135.29051988],0
a6,1,0.304257,1.055443,[129  58] ; [89 51],[124.66666667  62.33333333] ; [93.33333333 46.66666667],0
a4,1,0.333213,0.93637,[ 79 107] ; [67 73],[ 83.3006135 102.6993865] ; [62.6993865 77.3006135],0
b1,1,0.346583,0.88593,[ 64 123] ; [55 85],[ 68.05198777 118.94801223] ; [50.94801223 89.05198777],0
n2,1,0.375361,0.785842,[51 18] ; [25 13],[49.00934579 19.99065421] ; [26.99065421 11.00934579],0
d4,1,0.377825,0.777766,[144  42] ; [114  26],[147.20245399  38.79754601] ; [110.79754601  29.20245399],0
u2,1,0.441418,0.592593,[34 29] ; [30 19],[36. 27.] ; [28. 21.],0
p11,1,0.456065,0.555535,[125  62] ; [99 41],[128.09785933  58.90214067] ; [95.90214067 44.09785933],0
b4,1,0.56793,0.326159,[118  69] ; [84 56],[115.51681957  71.48318043] ; [86.48318043 53.51681957],0
a8,1,0.596889,0.279714,[ 14 161] ; [ 12 111],[ 15.26845638 159.73154362] ; [ 10.73154362 112.26845638],0
s4,1,0.617577,0.249288,[ 32 153] ; [ 21 117],[ 30.35603715 154.64396285] ; [ 22.64396285 115.35603715],0
a2,1,0.627415,0.235583,[ 36 151] ; [ 30 110],[ 37.74311927 149.25688073] ; [ 28.25688073 111.74311927],0
n3,1,0.668326,0.183566,[43 23] ; [27 12],[44. 22.] ; [26. 13.],0
v3,1,0.674153,0.176783,[ 56 120] ; [45 87],[ 57.71428571 118.28571429] ; [43.28571429 88.71428571],0
b5,1,0.703272,0.14509,[124  63] ; [90 50],[122.37920489  64.62079511] ; [91.62079511 48.37920489],0
r2,1,0.805508,0.060627,[175  12] ; [131   8],[175.52760736  11.47239264] ; [130.47239264   8.52760736],0
a3,1,0.831732,0.045148,[123  63] ; [91 49],[122.09815951  63.90184049] ; [91.90184049 48.09815951],0
b2,1,0.94978,0.003967,[35 59] ; [32 55],[34.79558011 59.20441989] ; [32.20441989 54.79558011],0
b3,1,0.94978,0.003967,[35 59] ; [32 55],[34.79558011 59.20441989] ; [32.20441989 54.79558011],0
