Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,56.203224,[28 63] ; [139  40],[56.28518519 34.71481481] ; [110.71481481  68.28518519],1
a5,1,1e-06,23.34174,[39 53] ; [131  50],[57.28937729 34.71062271] ; [112.71062271  68.28937729],1
a4,1,0.002218,9.359428,[22 70] ; [ 77 103],[33.48529412 58.51470588] ; [ 65.51470588 114.48529412],0
n6,1,0.002294,9.297746,[56 36] ; [141  39],[66.63235294 25.36764706] ; [130.36764706  49.63235294],0
a2,1,0.005085,7.84898,[ 6 86] ; [ 35 146],[13.81684982 78.18315018] ; [ 27.18315018 153.81684982],0
a6,1,0.006192,7.493432,[48 44] ; [125  56],[58.3003663 33.6996337] ; [114.6996337  66.3003663],0
a8,1,0.006606,7.37713,[ 3 83] ; [ 25 145],[ 9.40625 76.59375] ; [ 18.59375 151.40625],0
p3,1,0.008649,6.893857,[21 71] ; [ 70 111],[30.66666667 61.33333333] ; [ 60.33333333 120.66666667],0
d2,1,0.026661,4.912632,[29 63] ; [81 97],[37.48148148 54.51851852] ; [ 72.51851852 105.48148148],0
s4,1,0.037873,4.310714,[16 76] ; [ 16 165],[10.78388278 81.21611722] ; [ 21.21611722 159.78388278],0
s8,1,0.044137,4.051329,[12 80] ; [ 42 138],[18.26470588 73.73529412] ; [ 35.73529412 144.26470588],0
s7,1,0.04761,3.923713,[13 73] ; [ 45 128],[19.25868726 66.74131274] ; [ 38.74131274 134.25868726],0
s6,1,0.054801,3.688125,[26 66] ; [ 71 106],[33.17472119 58.82527881] ; [ 63.82527881 113.17472119],0
a3,1,0.060353,3.527663,[49 43] ; [117  63],[56.14705882 35.85294118] ; [109.85294118  70.14705882],0
v3,1,0.066096,3.377399,[15 73] ; [ 48 128],[21. 67.] ; [ 42. 134.],0
d5,1,0.068006,3.3305,[60 32] ; [137  44],[66.38827839 25.61172161] ; [130.61172161  50.38827839],0
r2,1,0.075078,3.168354,[73 19] ; [155  22],[77.97769517 14.02230483] ; [150.02230483  26.97769517],0
r4,1,0.085062,2.965426,[64 28] ; [143  38],[69.75824176 22.24175824] ; [137.24175824  43.75824176],0
p11,1,0.08539,2.959194,[55 37] ; [127  54],[61.33333333 30.66666667] ; [120.66666667  60.33333333],0
p10,1,0.090806,2.860026,[50 41] ; [116  61],[56.36567164 34.63432836] ; [109.63432836  67.36567164],0
d1,1,0.096995,2.754264,[36 56] ; [90 91],[42.46153846 49.53846154] ; [83.53846154 97.46153846],0
p12,1,0.10318,2.65569,[ 1 91] ; [  9 170],[ 3.39483395 88.60516605] ; [  6.60516605 172.39483395],0
u1,1,0.108298,2.578883,[ 4 88] ; [ 18 163],[ 7.41391941 84.58608059] ; [ 14.58608059 166.41391941],0
p9,1,0.120919,2.405378,[54 36] ; [123  54],[59.66292135 30.33707865] ; [117.33707865  59.66292135],0
s3,1,0.151082,2.061296,[18 74] ; [ 49 129],[22.82962963 69.17037037] ; [ 44.17037037 133.82962963],0
r1,1,0.151502,2.057058,[55 37] ; [124  57],[60.32234432 31.67765568] ; [118.67765568  62.32234432],0
a1,1,0.152276,2.049303,[ 2 90] ; [ 11 170],[ 4.38095238 87.61904762] ; [  8.61904762 172.38095238],0
p1,1,0.174606,1.842951,[ 4 88] ; [ 16 164],[ 6.76470588 85.23529412] ; [ 13.23529412 166.76470588],0
p6,1,0.181353,1.786501,[15 77] ; [ 41 135],[19.2238806 72.7761194] ; [ 36.7761194 139.2238806],0
u3,1,0.20589,1.600094,[21 22] ; [23 40],[17.8490566 25.1509434] ; [26.1509434 36.8490566],0
v2,1,0.233644,1.418536,[27 61] ; [ 66 107],[31.35632184 56.64367816] ; [ 61.64367816 111.35632184],0
b3,1,0.257333,1.283048,[11 35] ; [37 75],[13.97468354 32.02531646] ; [34.02531646 77.97468354],0
b2,1,0.257333,1.283048,[11 35] ; [37 75],[13.97468354 32.02531646] ; [34.02531646 77.97468354],0
p5,1,0.260843,1.264276,[ 5 86] ; [ 17 163],[ 7.38745387 83.61254613] ; [ 14.61254613 165.38745387],0
b4,1,0.311367,1.024867,[49 43] ; [108  73],[52.90842491 39.09157509] ; [104.09157509  76.90842491],0
n2,1,0.342469,0.901168,[23 18] ; [38 20],[25.26262626 15.73737374] ; [35.73737374 22.26262626],0
d4,1,0.362938,0.8277,[63 28] ; [134  46],[66.15129151 24.84870849] ; [130.84870849  49.15129151],0
b5,1,0.373146,0.79316,[52 40] ; [92 89],[48.52747253 43.47252747] ; [95.47252747 85.52747253],0
p7,1,0.39053,0.737292,[39 51] ; [87 91],[42.31343284 47.68656716] ; [83.68656716 94.31343284],0
a7,1,0.452953,0.563252,[61 31] ; [111  69],[58.17647059 33.82352941] ; [113.82352941  66.17647059],0
n1,1,0.459657,0.54673,[13 29] ; [21 34],[14.72164948 27.27835052] ; [19.27835052 35.72164948],0
p2,1,0.491848,0.472481,[58 34] ; [121  59],[60.54411765 31.45588235] ; [118.45588235  61.54411765],0
s1,1,0.504369,0.445732,[ 4 88] ; [  5 173],[ 3.06666667 88.93333333] ; [  5.93333333 172.06666667],0
u2,1,0.603653,0.269522,[22 21] ; [29 34],[20.68867925 22.31132075] ; [30.31132075 32.68867925],0
p4,1,0.622849,0.241883,[35 56] ; [ 74 104],[36.87360595 54.12639405] ; [ 72.12639405 105.87360595],0
d3,1,0.63714,0.222502,[56 35] ; [106  75],[54.19852941 36.80147059] ; [107.80147059  73.19852941],0
b1,1,0.649921,0.206,[36 56] ; [ 76 105],[37.74358974 54.25641026] ; [ 74.25641026 106.74358974],0
r3,1,0.697286,0.15131,[76 16] ; [152  28],[77.11764706 14.88235294] ; [150.88235294  29.11764706],0
p8,1,0.796214,0.066693,[34 57] ; [ 69 108],[34.9738806 56.0261194] ; [ 68.0261194 108.9738806],0
v4,1,0.7968,0.066301,[78 13] ; [153  28],[77.28308824 13.71691176] ; [153.71691176  27.28308824],0
n3,1,0.822215,0.050489,[27 14] ; [35 20],[26.47916667 14.52083333] ; [35.52083333 19.47916667],0
s5,1,0.972222,0.001213,[17 74] ; [ 33 142],[17.10526316 73.89473684] ; [ 32.89473684 142.10526316],0
