Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.003785,8.384343,[47 20] ; [46  4],[53.25641026 13.74358974] ; [39.74358974 10.25641026],0
n2,1,0.407016,0.6875,[15  7] ; [9 2],[16.  6.] ; [8. 3.],0
n3,1,0.407016,0.6875,[17  5] ; [7 4],[16.  6.] ; [8. 3.],0
r2,1,0.453811,0.561115,[57  8] ; [46  4],[58.2173913  6.7826087] ; [44.7826087  5.2173913],0
a6,1,0.465495,0.532649,[42 25] ; [28 22],[40.08547009 26.91452991] ; [29.91452991 20.08547009],0
u1,1,0.498189,0.458792,[ 9 58] ; [ 9 41],[10.30769231 56.69230769] ; [ 7.69230769 42.30769231],0
b4,1,0.503742,0.447045,[39 28] ; [26 24],[37.22222222 29.77777778] ; [27.77777778 22.22222222],0
p6,1,0.510516,0.433009,[26 41] ; [22 27],[27.72413793 39.27586207] ; [20.27586207 28.72413793],0
p2,1,0.516803,0.420269,[53 14] ; [37 13],[51.53846154 15.46153846] ; [38.46153846 11.53846154],0
d4,1,0.546508,0.36361,[49 18] ; [39 11],[50.39316239 16.60683761] ; [37.60683761 12.39316239],0
b3,1,0.572593,0.318363,[ 6 28] ; [ 7 23],[ 6.90625 27.09375] ; [ 6.09375 23.90625],0
b2,1,0.572593,0.318363,[ 6 28] ; [ 7 23],[ 6.90625 27.09375] ; [ 6.09375 23.90625],0
b1,1,0.607666,0.263587,[25 42] ; [21 29],[26.34188034 40.65811966] ; [19.65811966 30.34188034],0
d1,1,0.611379,0.258172,[33 34] ; [27 23],[34.35897436 32.64102564] ; [25.64102564 24.35897436],0
a7,1,0.702861,0.145513,[44 22] ; [35 15],[44.94827586 21.05172414] ; [34.05172414 15.94827586],0
p11,1,0.74418,0.106487,[45 22] ; [35 15],[45.81196581 21.18803419] ; [34.18803419 15.81196581],0
d2,1,0.76989,0.085567,[29 38] ; [23 27],[29.77777778 37.22222222] ; [22.22222222 27.77777778],0
d3,1,0.787268,0.072825,[46 20] ; [36 14],[46.65517241 19.34482759] ; [35.34482759 14.65517241],0
s6,1,0.837138,0.042253,[53 13] ; [37 10],[52.56637168 13.43362832] ; [37.43362832  9.56637168],0
p1,1,0.848092,0.036693,[ 6 61] ; [ 5 45],[ 6.2991453 60.7008547] ; [ 4.7008547 45.2991453],0
b5,1,0.884102,0.021249,[42 25] ; [32 18],[42.37606838 24.62393162] ; [31.62393162 18.37606838],0
v4,1,0.889199,0.01941,[62  5] ; [45  4],[61.80172414  5.19827586] ; [45.19827586  3.80172414],0
s7,1,0.927054,0.008382,[36 29] ; [27 21],[36.23893805 28.76106195] ; [26.76106195 21.23893805],0
s2,1,0.933006,0.007067,[46 21] ; [34 15],[46.20689655 20.79310345] ; [33.79310345 15.20689655],0
u3,1,0.955526,0.00311,[19 10] ; [11  6],[18.91304348 10.08695652] ; [11.08695652  5.91304348],0
