Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,98.424539,[ 3 70] ; [196  89],[40.57821229 32.42178771] ; [158.42178771 126.57821229],1
a8,1,0.559963,0.339768,[ 9 59] ; [ 28 233],[ 7.64741641 60.35258359] ; [ 29.35258359 231.64741641],0
u4,1,0.57635,0.312173,[ 1 72] ; [  2 283],[ 0.61173184 72.38826816] ; [  2.38826816 282.61173184],0
b2,1,0.612446,0.256628,[15 27] ; [ 48 104],[13.63917526 28.36082474] ; [ 49.36082474 102.63917526],0
b3,1,0.612446,0.256628,[15 27] ; [ 48 104],[13.63917526 28.36082474] ; [ 49.36082474 102.63917526],0
p11,1,0.631031,0.230665,[59 14] ; [223  62],[57.5027933 15.4972067] ; [224.4972067  60.5027933],0
n3,1,0.810191,0.057686,[13  5] ; [51 17],[13.39534884  4.60465116] ; [50.60465116 17.39534884],0
s2,1,0.838205,0.041694,[19 51] ; [ 80 202],[19.6875 50.3125] ; [ 79.3125 202.6875],0
p5,1,0.859364,0.031394,[ 4 69] ; [ 17 265],[ 4.31830986 68.68169014] ; [ 16.68169014 265.31830986],0
u2,1,0.887028,0.020183,[20 19] ; [50 45],[20.37313433 18.62686567] ; [49.62686567 45.37313433],0
v3,1,0.927671,0.00824,[23 48] ; [ 89 181],[23.31964809 47.68035191] ; [ 88.68035191 181.31964809],0
b4,1,0.969973,0.001417,[45 28] ; [175 110],[44.8603352 28.1396648] ; [175.1396648 109.8603352],0
