Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,2e-06,22.845259,[67 23] ; [17 34],[53.61702128 36.38297872] ; [30.38297872 20.61702128],1
n6,1,0.398792,0.711965,[60 31] ; [30 21],[57.67605634 33.32394366] ; [32.32394366 18.67605634],0
n3,1,0.649447,0.206597,[28 13] ; [17 10],[27.13235294 13.86764706] ; [17.86764706  9.13235294],0
d2,1,0.654456,0.200328,[34 57] ; [21 30],[35.24647887 55.75352113] ; [19.75352113 31.24647887],0
a3,1,0.66124,0.19202,[58 33] ; [30 20],[56.79432624 34.20567376] ; [31.20567376 18.79432624],0
b2,1,0.678301,0.172045,[12 30] ; [ 7 22],[11.23943662 30.76056338] ; [ 7.76056338 21.23943662],0
b3,1,0.678301,0.172045,[12 30] ; [ 7 22],[11.23943662 30.76056338] ; [ 7.76056338 21.23943662],0
n1,1,0.705379,0.142937,[ 9 32] ; [ 7 20],[ 9.64705882 31.35294118] ; [ 6.35294118 20.64705882],0
p6,1,0.816259,0.053991,[11 78] ; [ 7 44],[11.44285714 77.55714286] ; [ 6.55714286 44.44285714],0
s5,1,0.831824,0.045098,[24 66] ; [12 36],[23.47826087 66.52173913] ; [12.52173913 35.47826087],0
s3,1,0.85751,0.032236,[42 48] ; [23 28],[41.4893617 48.5106383] ; [23.5106383 27.4893617],0
p1,1,0.92339,0.009248,[ 5 86] ; [ 3 48],[ 5.12676056 85.87323944] ; [ 2.87323944 48.12676056],0
b4,1,0.952041,0.003617,[54 37] ; [30 21],[53.83098592 37.16901408] ; [30.16901408 20.83098592],0
