Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,64.942992,[318  34] ; [13 20],[302.62857143  49.37142857] ; [28.37142857  4.62857143],1
r2,1,0.0,43.922668,[330  18] ; [19 12],[320.45382586  27.54617414] ; [28.54617414  2.45382586],1
r3,1,0.0,36.349316,[335  17] ; [22 11],[326.4  25.6] ; [30.6  2.4],1
p2,1,1e-06,24.232777,[283  65] ; [14 18],[271.98947368  76.01052632] ; [25.01052632  6.98947368],1
p10,1,5e-06,20.932398,[272  75] ; [14 19],[261.16315789  85.83684211] ; [24.83684211  8.16315789],1
r1,1,1.8e-05,18.435733,[276  74] ; [15 18],[265.92689295  84.07310705] ; [25.07310705  7.92689295],1
p9,1,2.6e-05,17.679664,[279  68] ; [16 17],[269.38157895  77.61842105] ; [25.61842105  7.38157895],1
p11,1,3.1e-05,17.32631,[275  77] ; [15 18],[265.14285714  86.85714286] ; [24.85714286  8.14285714],1
n6,1,6.4e-05,15.974133,[282  68] ; [16 16],[273.03664921  76.96335079] ; [24.96335079  7.03664921],1
a7,1,0.000234,13.53708,[272  79] ; [16 17],[263.25  87.75] ; [24.75  8.25],1
u3,1,0.000869,11.088031,[70 49] ; [ 2 13],[63.94029851 55.05970149] ; [8.05970149 6.94029851],1
v1,1,0.001328,10.303439,[173 170] ; [ 7 26],[164.20212766 178.79787234] ; [15.79787234 17.20212766],0
p7,1,0.002322,9.275741,[198 144] ; [10 23],[189.696 152.304] ; [18.304 14.696],0
v3,1,0.013314,6.126932,[111 225] ; [ 4 29],[104.71544715 231.28455285] ; [10.28455285 22.71544715],0
p8,1,0.019984,5.41328,[168 179] ; [ 9 24],[161.62894737 185.37105263] ; [15.37105263 17.62894737],0
d3,1,0.024205,5.079861,[266  86] ; [19 14],[260.57142857  91.42857143] ; [24.42857143  8.57142857],0
a5,1,0.024751,5.041193,[257  95] ; [18 15],[251.42857143 100.57142857] ; [23.57142857  9.42857143],0
a6,1,0.037068,4.347279,[253  99] ; [18 15],[247.77142857 104.22857143] ; [23.22857143  9.77142857],0
a2,1,0.04178,4.144097,[ 73 279] ; [ 2 31],[ 68.57142857 283.42857143] ; [ 6.42857143 26.57142857],0
n3,1,0.041788,4.143778,[63 25] ; [4 6],[60.16326531 27.83673469] ; [6.83673469 3.16326531],0
s6,1,0.052042,3.774402,[180 164] ; [11 21],[174.74468085 169.25531915] ; [16.25531915 15.74468085],0
s4,1,0.075388,3.161618,[ 48 297] ; [ 1 32],[ 44.72222222 300.27777778] ; [ 4.27777778 28.72222222],0
s2,1,0.086669,2.935172,[114 235] ; [ 6 27],[109.63350785 239.36649215] ; [10.36649215 22.63350785],0
u2,1,0.092697,2.826898,[67 52] ; [ 5 10],[63.94029851 55.05970149] ; [8.05970149 6.94029851],0
d1,1,0.098101,2.736141,[232 120] ; [17 16],[227.65714286 124.34285714] ; [21.34285714 11.65714286],0
s1,1,0.098527,2.729224,[  6 340] ; [ 2 31],[  7.30343008 338.69656992] ; [ 0.69656992 32.30343008],0
v2,1,0.10811,2.581637,[181 154] ; [13 20],[176.60326087 158.39673913] ; [17.39673913 15.60326087],0
d5,1,0.110395,2.548554,[303  49] ; [25  8],[299.88571429  52.11428571] ; [28.11428571  4.88571429],0
p4,1,0.114939,2.484959,[175 170] ; [12 21],[170.67460317 174.32539683] ; [16.32539683 16.67460317],0
s8,1,0.12877,2.307265,[ 70 281] ; [ 3 30],[ 66.7265625 284.2734375] ; [ 6.2734375 26.7265625],0
p6,1,0.150585,2.066313,[ 94 250] ; [ 5 27],[ 90.57446809 253.42553191] ; [ 8.42553191 23.57446809],0
a4,1,0.16191,1.9563,[155 197] ; [10 22],[151.25 200.75] ; [13.75 18.25],0
p5,1,0.173555,1.851964,[ 21 329] ; [ 4 29],[ 22.845953 327.154047] ; [ 2.154047 30.845953],0
a3,1,0.207276,1.590354,[230 121] ; [18 15],[226.6875 124.3125] ; [21.3125 11.6875],0
u1,1,0.215762,1.532338,[ 48 304] ; [ 2 31],[ 45.71428571 306.28571429] ; [ 4.28571429 28.71428571],0
u4,1,0.238056,1.392067,[  3 349] ; [ 1 32],[  3.65714286 348.34285714] ; [ 0.34285714 32.65714286],0
a8,1,0.296688,1.08902,[ 32 296] ; [ 5 27],[ 33.71111111 294.28888889] ; [ 3.28888889 28.71111111],0
b1,1,0.317435,0.999484,[129 223] ; [15 18],[131.65714286 220.34285714] ; [12.34285714 20.65714286],0
p3,1,0.321583,0.982499,[136 212] ; [10 23],[133.35433071 214.64566929] ; [12.64566929 20.35433071],0
d2,1,0.323583,0.97441,[165 185] ; [18 14],[167.67015707 182.32984293] ; [15.32984293 16.67015707],0
n5,1,0.331754,0.942038,[229 118] ; [19 14],[226.46315789 120.53684211] ; [21.53684211 11.46315789],0
p1,1,0.387402,0.747081,[ 19 331] ; [ 3 30],[ 20.10443864 329.89556136] ; [ 1.89556136 31.10443864],0
s5,1,0.393074,0.729412,[ 87 253] ; [ 6 26],[ 85. 255.] ; [ 8. 24.],0
n2,1,0.496667,0.46205,[62 26] ; [6 4],[61.06122449 26.93877551] ; [6.93877551 3.06122449],0
b5,1,0.532959,0.388746,[222 130] ; [19 14],[220.34285714 131.65714286] ; [20.65714286 12.34285714],0
