Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,26.76366,[ 1 34] ; [32 25],[12.55434783 22.44565217] ; [20.44565217 36.55434783],1
d5,1,6e-06,20.557537,[11 24] ; [45 12],[21.30434783 13.69565217] ; [34.69565217 22.30434783],1
d3,1,0.002163,9.40589,[ 9 25] ; [34 23],[16.06593407 17.93406593] ; [26.93406593 30.06593407],0
a7,1,0.011531,6.381593,[12 23] ; [35 22],[17.88043478 17.11956522] ; [29.11956522 27.88043478],0
a3,1,0.015904,5.813506,[12 22] ; [35 22],[17.56043956 16.43956044] ; [29.43956044 27.56043956],0
d2,1,0.021758,5.265065,[ 9 26] ; [28 28],[14.23076923 20.76923077] ; [22.76923077 33.23076923],0
a5,1,0.027855,4.837003,[12 23] ; [33 24],[17.11956522 17.88043478] ; [27.88043478 29.11956522],0
p10,1,0.039726,4.229558,[12 21] ; [33 23],[16.68539326 16.31460674] ; [28.31460674 27.68539326],0
v2,1,0.040442,4.199249,[ 5 29] ; [19 36],[ 9.16853933 24.83146067] ; [14.83146067 40.16853933],0
r1,1,0.063473,3.444242,[ 6 29] ; [20 37],[ 9.89130435 25.10869565] ; [16.10869565 40.89130435],0
a4,1,0.078459,3.096528,[ 7 28] ; [21 35],[10.76923077 24.23076923] ; [17.23076923 38.76923077],0
a2,1,0.079751,3.069969,[ 1 34] ; [ 8 49],[ 3.42391304 31.57608696] ; [ 5.57608696 51.42391304],0
r3,1,0.092537,2.82968,[14 21] ; [32 23],[17.88888889 17.11111111] ; [28.11111111 26.88888889],0
s7,1,0.112608,2.517236,[ 6 27] ; [18 35],[ 9.20930233 23.79069767] ; [14.79069767 38.20930233],0
b4,1,0.122241,2.388376,[17 18] ; [37 20],[20.54347826 14.45652174] ; [33.45652174 23.54347826],0
v3,1,0.128251,2.313553,[ 3 31] ; [12 45],[ 5.6043956 28.3956044] ; [ 9.3956044 47.6043956],0
p9,1,0.145697,2.116737,[13 20] ; [31 25],[16.31460674 16.68539326] ; [27.68539326 28.31460674],0
s8,1,0.154415,2.028084,[ 3 32] ; [11 45],[ 5.38461538 29.61538462] ; [ 8.61538462 47.38461538],0
p2,1,0.157899,1.994229,[21 13] ; [26 30],[17.75555556 16.24444444] ; [29.24444444 26.75555556],0
p7,1,0.165937,1.919273,[15 19] ; [16 38],[11.97727273 22.02272727] ; [19.02272727 34.97727273],0
u3,1,0.222539,1.487923,[ 4 19] ; [ 7 14],[ 5.75 17.25] ; [ 5.25 15.75],0
n2,1,0.225872,1.466667,[ 8 12] ; [14 10],[10. 10.] ; [12. 12.],0
p3,1,0.232893,1.423106,[ 6 29] ; [16 41],[ 8.36956522 26.63043478] ; [13.63043478 43.36956522],0
b1,1,0.255608,1.292388,[19 16] ; [24 33],[16.35869565 18.64130435] ; [26.64130435 30.35869565],0
s3,1,0.311821,1.022949,[10 24] ; [22 33],[12.2247191 21.7752809] ; [19.7752809 35.2247191],0
n6,1,0.330632,0.946422,[18 17] ; [34 21],[20.22222222 14.77777778] ; [31.77777778 23.22222222],0
