Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.039505,4.239039,[ 4 12] ; [40 35],[7.73626374 8.26373626] ; [36.26373626 38.73626374],0
s5,1,0.113156,2.509578,[6 8] ; [17 58],[ 3.61797753 10.38202247] ; [19.38202247 55.61797753],0
v3,1,0.116209,2.467683,[ 3 13] ; [30 46],[ 5.73913043 10.26086957] ; [27.26086957 48.73913043],0
p11,1,0.154051,2.031668,[9 7] ; [57 20],[11.35483871  4.64516129] ; [54.64516129 22.35483871],0
u2,1,0.158176,1.991582,[2 7] ; [16 17],[3.85714286 5.14285714] ; [14.14285714 18.85714286],0
s6,1,0.16725,1.907422,[10  3] ; [43 33],[7.74157303 5.25842697] ; [45.25842697 30.74157303],0
n1,1,0.236958,1.398601,[2 4] ; [11  7],[3.25 2.75] ; [9.75 8.25],0
s2,1,0.245157,1.350693,[7 7] ; [26 51],[5.07692308 8.92307692] ; [27.92307692 49.07692308],0
a7,1,0.291374,1.113264,[12  4] ; [47 30],[10.15053763  5.84946237] ; [48.84946237 28.15053763],0
a3,1,0.327326,0.959446,[7 9] ; [44 33],[8.77419355 7.22580645] ; [42.22580645 34.77419355],0
p8,1,0.338679,0.915427,[10  6] ; [37 38],[8.26373626 7.73626374] ; [38.73626374 36.26373626],0
p2,1,0.363875,0.824475,[12  4] ; [65 12],[13.24731183  2.75268817] ; [63.75268817 13.24731183],0
r4,1,0.363875,0.824475,[12  4] ; [65 12],[13.24731183  2.75268817] ; [63.75268817 13.24731183],0
b5,1,0.377299,0.779482,[7 9] ; [43 34],[8.60215054 7.39784946] ; [41.39784946 35.60215054],0
p6,1,0.390116,0.738581,[ 5 11] ; [33 44],[6.53763441 9.46236559] ; [31.46236559 45.53763441],0
n6,1,0.445626,0.581753,[14  2] ; [61 16],[12.90322581  3.09677419] ; [62.09677419 14.90322581],0
s3,1,0.478779,0.501644,[9 6] ; [38 38],[7.74725275 7.25274725] ; [39.25274725 36.74725275],0
u3,1,0.482948,0.492199,[5 4] ; [14 19],[4.07142857 4.92857143] ; [14.92857143 18.07142857],0
b1,1,0.498562,0.457997,[ 6 10] ; [36 41],[7.22580645 8.77419355] ; [34.77419355 42.22580645],0
b4,1,0.55064,0.356172,[9 7] ; [37 40],[7.91397849 8.08602151] ; [38.08602151 38.91397849],0
v4,1,0.55238,0.35307,[14  2] ; [70  6],[14.60869565  1.39130435] ; [69.39130435  6.60869565],0
r1,1,0.603193,0.270207,[12  4] ; [52 24],[11.13043478  4.86956522] ; [52.86956522 23.13043478],0
a2,1,0.610319,0.259711,[ 1 15] ; [ 8 69],[ 1.5483871 14.4516129] ; [ 7.4516129 69.5483871],0
d5,1,0.615486,0.252263,[9 7] ; [38 39],[8.08602151 7.91397849] ; [38.91397849 38.08602151],0
d3,1,0.62205,0.242996,[ 6 10] ; [24 53],[ 5.16129032 10.83870968] ; [24.83870968 52.16129032],0
p10,1,0.650914,0.20475,[13  3] ; [57 18],[12.30769231  3.69230769] ; [57.69230769 17.30769231],0
n4,1,0.686767,0.162608,[11  5] ; [56 20],[11.65217391  4.34782609] ; [55.34782609 20.65217391],0
r2,1,0.687275,0.162052,[14  2] ; [69  7],[14.43478261  1.56521739] ; [68.56521739  7.43478261],0
p7,1,0.696159,0.152499,[12  4] ; [54 23],[11.35483871  4.64516129] ; [54.64516129 22.35483871],0
r3,1,0.712303,0.135988,[15  1] ; [70  7],[14.62365591  1.37634409] ; [70.37634409  6.62365591],0
a6,1,0.721753,0.12682,[9 7] ; [47 30],[9.6344086 6.3655914] ; [46.3655914 30.6344086],0
p5,1,0.739174,0.110854,[ 2 14] ; [12 64],[ 2.43478261 13.56521739] ; [11.56521739 64.43478261],0
s8,1,0.79608,0.066783,[7 9] ; [31 46],[6.53763441 9.46236559] ; [31.46236559 45.53763441],0
a5,1,0.79608,0.066783,[9 7] ; [46 31],[9.46236559 6.53763441] ; [45.53763441 31.46236559],0
n5,1,0.819686,0.051961,[12  4] ; [59 17],[12.34782609  3.65217391] ; [58.65217391 17.34782609],0
a4,1,0.829717,0.046253,[ 4 12] ; [21 55],[ 4.34782609 11.65217391] ; [20.65217391 55.34782609],0
p12,1,0.831514,0.045267,[ 1 15] ; [ 6 71],[ 1.20430108 14.79569892] ; [ 5.79569892 71.20430108],0
p1,1,0.857125,0.032413,[ 3 13] ; [13 64],[ 2.75268817 13.24731183] ; [13.24731183 63.75268817],0
s1,1,0.883859,0.021339,[ 1 15] ; [ 4 71],[ 0.87912088 15.12087912] ; [ 4.12087912 70.87912088],0
n3,1,0.95925,0.002611,[5 1] ; [16  3],[5.04 0.96] ; [15.96  3.04],0
p3,1,0.960479,0.002455,[10  6] ; [48 28],[10.08695652  5.91304348] ; [47.91304348 28.08695652],0
p9,1,0.978149,0.00075,[12  4] ; [58 19],[12.04301075  3.95698925] ; [57.95698925 19.04301075],0
s7,1,0.989429,0.000176,[7 8] ; [33 38],[6.97674419 8.02325581] ; [33.02325581 37.97674419],0
d2,1,0.994912,4.1e-05,[ 5 11] ; [24 53],[ 4.98924731 11.01075269] ; [24.01075269 52.98924731],0
v1,1,1.0,0.0,[8 8] ; [38 38],[8. 8.] ; [38. 38.],0
