Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,35.009129,[208  12] ; [7 7],[202.13675214  17.86324786] ; [12.86324786  1.13675214],1
r4,1,0.0,32.300429,[204  18] ; [6 8],[197.54237288  24.45762712] ; [12.45762712  1.54237288],1
a7,1,0.00049,12.153146,[171  50] ; [5 9],[165.51489362  55.48510638] ; [10.48510638  3.51489362],1
p10,1,0.007572,7.131912,[175  43] ; [7 7],[171.01724138  46.98275862] ; [10.98275862  3.01724138],0
p9,1,0.01808,5.58834,[181  38] ; [8 6],[177.64377682  41.35622318] ; [11.35622318  2.64377682],0
a6,1,0.035603,4.416029,[155  67] ; [6 8],[151.44915254  70.55084746] ; [9.55084746 4.44915254],0
r1,1,0.062462,3.470777,[173  47] ; [8 6],[170.17094017  49.82905983] ; [10.82905983  3.17094017],0
n2,1,0.062867,3.460082,[43 11] ; [1 2],[41.68421053 12.31578947] ; [2.31578947 0.68421053],0
p7,1,0.06813,3.327514,[130  85] ; [5 9],[126.74672489  88.25327511] ; [8.25327511 5.74672489],0
u3,1,0.069663,3.290934,[53 38] ; [2 6],[50.55555556 40.44444444] ; [4.44444444 3.55555556],0
p2,1,0.084069,2.98442,[182  38] ; [9 5],[179.57264957  40.42735043] ; [11.42735043  2.57264957],0
p4,1,0.087128,2.92666,[122  99] ; [11  3],[125.07659574  95.92340426] ; [7.92340426 6.07659574],0
d5,1,0.126965,2.32923,[180  42] ; [9 5],[177.78813559  44.21186441] ; [11.21186441  2.78813559],0
s5,1,0.165724,1.921202,[ 69 147] ; [ 2 12],[ 66.67826087 149.32173913] ; [4.32173913 9.67826087],0
r3,1,0.172499,1.861093,[210  12] ; [12  2],[208.83050847  13.16949153] ; [13.16949153  0.83050847],0
p11,1,0.220373,1.501939,[174  48] ; [9 5],[172.1440678  49.8559322] ; [10.8559322  3.1440678],0
s4,1,0.226647,1.461779,[ 44 172] ; [ 1 13],[ 42.26086957 173.73913043] ; [ 2.73913043 11.26086957],0
v1,1,0.228006,1.453259,[112 102] ; [5 9],[109.81578947 104.18421053] ; [7.18421053 6.81578947],0
p5,1,0.254801,1.296786,[ 14 206] ; [ 2 12],[ 15.04273504 204.95726496] ; [ 0.95726496 13.04273504],0
a3,1,0.269618,1.21869,[128  93] ; [6 8],[126.01702128  94.98297872] ; [7.98297872 6.01702128],0
b3,1,0.272837,1.202429,[33 74] ; [1 7],[31.63478261 75.36521739] ; [2.36521739 5.63478261],0
b2,1,0.272837,1.202429,[33 74] ; [1 7],[31.63478261 75.36521739] ; [2.36521739 5.63478261],0
a2,1,0.28257,1.15469,[ 41 181] ; [ 1 13],[ 39.50847458 182.49152542] ; [ 2.49152542 11.50847458],0
n4,1,0.319588,0.990633,[155  67] ; [8 6],[153.33050847  68.66949153] ; [9.66949153 4.33050847],0
b4,1,0.32802,0.9567,[140  82] ; [7 7],[138.27966102  83.72033898] ; [8.72033898 5.27966102],0
v2,1,0.334642,0.930849,[105 101] ; [9 5],[106.74545455  99.25454545] ; [7.25454545 6.74545455],0
b1,1,0.340503,0.908535,[ 75 147] ; [ 3 11],[ 73.37288136 148.62711864] ; [4.62711864 9.37288136],0
n6,1,0.381631,0.76544,[179  42] ; [10  4],[177.74042553  43.25957447] ; [11.25957447  2.74042553],0
s3,1,0.402103,0.702029,[118  99] ; [6 8],[116.48484848 100.51515152] ; [7.51515152 6.48484848],0
d2,1,0.430941,0.620287,[ 87 134] ; [7 7],[ 88.4 132.6] ; [5.6 8.4],0
d1,1,0.434597,0.610507,[119 103] ; [6 8],[117.58474576 104.41525424] ; [7.41525424 6.58474576],0
v3,1,0.445132,0.583016,[ 66 146] ; [ 3 11],[ 64.72566372 147.27433628] ; [4.27433628 9.72566372],0
s2,1,0.509315,0.435475,[ 98 121] ; [5 9],[ 96.8111588 122.1888412] ; [6.1888412 7.8111588],0
u1,1,0.518947,0.415985,[ 29 193] ; [ 1 13],[ 28.22033898 193.77966102] ; [ 1.77966102 12.22033898],0
b5,1,0.640312,0.218334,[145  77] ; [10  4],[145.80508475  76.19491525] ; [9.19491525 4.80508475],0
p6,1,0.641191,0.217188,[ 65 153] ; [5 9],[ 65.77586207 152.22413793] ; [4.22413793 9.77586207],0
p1,1,0.656161,0.19822,[ 10 210] ; [ 1 13],[ 10.34188034 209.65811966] ; [ 0.65811966 13.34188034],0
p8,1,0.663133,0.18974,[107 112] ; [6 8],[106.21030043 112.78969957] ; [6.78969957 7.21030043],0
n3,1,0.669587,0.182086,[41 12] ; [2 1],[40.69642857 12.30357143] ; [2.30357143 0.69642857],0
n5,1,0.67095,0.180493,[154  67] ; [9 5],[153.2893617  67.7106383] ; [9.7106383 4.2893617],0
a8,1,0.740279,0.109882,[ 25 179] ; [ 2 11],[ 25.38248848 178.61751152] ; [ 1.61751152 11.38248848],0
a5,1,0.771914,0.084026,[151  71] ; [9 5],[150.50847458  71.49152542] ; [9.49152542 4.50847458],0
d3,1,0.771914,0.084026,[151  71] ; [9 5],[150.50847458  71.49152542] ; [9.49152542 4.50847458],0
d4,1,0.816663,0.053749,[180  42] ; [11  3],[179.66949153  42.33050847] ; [11.33050847  2.66949153],0
a4,1,0.827501,0.047484,[ 85 135] ; [5 9],[ 84.61538462 135.38461538] ; [5.38461538 8.61538462],0
u2,1,0.859312,0.031417,[49 43] ; [4 4],[48.76 43.24] ; [4.24 3.76],0
s8,1,0.870007,0.026781,[ 59 163] ; [ 4 10],[ 59.26271186 162.73728814] ; [ 3.73728814 10.26271186],0
p12,1,0.893907,0.017785,[ 18 203] ; [ 1 13],[ 17.86808511 203.13191489] ; [ 1.13191489 12.86808511],0
p3,1,0.966027,0.001814,[ 96 125] ; [6 8],[ 95.92340426 125.07659574] ; [6.07659574 7.92340426],0
