Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,171.420458,[408  22] ; [37 52],[368.68978805  61.31021195] ; [76.31021195 12.68978805],1
p11,1,0.0,51.253393,[364  67] ; [46 45],[338.52490421  92.47509579] ; [71.47509579 19.52490421],1
p2,1,0.0,28.379637,[372  56] ; [58 33],[354.60500963  73.39499037] ; [75.39499037 15.60500963],1
p7,1,0.0,26.920703,[291 128] ; [36 53],[269.71062992 149.28937008] ; [57.28937008 31.71062992],1
p3,1,6e-06,20.50371,[248 180] ; [29 62],[228.43159923 199.56840077] ; [48.56840077 42.43159923],1
v4,1,8.3e-05,15.478769,[419  10] ; [80 10],[412.46820809  16.53179191] ; [86.53179191  3.46820809],1
n6,1,0.000131,14.630961,[379  49] ; [65 24],[367.56673114  60.43326886] ; [76.43326886 12.56673114],1
r4,1,0.0002,13.831943,[408  23] ; [76 15],[399.62452107  31.37547893] ; [84.37547893  6.62452107],1
s5,1,0.000289,13.138544,[172 238] ; [19 70],[156.93386774 253.06613226] ; [34.06613226 54.93386774],1
p4,1,0.000304,13.042711,[291 138] ; [43 47],[276.08092486 152.91907514] ; [57.91907514 32.08092486],1
v1,1,0.000346,12.800891,[250 170] ; [35 55],[234.70588235 185.29411765] ; [50.29411765 39.70588235],1
n5,1,0.000445,12.332407,[341  88] ; [56 34],[328.15606936 100.84393064] ; [68.84393064 21.15606936],1
s8,1,0.000466,12.248697,[229 198] ; [30 60],[213.91295938 213.08704062] ; [45.08704062 44.91295938],1
s2,1,0.000538,11.97892,[254 174] ; [35 54],[239.24951644 188.75048356] ; [49.75048356 39.24951644],1
p8,1,0.001385,10.225214,[246 179] ; [35 54],[232.34435798 192.65564202] ; [48.65564202 40.34435798],0
s3,1,0.002164,9.405245,[265 159] ; [40 49],[252.08576998 171.91423002] ; [52.91423002 36.08576998],0
s6,1,0.00409,8.243567,[304 118] ; [51 39],[292.59765625 129.40234375] ; [62.40234375 27.59765625],0
p12,1,0.004224,8.185108,[ 45 385] ; [ 1 90],[ 37.96545106 392.03454894] ; [ 8.03454894 82.96545106],0
n4,1,0.005102,7.843006,[357  74] ; [63 27],[347.44721689  83.55278311] ; [72.55278311 17.44721689],0
s7,1,0.008952,6.83245,[233 182] ; [35 51],[221.99600798 193.00399202] ; [46.00399202 39.99600798],0
p6,1,0.010856,6.488716,[180 246] ; [24 63],[169.40350877 256.59649123] ; [34.59649123 52.40350877],0
v3,1,0.012217,6.279059,[186 224] ; [26 59],[175.5959596 234.4040404] ; [36.4040404 48.5959596],0
r3,1,0.02217,5.232419,[417  12] ; [83  7],[413.29479769  15.70520231] ; [86.70520231  3.29479769],0
d2,1,0.022275,5.22418,[305 124] ; [73 15],[313.65957447 115.34042553] ; [64.34042553 23.65957447],0
s1,1,0.029777,4.722121,[ 10 416] ; [ 6 83],[ 13.23495146 412.76504854] ; [ 2.76504854 86.23495146],0
p5,1,0.040002,4.217812,[ 56 370] ; [ 5 86],[ 50.26305609 375.73694391] ; [10.73694391 80.26305609],0
b1,1,0.056233,3.64514,[153 278] ; [42 49],[161.00574713 269.99425287] ; [33.99425287 57.00574713],0
s4,1,0.05934,3.555747,[ 79 347] ; [ 9 79],[ 72.93385214 353.06614786] ; [15.06614786 72.93385214],0
a7,1,0.059372,3.554846,[341  90] ; [63 27],[334.21113244  96.78886756] ; [69.78886756 20.21113244],0
u4,1,0.070363,3.274538,[ 12 419] ; [ 6 85],[ 14.86206897 416.13793103] ; [ 3.13793103 87.86206897],0
n3,1,0.071242,3.254172,[59 21] ; [23 17],[54.66666667 25.33333333] ; [27.33333333 12.66666667],0
v2,1,0.079921,3.066508,[258 156] ; [46 42],[250.70916335 163.29083665] ; [53.29083665 34.70916335],0
n2,1,0.089434,2.884527,[59 22] ; [23 17],[54.89256198 26.10743802] ; [27.10743802 12.89256198],0
a8,1,0.142384,2.151998,[ 53 332] ; [ 6 72],[ 49.06047516 335.93952484] ; [ 9.93952484 68.06047516],0
a4,1,0.166797,1.911499,[248 182] ; [59 31],[253.86538462 176.13461538] ; [53.13461538 36.86538462],0
a3,1,0.187577,1.736549,[351  78] ; [69 22],[346.5  82.5] ; [73.5 17.5],0
d3,1,0.214969,1.537644,[383  47] ; [76 14],[379.55769231  50.44230769] ; [79.44230769 10.55769231],0
r1,1,0.238479,1.38956,[373  56] ; [74 16],[369.48554913  59.51445087] ; [77.51445087 12.48554913],0
a5,1,0.328109,0.956349,[368  63] ; [74 17],[364.94636015  66.05363985] ; [77.05363985 13.94636015],0
b2,1,0.359438,0.839856,[114 157] ; [21 38],[110.86363636 160.13636364] ; [24.13636364 34.86363636],0
b3,1,0.359438,0.839856,[114 157] ; [21 38],[110.86363636 160.13636364] ; [24.13636364 34.86363636],0
d5,1,0.379182,0.773352,[421   8] ; [87  3],[419.90751445   9.09248555] ; [88.09248555  1.90751445],0
a1,1,0.380262,0.769856,[ 23 408] ; [ 7 84],[ 24.77011494 406.22988506] ; [ 5.22988506 85.77011494],0
u3,1,0.432178,0.616963,[51 29] ; [16  6],[52.54901961 27.45098039] ; [14.45098039  7.54901961],0
a6,1,0.493732,0.468383,[320 109] ; [64 26],[317.41040462 111.58959538] ; [66.58959538 23.41040462],0
b5,1,0.496449,0.462519,[263 168] ; [59 32],[265.86590038 165.13409962] ; [56.13409962 34.86590038],0
d4,1,0.545059,0.366244,[423   6] ; [86  2],[422.36170213   6.63829787] ; [86.63829787  1.36170213],0
n1,1,0.577542,0.310225,[31 50] ; [17 22],[32.4 48.6] ; [15.6 23.4],0
b4,1,0.622721,0.242062,[258 173] ; [57 34],[260.0862069 170.9137931] ; [54.9137931 36.0862069],0
u1,1,0.65734,0.196771,[118 313] ; [27 64],[119.72222222 311.27777778] ; [25.27777778 65.72222222],0
a2,1,0.736164,0.113527,[153 278] ; [34 57],[154.40038314 276.59961686] ; [32.59961686 58.40038314],0
p1,1,0.755082,0.09731,[ 38 391] ; [ 9 82],[ 38.775 390.225] ; [ 8.225 82.775],0
u2,1,0.960033,0.002511,[50 30] ; [13  8],[49.9009901 30.0990099] ; [13.0990099  7.9009901],0
