Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,3e-06,21.692836,[39 46] ; [93 27],[54.73170732 30.26829268] ; [77.26829268 42.73170732],1
p11,1,1e-05,19.568706,[38 52] ; [87 33],[53.57142857 36.42857143] ; [71.42857143 48.57142857],1
p10,1,9.7e-05,15.187358,[39 48] ; [86 34],[52.53623188 34.46376812] ; [72.46376812 47.53623188],1
r3,1,0.000103,15.082782,[64 26] ; [109  10],[74.49760766 15.50239234] ; [98.50239234 20.49760766],1
v4,1,0.000205,13.781831,[64 26] ; [109  11],[74.14285714 15.85714286] ; [98.85714286 21.14285714],1
s3,1,0.000215,13.693522,[23 65] ; [62 58],[35.96153846 52.03846154] ; [49.03846154 70.96153846],1
p4,1,0.000357,12.746165,[17 72] ; [51 69],[28.9569378 60.0430622] ; [39.0430622 80.9569378],1
p8,1,0.001537,10.033235,[ 9 81] ; [33 86],[18.0861244 71.9138756] ; [23.9138756 95.0861244],0
r4,1,0.00156,10.006522,[55 35] ; [97 23],[65.14285714 24.85714286] ; [86.85714286 33.14285714],0
b1,1,0.004422,8.101852,[46 44] ; [38 82],[36. 54.] ; [48. 72.],0
s2,1,0.013095,6.156243,[20 69] ; [46 73],[28.24038462 60.75961538] ; [37.75961538 81.24038462],0
b5,1,0.01755,5.640509,[43 47] ; [77 43],[51.42857143 38.57142857] ; [68.57142857 51.42857143],0
p3,1,0.019217,5.481615,[14 76] ; [35 84],[21.10047847 68.89952153] ; [27.89952153 91.10047847],0
n6,1,0.019343,5.470196,[60 30] ; [97 23],[67.28571429 22.71428571] ; [89.71428571 30.28571429],0
p6,1,0.021995,5.24616,[ 5 84] ; [ 19 101],[10.22009569 78.77990431] ; [ 13.77990431 106.22009569],0
d5,1,0.039341,4.246073,[59 31] ; [94 26],[65.57142857 24.42857143] ; [87.42857143 32.57142857],0
s6,1,0.039643,4.233093,[34 56] ; [62 57],[41.33971292 48.66028708] ; [54.66028708 64.33971292],0
a2,1,0.061369,3.5,[20 70] ; [ 15 105],[15. 75.] ; [ 20. 100.],0
p12,1,0.075521,3.15875,[ 7 83] ; [  3 117],[ 4.28571429 85.71428571] ; [  5.71428571 114.28571429],0
a6,1,0.077023,3.126631,[50 40] ; [81 39],[56.14285714 33.85714286] ; [74.85714286 45.14285714],0
a7,1,0.078003,3.106032,[53 37] ; [84 35],[58.99521531 31.00478469] ; [78.00478469 40.99521531],0
d3,1,0.129975,2.292803,[50 40] ; [79 41],[55.28571429 34.71428571] ; [73.71428571 46.28571429],0
v3,1,0.16415,1.935573,[24 61] ; [23 93],[19.87562189 65.12437811] ; [27.12437811 88.87562189],0
s7,1,0.189161,1.724138,[21 63] ; [39 77],[25.2 58.8] ; [34.8 81.2],0
