Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,65.995293,[296  80] ; [51 76],[259.38767396 116.61232604] ; [87.61232604 39.38767396],1
d3,1,0.0,37.468151,[299  78] ; [65 62],[272.27777778 104.72222222] ; [91.72222222 35.27777778],1
u1,1,0.0,28.428532,[112 267] ; [  8 119],[ 89.88142292 289.11857708] ; [30.11857708 96.88142292],1
a2,1,0.0,25.315279,[130 249] ; [ 14 113],[107.85770751 271.14229249] ; [36.14229249 90.85770751],1
b5,1,0.000113,14.905562,[252 127] ; [60 67],[233.6916996 145.3083004] ; [78.3083004 48.6916996],1
b1,1,0.001444,10.148167,[128 251] ; [63 64],[143.06126482 235.93873518] ; [47.93873518 79.06126482],0
d1,1,0.002811,8.926254,[253 126] ; [66 61],[238.93478261 140.06521739] ; [80.06521739 46.93478261],0
v2,1,0.003948,8.307692,[228 135] ; [58 63],[214.5 148.5] ; [71.5 49.5],0
u3,1,0.007061,7.257433,[71 25] ; [16 17],[64.74418605 31.25581395] ; [22.25581395 10.74418605],0
b3,1,0.017291,5.666545,[ 77 147] ; [40 41],[ 85.92786885 138.07213115] ; [31.07213115 49.92786885],0
b2,1,0.017291,5.666545,[ 77 147] ; [40 41],[ 85.92786885 138.07213115] ; [31.07213115 49.92786885],0
r4,1,0.019572,5.4497,[371   8] ; [119   8],[367.01581028  11.98418972] ; [122.98418972   4.01581028],0
r3,1,0.030614,4.674491,[369   7] ; [120   7],[365.53479125  10.46520875] ; [123.46520875   3.53479125],0
d4,1,0.033912,4.499142,[326  51] ; [99 27],[318.5387674  58.4612326] ; [106.4612326  19.5387674],0
n4,1,0.040206,4.209182,[296  83] ; [109  17],[303.95049505  75.04950495] ; [101.04950495  24.95049505],0
r2,1,0.044051,4.054623,[370   6] ; [120   6],[367.01195219   8.98804781] ; [122.98804781   3.01195219],0
s8,1,0.054086,3.710045,[206 170] ; [82 45],[215.28429423 160.71570577] ; [72.71570577 54.28429423],0
p2,1,0.070967,3.260522,[325  53] ; [99 26],[318.63220676  59.36779324] ; [105.36779324  19.63220676],0
s5,1,0.095044,2.786799,[156 214] ; [62 60],[163.94308943 206.05691057] ; [54.05691057 67.94308943],0
n3,1,0.106886,2.599664,[59 17] ; [18 11],[55.73333333 20.26666667] ; [21.26666667  7.73333333],0
s7,1,0.127193,2.326433,[221 142] ; [85 39],[228.0862423 134.9137577] ; [77.9137577 46.0862423],0
d5,1,0.153932,2.032843,[325  52] ; [102  24],[320.03777336  56.96222664] ; [106.96222664  19.03777336],0
p3,1,0.164352,1.933718,[192 186] ; [73 53],[198.75 179.25] ; [66.25 59.75],0
a5,1,0.165107,1.926816,[300  79] ; [93 34],[294.36166008  84.63833992] ; [98.63833992 28.36166008],0
v4,1,0.180077,1.796989,[368   9] ; [121   6],[365.7797619  11.2202381] ; [123.2202381   3.7797619],0
p4,1,0.190473,1.713959,[252 124] ; [77 50],[245.93240557 130.06759443] ; [83.06759443 43.93240557],0
v3,1,0.247008,1.340145,[147 217] ; [57 66],[152.47638604 211.52361396] ; [51.52361396 71.47638604],0
d2,1,0.268023,1.226836,[199 177] ; [60 67],[193.60636183 182.39363817] ; [65.39363817 61.60636183],0
s4,1,0.31604,1.005263,[ 73 299] ; [30 96],[ 76.93975904 295.06024096] ; [26.06024096 99.93975904],0
p1,1,0.32301,0.97672,[ 38 338] ; [  9 117],[ 35.20318725 340.79681275] ; [ 11.79681275 114.20318725],0
a1,1,0.340444,0.90876,[ 16 363] ; [  8 119],[ 17.97628458 361.02371542] ; [  6.02371542 120.97628458],0
p11,1,0.344513,0.893566,[289  90] ; [102  25],[292.86363636  86.13636364] ; [98.13636364 28.86363636],0
