Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.004967,7.891377,[37 10] ; [20 20],[30.79310345 16.20689655] ; [26.20689655 13.79310345],0
b5,1,0.009712,6.686968,[37 10] ; [21 19],[31.33333333 15.66666667] ; [26.66666667 13.33333333],0
s7,1,0.014485,5.97807,[22 23] ; [ 9 30],[16.60714286 28.39285714] ; [14.39285714 24.60714286],0
a5,1,0.032979,4.546862,[35 12] ; [21 19],[30.25287356 16.74712644] ; [25.74712644 14.25287356],0
a3,1,0.032979,4.546862,[35 12] ; [21 19],[30.25287356 16.74712644] ; [25.74712644 14.25287356],0
s8,1,0.033726,4.508551,[19 27] ; [ 8 32],[14.44186047 31.55813953] ; [12.55813953 27.44186047],0
n4,1,0.039124,4.255481,[34 12] ; [21 19],[29.41860465 16.58139535] ; [25.58139535 14.41860465],0
d2,1,0.051243,3.800327,[28 19] ; [15 24],[23.5 23.5] ; [19.5 19.5],0
a8,1,0.051292,3.798721,[ 8 30] ; [ 2 34],[ 5.13513514 32.86486486] ; [ 4.86486486 31.13513514],0
s6,1,0.059688,3.546024,[30 16] ; [18 22],[25.6744186 20.3255814] ; [22.3255814 17.6744186],0
a7,1,0.079615,3.072736,[36 11] ; [23 16],[32.24418605 14.75581395] ; [26.75581395 12.24418605],0
r1,1,0.094747,2.791812,[38  9] ; [26 14],[34.57471264 12.42528736] ; [29.42528736 10.57471264],0
a2,1,0.102321,2.668985,[14 33] ; [ 6 34],[10.8045977 36.1954023] ; [ 9.1954023 30.8045977],0
u2,1,0.111349,2.534965,[7 4] ; [ 6 12],[4.93103448 6.06896552] ; [8.06896552 9.93103448],0
v3,1,0.137027,2.211032,[21 23] ; [12 26],[17.70731707 26.29268293] ; [15.29268293 22.70731707],0
r3,1,0.148143,2.09127,[45  2] ; [34  5],[43.1744186  3.8255814] ; [35.8255814  3.1744186],0
u3,1,0.179452,1.802153,[6 6] ; [ 5 14],[4.25806452 7.74193548] ; [ 6.74193548 12.25806452],0
a6,1,0.209984,1.571534,[32 15] ; [22 18],[29.17241379 17.82758621] ; [24.82758621 15.17241379],0
b1,1,0.219274,1.509118,[25 22] ; [16 24],[22.14942529 24.85057471] ; [18.85057471 21.14942529],0
p2,1,0.229148,1.446144,[35 12] ; [25 15],[32.4137931 14.5862069] ; [27.5862069 12.4137931],0
p4,1,0.296553,1.089633,[20 27] ; [21 18],[22.40697674 24.59302326] ; [18.59302326 20.40697674],0
s3,1,0.334669,0.930748,[23 23] ; [15 23],[20.80952381 25.19047619] ; [17.19047619 20.80952381],0
v4,1,0.344255,0.894521,[43  4] ; [34  6],[41.59770115  5.40229885] ; [35.40229885  4.59770115],0
s4,1,0.362988,0.827529,[ 4 42] ; [ 6 34],[ 5.34883721 40.65116279] ; [ 4.65116279 35.34883721],0
s2,1,0.374998,0.787037,[20 25] ; [14 26],[18. 27.] ; [16. 24.],0
p6,1,0.413589,0.66846,[14 30] ; [ 9 29],[12.34146341 31.65853659] ; [10.65853659 27.34146341],0
s5,1,0.482582,0.493022,[10 35] ; [11 27],[11.38554217 33.61445783] ; [ 9.61445783 28.38554217],0
d4,1,0.4942,0.46737,[40  7] ; [31  8],[38.80232558  8.19767442] ; [32.19767442  6.80232558],0
p3,1,0.496103,0.463263,[17 29] ; [12 28],[15.51162791 30.48837209] ; [13.48837209 26.51162791],0
r4,1,0.499003,0.457057,[37 10] ; [29 11],[35.65517241 11.34482759] ; [30.34482759  9.65517241],0
d1,1,0.507302,0.439628,[28 19] ; [21 19],[26.47126437 20.52873563] ; [22.52873563 17.47126437],0
p1,1,0.516943,0.419988,[ 2 45] ; [ 3 37],[ 2.70114943 44.29885057] ; [ 2.29885057 37.70114943],0
a4,1,0.523397,0.407194,[22 25] ; [16 24],[20.52873563 26.47126437] ; [17.47126437 22.52873563],0
n3,1,0.524967,0.404125,[12  4] ; [11  2],[12.68965517  3.31034483] ; [10.31034483  2.68965517],0
n1,1,0.57649,0.311943,[7 9] ; [4 8],[6.28571429 9.71428571] ; [4.71428571 7.28571429],0
p7,1,0.629042,0.233362,[20 26] ; [19 20],[21.10588235 24.89411765] ; [17.89411765 21.10588235],0
n5,1,0.643327,0.214417,[23 23] ; [18 22],[21.93023256 24.06976744] ; [19.06976744 20.93023256],0
u1,1,0.746938,0.104122,[ 7 40] ; [ 5 35],[ 6.48275862 40.51724138] ; [ 5.51724138 34.48275862],0
p11,1,0.792587,0.069144,[26 21] ; [21 19],[25.3908046 21.6091954] ; [21.6091954 18.3908046],0
n6,1,0.836921,0.042367,[32 14] ; [27 13],[31.55813953 14.44186047] ; [27.44186047 12.55813953],0
u4,1,0.868718,0.02732,[ 2 45] ; [ 2 38],[ 2.16091954 44.83908046] ; [ 1.83908046 38.16091954],0
a1,1,0.868718,0.02732,[ 2 45] ; [ 2 38],[ 2.16091954 44.83908046] ; [ 1.83908046 38.16091954],0
d5,1,0.890517,0.018948,[37 10] ; [31  9],[36.73563218 10.26436782] ; [31.26436782  8.73563218],0
s1,1,0.893647,0.017873,[ 1 46] ; [ 1 38],[ 1.09302326 45.90697674] ; [ 0.90697674 38.09302326],0
b4,1,0.897996,0.016433,[30 17] ; [25 15],[29.71264368 17.28735632] ; [25.28735632 14.71264368],0
b2,1,0.910276,0.012699,[11 22] ; [ 8 15],[11.19642857 21.80357143] ; [ 7.80357143 15.19642857],0
b3,1,0.910276,0.012699,[11 22] ; [ 8 15],[11.19642857 21.80357143] ; [ 7.80357143 15.19642857],0
p8,1,0.911939,0.012231,[18 29] ; [15 23],[18.24705882 28.75294118] ; [14.75294118 23.24705882],0
r2,1,0.922385,0.009493,[42  5] ; [36  4],[42.13793103  4.86206897] ; [35.86206897  4.13793103],0
p9,1,0.987603,0.000241,[18 29] ; [15 24],[18.03488372 28.96511628] ; [14.96511628 24.03488372],0
n2,1,1.0,0.0,[12  4] ; [9 3],[12.  4.] ; [9. 3.],0
