Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,33.371472,[15 77] ; [45 31],[32.85714286 59.14285714] ; [27.14285714 48.85714286],1
v1,1,0.000654,11.614455,[28 67] ; [42 34],[38.88888889 56.11111111] ; [31.11111111 44.88888889],1
p11,1,0.007932,7.048653,[61 34] ; [65 14],[68.79310345 26.20689655] ; [57.20689655 21.79310345],0
s8,1,0.032872,4.552414,[23 72] ; [31 48],[29.48275862 65.51724138] ; [24.51724138 54.48275862],0
a3,1,0.035204,4.435267,[38 55] ; [45 34],[44.87790698 48.12209302] ; [38.12209302 40.87790698],0
p7,1,0.043854,4.062193,[44 46] ; [49 27],[50.42168675 39.57831325] ; [42.57831325 33.42168675],0
n6,1,0.04895,3.877055,[70 25] ; [67 11],[75.23121387 19.76878613] ; [61.76878613 16.23121387],0
p5,1,0.054443,3.699075,[ 5 88] ; [11 68],[ 8.65116279 84.34883721] ; [ 7.34883721 71.65116279],0
s6,1,0.065392,3.395054,[51 44] ; [52 25],[56.88953488 38.11046512] ; [46.11046512 30.88953488],0
a4,1,0.080765,3.049441,[11 83] ; [17 62],[15.21387283 78.78612717] ; [12.78612717 66.21387283],0
r3,1,0.097088,2.752732,[86  8] ; [76  2],[88.53488372  5.46511628] ; [73.46511628  4.53488372],0
r1,1,0.113425,2.505839,[59 36] ; [58 21],[63.87931034 31.12068966] ; [53.12068966 25.87931034],0
n4,1,0.128486,2.310696,[50 45] ; [50 28],[54.9132948 40.0867052] ; [45.0867052 32.9132948],0
n5,1,0.134547,2.239236,[54 41] ; [53 25],[58.75722543 36.24277457] ; [48.24277457 29.75722543],0
d1,1,0.15178,2.054266,[32 63] ; [35 44],[36.58045977 58.41954023] ; [30.41954023 48.58045977],0
p12,1,0.15275,2.044575,[ 2 93] ; [ 5 73],[ 3.84393064 91.15606936] ; [ 3.15606936 74.84393064],0
s1,1,0.15768,1.996339,[ 7 87] ; [ 2 75],[ 4.94736842 89.05263158] ; [ 4.05263158 72.94736842],0
s2,1,0.189068,1.724866,[46 49] ; [30 48],[41.73410405 53.26589595] ; [34.26589595 43.73410405],0
d3,1,0.190767,1.711685,[59 35] ; [57 22],[63.02890173 30.97109827] ; [52.97109827 26.02890173],0
b1,1,0.193417,1.691395,[34 61] ; [21 58],[30.02873563 64.97126437] ; [24.97126437 54.02873563],0
r4,1,0.195734,1.673924,[76 19] ; [69 10],[79.16666667 15.83333333] ; [65.83333333 13.16666667],0
u3,1,0.206231,1.597689,[34 22] ; [16 18],[31.11111111 24.88888889] ; [18.88888889 15.11111111],0
a1,1,0.229034,1.446852,[ 1 94] ; [ 3 76],[ 2.18390805 92.81609195] ; [ 1.81609195 77.18390805],0
b4,1,0.240296,1.378856,[53 42] ; [51 28],[56.7816092 38.2183908] ; [47.2183908 31.7816092],0
p6,1,0.245613,1.348088,[26 68] ; [27 48],[29.47928994 64.52071006] ; [23.52071006 51.47928994],0
d5,1,0.271661,1.208341,[65 30] ; [60 19],[68.24712644 26.75287356] ; [56.75287356 22.24712644],0
b5,1,0.28188,1.158004,[64 31] ; [47 32],[60.60344828 34.39655172] ; [50.39655172 28.60344828],0
n1,1,0.294234,1.100146,[10 14] ; [ 5 14],[ 8.37209302 15.62790698] ; [ 6.62790698 12.37209302],0
d4,1,0.32297,0.976882,[71 24] ; [64 15],[73.70689655 21.29310345] ; [61.29310345 17.70689655],0
d2,1,0.324964,0.968861,[16 79] ; [18 61],[18.56321839 76.43678161] ; [15.43678161 63.56321839],0
n2,1,0.335284,0.928382,[18  6] ; [11  7],[16.57142857  7.42857143] ; [12.42857143  5.57142857],0
v4,1,0.374025,0.790249,[86  8] ; [75  4],[87.47976879  6.52023121] ; [73.52023121  5.47976879],0
p3,1,0.391755,0.733488,[36 59] ; [35 44],[38.76436782 56.23563218] ; [32.23563218 46.76436782],0
