Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,53.631445,[ 1 55] ; [58 35],[22.17449664 33.82550336] ; [36.82550336 56.17449664],1
d5,1,0.0,53.543914,[14 42] ; [79 14],[34.95302013 21.04697987] ; [58.04697987 34.95302013],1
a5,1,0.0,26.885758,[18 38] ; [70 23],[33.0738255 22.9261745] ; [54.9261745 38.0738255],1
a3,1,4e-06,21.42323,[18 38] ; [66 27],[31.5704698 24.4295302] ; [52.4295302 40.5704698],1
d3,1,5e-06,20.761626,[ 9 47] ; [50 43],[22.17449664 33.82550336] ; [36.82550336 56.17449664],1
a4,1,0.00024,13.491457,[10 46] ; [44 48],[20.43243243 35.56756757] ; [33.56756757 58.43243243],1
d2,1,0.000843,11.144601,[15 41] ; [50 41],[24.76190476 31.23809524] ; [40.23809524 50.76190476],1
r1,1,0.002236,9.344944,[23 33] ; [62 31],[31.94630872 24.05369128] ; [53.05369128 39.94630872],0
r3,1,0.008154,6.999288,[38 18] ; [80 13],[44.34899329 11.65100671] ; [73.65100671 19.34899329],0
s7,1,0.008375,6.951487,[14 40] ; [42 45],[21.44680851 32.55319149] ; [34.55319149 52.44680851],0
p4,1,0.012364,6.257933,[18 38] ; [48 42],[25.31506849 30.68493151] ; [40.68493151 49.31506849],0
p10,1,0.020221,5.392691,[26 29] ; [62 31],[32.7027027 22.2972973] ; [55.2972973 37.7027027],0
r4,1,0.024926,5.029028,[33 23] ; [71 22],[39.08724832 16.91275168] ; [64.91275168 28.08724832],0
p12,1,0.025856,4.965617,[ 6 50] ; [ 2 90],[ 3.02702703 52.97297297] ; [ 4.97297297 87.02702703],0
p3,1,0.032721,4.560332,[16 40] ; [43 50],[22.17449664 33.82550336] ; [36.82550336 56.17449664],0
s5,1,0.03331,4.529778,[ 9 45] ; [29 59],[14.45070423 39.54929577] ; [23.54929577 64.45070423],0
p9,1,0.046658,3.957693,[30 24] ; [66 26],[35.50684932 18.49315068] ; [60.49315068 31.50684932],0
v2,1,0.074355,3.184175,[10 41] ; [31 61],[14.62237762 36.37762238] ; [26.37762238 65.62237762],0
u2,1,0.08279,3.009265,[15 23] ; [16 10],[18.40625 19.59375] ; [12.59375 13.40625],0
r2,1,0.103279,2.654167,[42 14] ; [78 13],[45.71428571 10.28571429] ; [74.28571429 16.71428571],0
a8,1,0.10731,2.593391,[ 7 45] ; [ 5 84],[ 4.42553191 47.57446809] ; [ 7.57446809 81.42553191],0
v3,1,0.10879,2.571715,[ 8 45] ; [24 66],[11.86013986 41.13986014] ; [20.13986014 69.86013986],0
s8,1,0.116364,2.465596,[13 43] ; [33 60],[17.2885906 38.7114094] ; [28.7114094 64.2885906],0
n2,1,0.132628,2.261475,[14 12] ; [24  9],[16.74576271  9.25423729] ; [21.25423729 11.74576271],0
b5,1,0.204449,1.610303,[27 29] ; [35 58],[23.30201342 32.69798658] ; [38.69798658 54.30201342],0
a6,1,0.204449,1.610303,[27 29] ; [35 58],[23.30201342 32.69798658] ; [38.69798658 54.30201342],0
n5,1,0.212368,1.55521,[42 14] ; [60 32],[38.59459459 17.40540541] ; [63.40540541 28.59459459],0
b3,1,0.217737,1.519227,[ 8 25] ; [21 36],[10.63333333 22.36666667] ; [18.36666667 38.63333333],0
b2,1,0.217737,1.519227,[ 8 25] ; [21 36],[10.63333333 22.36666667] ; [18.36666667 38.63333333],0
s6,1,0.293377,1.10406,[25 30] ; [49 41],[28.06896552 26.93103448] ; [45.93103448 44.06896552],0
u3,1,0.322077,0.980495,[11 27] ; [11 16],[12.86153846 25.13846154] ; [ 9.13846154 17.86153846],0
a2,1,0.326291,0.963561,[ 2 54] ; [ 7 86],[ 3.38255034 52.61744966] ; [ 5.61744966 87.38255034],0
n6,1,0.329103,0.952423,[40 16] ; [73 20],[42.46979866 13.53020134] ; [70.53020134 22.46979866],0
p8,1,0.350815,0.870506,[20 36] ; [40 52],[22.7027027 33.2972973] ; [37.2972973 54.7027027],0
s3,1,0.373617,0.791599,[22 32] ; [44 47],[24.57931034 29.42068966] ; [41.42068966 49.57931034],0
p2,1,0.409253,0.68097,[34 22] ; [62 30],[36.32432432 19.67567568] ; [59.67567568 32.32432432],0
p6,1,0.410048,0.678661,[14 41] ; [29 62],[16.19863014 38.80136986] ; [26.80136986 64.19863014],0
p11,1,0.428971,0.625607,[35 21] ; [64 29],[37.20805369 18.79194631] ; [61.79194631 31.20805369],0
s2,1,0.476406,0.507079,[16 39] ; [32 60],[17.95918367 37.04081633] ; [30.04081633 61.95918367],0
n1,1,0.501527,0.451704,[ 7 18] ; [12 21],[ 8.18965517 16.81034483] ; [10.81034483 22.18965517],0
b4,1,0.536299,0.382442,[29 27] ; [53 40],[30.81879195 25.18120805] ; [51.18120805 41.81879195],0
n4,1,0.58748,0.294297,[38 18] ; [67 26],[39.46308725 16.53691275] ; [65.53691275 27.46308725],0
p7,1,0.593411,0.285048,[27 29] ; [48 43],[28.57142857 27.42857143] ; [46.42857143 44.57142857],0
u1,1,0.614048,0.254322,[ 2 54] ; [ 5 88],[ 2.63087248 53.36912752] ; [ 4.36912752 88.63087248],0
n3,1,0.696717,0.15191,[13 11] ; [19 13],[13.71428571 10.28571429] ; [18.28571429 13.71428571],0
p1,1,0.720035,0.12846,[ 5 51] ; [10 83],[ 5.63758389 50.36241611] ; [ 9.36241611 83.63758389],0
p5,1,0.760724,0.092738,[ 5 51] ; [ 7 86],[ 4.51006711 51.48993289] ; [ 7.48993289 85.51006711],0
s4,1,0.761171,0.092382,[11 45] ; [20 72],[11.72972973 44.27027027] ; [19.27027027 72.72972973],0
