Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,101.037136,[12 37] ; [307  47],[38.7866005 10.2133995] ; [280.2133995  73.7866005],1
r2,1,0.0,63.908108,[26 21] ; [331  22],[41.9475  5.0525] ; [315.0525  37.9475],1
r3,1,0.0,58.727283,[28 20] ; [332  21],[43.09226933  4.90773067] ; [316.90773067  36.09226933],1
r1,1,0.0,30.575606,[19 30] ; [269  82],[35.28 13.72] ; [252.72  98.28],1
p2,1,0.0,26.503159,[18 30] ; [261  92],[33.39650873 14.60349127] ; [245.60349127 107.39650873],1
s6,1,1e-05,19.486319,[12 36] ; [207 145],[26.28 21.72] ; [192.72 159.28],1
p9,1,2.1e-05,18.062184,[22 25] ; [266  83],[34.18181818 12.81818182] ; [253.81818182  95.18181818],1
u3,1,2.2e-05,17.993622,[ 2 18] ; [67 42],[10.69767442  9.30232558] ; [58.30232558 50.69767442],1
p11,1,2.6e-05,17.690376,[20 29] ; [251 103],[32.95037221 16.04962779] ; [238.04962779 115.95037221],1
n6,1,5.5e-05,16.275877,[25 23] ; [278  75],[36.26932668 11.73067332] ; [266.73067332  86.26932668],1
p10,1,0.000121,14.770804,[21 27] ; [249 100],[32.64483627 15.35516373] ; [237.35516373 111.64483627],1
s8,1,0.000579,11.842072,[ 6 43] ; [131 222],[16.69900498 32.30099502] ; [120.30099502 232.69900498],1
u2,1,0.000661,11.596287,[ 4 16] ; [65 41],[10.95238095  9.04761905] ; [58.04761905 47.95238095],1
s2,1,0.001079,10.686878,[10 39] ; [158 193],[20.58 28.42] ; [147.42 203.58],0
a1,1,0.005746,7.628183,[ 7 42] ; [ 16 338],[ 2.79652605 46.20347395] ; [ 20.20347395 333.79652605],0
v1,1,0.006247,7.477645,[13 35] ; [163 176],[21.82945736 26.17054264] ; [154.17054264 184.82945736],0
p7,1,0.006621,7.373036,[11 38] ; [148 198],[19.72405063 29.27594937] ; [139.27594937 206.72405063],0
a7,1,0.007587,7.128551,[24 25] ; [241 112],[32.30099502 16.69900498] ; [232.69900498 120.30099502],0
p4,1,0.009319,6.760687,[12 37] ; [155 197],[20.40648379 28.59351621] ; [146.59351621 205.40648379],0
s7,1,0.009759,6.678405,[10 35] ; [143 195],[17.97650131 27.02349869] ; [135.02349869 202.97650131],0
a6,1,0.013162,6.147251,[25 24] ; [243 110],[32.66666667 16.33333333] ; [235.33333333 117.66666667],0
v3,1,0.014616,5.962139,[ 9 40] ; [120 213],[16.54712042 32.45287958] ; [112.45287958 220.54712042],0
b1,1,0.015791,5.825993,[29 20] ; [145 209],[21.15632754 27.84367246] ; [152.84367246 201.15632754],0
p3,1,0.018846,5.515793,[ 9 40] ; [124 228],[16.25187032 32.74812968] ; [116.74812968 235.25187032],0
s3,1,0.019647,5.442971,[16 32] ; [180 171],[23.57894737 24.42105263] ; [172.42105263 178.57894737],0
d3,1,0.027064,4.886732,[23 26] ; [223 129],[30.05985037 18.94014963] ; [215.94014963 136.05985037],0
d5,1,0.027435,4.863214,[32 17] ; [280  73],[38.02985075 10.97014925] ; [273.97014925  79.02985075],0
n3,1,0.028673,4.78712,[8 9] ; [82 30],[11.86046512  5.13953488] ; [78.13953488 33.86046512],0
p1,1,0.035887,4.40245,[ 6 43] ; [ 17 336],[ 2.80348259 46.19651741] ; [ 20.19651741 332.80348259],0
b4,1,0.070738,3.265822,[35 14] ; [205 149],[29.18114144 19.81885856] ; [210.81885856 143.18114144],0
v2,1,0.079187,3.08152,[18 30] ; [171 164],[23.68668407 24.31331593] ; [165.31331593 169.68668407],0
n1,1,0.097757,2.741754,[10  8] ; [39 72],[ 6.8372093 11.1627907] ; [42.1627907 68.8372093],0
b5,1,0.097957,2.738496,[25 24] ; [224 130],[30.27543424 18.72456576] ; [218.72456576 135.27543424],0
a5,1,0.111056,2.539123,[27 22] ; [236 118],[31.97766749 17.02233251] ; [231.02233251 122.97766749],0
u1,1,0.114782,2.487116,[ 4 45] ; [ 60 294],[ 7.78163772 41.21836228] ; [ 56.21836228 297.78163772],0
p6,1,0.11483,2.486463,[ 6 41] ; [ 80 270],[10.1813602 36.8186398] ; [ 75.8186398 274.1813602],0
d4,1,0.117676,2.44798,[34 15] ; [279  73],[38.24688279 10.75311721] ; [274.75311721  77.24688279],0
d1,1,0.166586,1.913402,[21 28] ; [189 165],[25.53349876 23.46650124] ; [184.46650124 169.53349876],0
s5,1,0.18986,1.718703,[ 7 40] ; [ 80 262],[10.51156812 36.48843188] ; [ 76.48843188 265.51156812],0
a2,1,0.202262,1.625963,[ 8 41] ; [ 87 267],[11.55086849 37.44913151] ; [ 83.44913151 270.55086849],0
a3,1,0.2248,1.473465,[29 19] ; [244 109],[32.67830424 15.32169576] ; [240.32169576 112.67830424],0
n4,1,0.307294,1.042272,[39 10] ; [256  96],[36.04738155 12.95261845] ; [258.95261845  93.04738155],0
p12,1,0.313401,1.01629,[ 1 48] ; [ 19 334],[ 2.43781095 46.56218905] ; [ 17.56218905 335.43781095],0
s1,1,0.368565,0.808496,[ 1 48] ; [ 17 330],[ 2.22727273 46.77272727] ; [ 15.77272727 331.22727273],0
a4,1,0.430982,0.620176,[19 29] ; [161 192],[21.54613466 26.45386534] ; [158.45386534 194.54613466],0
b2,1,0.433321,0.613905,[12 23] ; [ 90 128],[14.11067194 20.88932806] ; [ 87.88932806 130.11067194],0
b3,1,0.433321,0.613905,[12 23] ; [ 90 128],[14.11067194 20.88932806] ; [ 87.88932806 130.11067194],0
a8,1,0.523326,0.407333,[ 8 40] ; [ 43 281],[ 6.58064516 41.41935484] ; [ 44.41935484 279.58064516],0
n2,1,0.555219,0.34805,[11  7] ; [77 36],[12.09160305  5.90839695] ; [75.90839695 37.09160305],0
p5,1,0.710809,0.13747,[ 3 46] ; [ 17 331],[ 2.46851385 46.53148615] ; [ 17.53148615 330.46851385],0
u4,1,0.862099,0.030173,[ 1 48] ; [  6 348],[ 0.85111663 48.14888337] ; [  6.14888337 347.85111663],0
d2,1,0.961729,0.002302,[23 25] ; [169 181],[23.15577889 24.84422111] ; [168.84422111 181.15577889],0
n5,1,0.972264,0.001209,[34 15] ; [242 108],[33.89473684 15.10526316] ; [242.10526316 107.89473684],0
