Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.000193,13.896742,[437  49] ; [6 5],[433.19517103  52.80482897] ; [9.80482897 1.19517103],1
p2,1,0.003616,8.467401,[417  68] ; [6 5],[413.61895161  71.38104839] ; [9.38104839 1.61895161],0
a5,1,0.003852,8.352237,[419  69] ; [6 5],[415.63126253  72.36873747] ; [9.36873747 1.63126253],0
s2,1,0.009394,6.746262,[278 206] ; [2 9],[273.77777778 210.22222222] ; [6.22222222 4.77777778],0
b1,1,0.012103,6.295663,[175 313] ; [8 3],[178.96593186 309.03406814] ; [4.03406814 6.96593186],0
r2,1,0.020176,5.39664,[479   6] ; [9 1],[478.14141414   6.85858586] ; [9.85858586 0.14141414],0
a8,1,0.028011,4.827372,[ 57 374] ; [4 7],[ 59.48190045 371.51809955] ; [1.51809955 9.48190045],0
d4,1,0.028988,4.768353,[479   6] ; [10  1],[478.15524194   6.84475806] ; [10.84475806  0.15524194],0
v1,1,0.039423,4.242545,[277 198] ; [3 8],[273.66255144 201.33744856] ; [6.33744856 4.66255144],0
p8,1,0.043556,4.073707,[276 202] ; [3 8],[272.72392638 205.27607362] ; [6.27607362 4.72392638],0
p10,1,0.047721,3.919787,[412  71] ; [7 4],[409.67004049  73.32995951] ; [9.32995951 1.67004049],0
a7,1,0.061248,3.503259,[382 106] ; [6 5],[379.44689379 108.55310621] ; [8.55310621 2.44689379],0
n5,1,0.076751,3.132398,[375 110] ; [6 5],[372.55040323 112.44959677] ; [8.44959677 2.55040323],0
d5,1,0.091359,2.850267,[476   9] ; [10  1],[475.22177419   9.77822581] ; [10.77822581  0.22177419],0
d3,1,0.096219,2.767116,[432  54] ; [8 3],[430.26156942  55.73843058] ; [9.73843058 1.26156942],0
p9,1,0.115506,2.477229,[424  56] ; [8 3],[422.32179226  57.67820774] ; [9.67820774 1.32179226],0
p4,1,0.132648,2.261244,[324 159] ; [5 6],[321.67408907 161.32591093] ; [7.32591093 3.67408907],0
n6,1,0.135078,2.233154,[425  59] ; [8 3],[423.37777778  60.62222222] ; [9.62222222 1.37777778],0
p11,1,0.157982,1.993439,[394  94] ; [7 4],[392.16032064  95.83967936] ; [8.83967936 2.16032064],0
n1,1,0.168956,1.892184,[40 59] ; [3 1],[41.33009709 57.66990291] ; [1.66990291 2.33009709],0
d2,1,0.17194,1.865945,[351 134] ; [10  1],[352.99395161 132.00604839] ; [8.00604839 2.99395161],0
a2,1,0.206969,1.592505,[179 309] ; [2 9],[177.01002004 310.98997996] ; [3.98997996 7.01002004],0
s6,1,0.282207,1.156433,[345 135] ; [5 4],[343.55828221 136.44171779] ; [6.44171779 2.55828221],0
s8,1,0.293059,1.105515,[253 230] ; [4 7],[251.27732794 231.72267206] ; [5.72267206 5.27732794],0
u4,1,0.323994,0.972755,[ 17 471] ; [ 1 10],[ 17.60320641 470.39679359] ; [ 0.39679359 10.60320641],0
s3,1,0.358116,0.844488,[283 197] ; [8 3],[284.48065173 195.51934827] ; [6.51934827 4.48065173],0
v3,1,0.358929,0.841637,[205 255] ; [3 7],[203.57446809 256.42553191] ; [4.42553191 5.57446809],0
p6,1,0.359454,0.839801,[195 283] ; [6 5],[196.47852761 281.52147239] ; [4.52147239 6.47852761],0
p7,1,0.365161,0.820067,[320 154] ; [6 5],[318.60618557 155.39381443] ; [7.39381443 3.60618557],0
b3,1,0.370072,0.803423,[126 184] ; [5 4],[127.30407524 182.69592476] ; [3.69592476 5.30407524],0
b2,1,0.370072,0.803423,[126 184] ; [5 4],[127.30407524 182.69592476] ; [3.69592476 5.30407524],0
a3,1,0.400212,0.70769,[393  93] ; [10  1],[394.0804829  91.9195171] ; [8.9195171 2.0804829],0
a6,1,0.418388,0.654839,[361 124] ; [7 4],[359.83870968 125.16129032] ; [8.16129032 2.83870968],0
v2,1,0.440325,0.595435,[288 182] ; [8 3],[289.23076923 180.76923077] ; [6.76923077 4.23076923],0
b5,1,0.463506,0.537416,[302 186] ; [8 3],[303.16633267 184.83366733] ; [6.83366733 4.16633267],0
p3,1,0.545292,0.36582,[265 220] ; [5 6],[264.01209677 220.98790323] ; [5.98790323 5.01209677],0
s7,1,0.58497,0.298268,[250 215] ; [5 6],[249.10714286 215.89285714] ; [5.89285714 5.10714286],0
s5,1,0.750273,0.101302,[180 287] ; [3 6],[179.53991597 287.46008403] ; [3.46008403 5.53991597],0
a4,1,0.780652,0.077545,[286 201] ; [6 5],[285.5502008 201.4497992] ; [6.4497992 4.5502008],0
b4,1,0.788822,0.071739,[291 197] ; [7 4],[291.43086172 196.56913828] ; [6.56913828 4.43086172],0
s4,1,0.926322,0.008551,[ 82 397] ; [2 9],[ 82.11428571 396.88571429] ; [1.88571429 9.11428571],0
p1,1,0.959925,0.002525,[ 42 443] ; [ 1 10],[ 42.04637097 442.95362903] ; [ 0.95362903 10.04637097],0
p12,1,0.975613,0.000934,[ 47 437] ; [1 9],[ 47.02834008 436.97165992] ; [0.97165992 9.02834008],0
n4,1,0.977317,0.000808,[396  90] ; [9 2],[396.0362173  89.9637827] ; [8.9637827 2.0362173],0
