Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.0,33.55883,[35 52] ; [173  58],[56.90566038 30.09433962] ; [151.09433962  79.90566038],1
v4,1,1e-06,24.029337,[61 25] ; [212  18],[74.29746835 11.70253165] ; [198.70253165  31.29746835],1
p2,1,6e-06,20.476515,[43 43] ; [175  54],[59.51746032 26.48253968] ; [158.48253968  70.51746032],1
p10,1,1e-05,19.540427,[37 48] ; [159  66],[53.74193548 31.25806452] ; [142.25806452  82.74193548],1
r4,1,2.8e-05,17.56141,[52 35] ; [190  41],[66.20754717 20.79245283] ; [175.79245283  55.20754717],1
n5,1,3.3e-05,17.232679,[37 49] ; [157  72],[52.96507937 33.03492063] ; [141.03492063  87.96507937],1
r3,1,5.9e-05,16.118816,[65 22] ; [210  19],[75.71202532 11.28797468] ; [199.28797468  29.71202532],1
p9,1,0.000264,13.31199,[44 41] ; [164  59],[57.4025974 27.5974026] ; [150.5974026  72.4025974],1
s6,1,0.000879,11.065705,[25 62] ; [112 114],[38.0798722 48.9201278] ; [ 98.9201278 127.0798722],1
s5,1,0.001006,10.816878,[ 8 74] ; [ 62 163],[18.6970684 63.3029316] ; [ 51.3029316 173.6970684],0
n4,1,0.005435,7.728851,[46 41] ; [160  70],[56.5362776 30.4637224] ; [149.4637224  80.5362776],0
p4,1,0.011501,6.386217,[26 60] ; [104 122],[35.83333333 50.16666667] ; [ 94.16666667 131.83333333],0
r2,1,0.021777,5.263543,[69 17] ; [205  23],[75.04458599 10.95541401] ; [198.95541401  29.04458599],0
p5,1,0.034356,4.476908,[ 1 84] ; [ 17 212],[ 4.87261146 80.12738854] ; [ 13.12738854 215.87261146],0
p8,1,0.034665,4.461606,[24 60] ; [ 95 133],[32.03846154 51.96153846] ; [ 86.96153846 141.03846154],0
p6,1,0.040284,4.2059,[13 72] ; [ 60 168],[19.82428115 65.17571885] ; [ 53.17571885 174.82428115],0
p3,1,0.040778,4.185215,[21 66] ; [ 83 146],[28.63291139 58.36708861] ; [ 75.36708861 153.63291139],0
d5,1,0.043459,4.077457,[54 32] ; [171  59],[61.23417722 24.76582278] ; [163.76582278  66.23417722],0
s2,1,0.057332,3.61294,[20 67] ; [ 78 151],[26.98101266 60.01898734] ; [ 71.01898734 157.98101266],0
s7,1,0.062282,3.475555,[13 66] ; [ 60 163],[19.09602649 59.90397351] ; [ 53.90397351 169.09602649],0
b1,1,0.062424,3.471794,[42 45] ; [ 85 146],[34.74528302 52.25471698] ; [ 92.25471698 138.74528302],0
p7,1,0.067652,3.33908,[35 49] ; [119 104],[42.13680782 41.86319218] ; [111.86319218 111.13680782],0
n3,1,0.07044,3.272727,[18 15] ; [48 18],[22. 11.] ; [44. 22.],0
n2,1,0.078793,3.089616,[20 15] ; [49 17],[23.91089109 11.08910891] ; [45.08910891 20.91089109],0
d1,1,0.095919,2.772117,[32 55] ; [109 122],[38.5754717 48.4245283] ; [102.4245283 128.5754717],0
d3,1,0.199241,1.647932,[49 36] ; [150  79],[53.86942675 31.13057325] ; [145.13057325  83.86942675],0
u2,1,0.23798,1.392518,[20 16] ; [40 51],[17.00787402 18.99212598] ; [42.99212598 48.00787402],0
v2,1,0.254688,1.297404,[25 55] ; [ 86 138],[29.21052632 50.78947368] ; [ 81.78947368 142.21052632],0
d4,1,0.309038,1.034781,[59 26] ; [172  57],[62.53184713 22.46815287] ; [168.46815287  60.53184713],0
s1,1,0.371874,0.797392,[ 5 82] ; [  8 220],[ 3.59047619 83.40952381] ; [  9.40952381 218.59047619],0
a5,1,0.379133,0.773512,[49 38] ; [142  88],[52.41955836 34.58044164] ; [138.58044164  91.41955836],0
a7,1,0.379993,0.770726,[55 32] ; [156  72],[58.27619048 28.72380952] ; [152.72380952  75.27619048],0
u1,1,0.398091,0.714086,[ 6 81] ; [ 23 208],[ 7.93396226 79.06603774] ; [ 21.06603774 209.93396226],0
b4,1,0.419255,0.652402,[48 39] ; [139  92],[51.16037736 35.83962264] ; [135.83962264  95.16037736],0
a8,1,0.435006,0.60942,[ 7 77] ; [ 24 186],[ 8.85714286 75.14285714] ; [ 22.14285714 187.85714286],0
s4,1,0.45766,0.551611,[13 74] ; [ 42 185],[15.2388535 71.7611465] ; [ 39.7611465 187.2388535],0
r1,1,0.499808,0.455345,[55 31] ; [157  74],[57.51419558 28.48580442] ; [154.48580442  76.51419558],0
n1,1,0.517942,0.41799,[13 22] ; [20 45],[11.55 23.45] ; [21.45 43.55],0
p1,1,0.527975,0.398287,[ 5 81] ; [ 18 210],[ 6.29936306 79.70063694] ; [ 16.70063694 211.29936306],0
v3,1,0.549141,0.358858,[16 64] ; [ 53 175],[17.92207792 62.07792208] ; [ 51.07792208 176.92207792],0
a1,1,0.558257,0.342732,[ 6 81] ; [ 12 219],[ 4.9245283 82.0754717] ; [ 13.0754717 217.9245283],0
s3,1,0.577408,0.310443,[37 49] ; [ 89 136],[34.84244373 51.15755627] ; [ 91.15755627 133.84244373],0
a6,1,0.695547,0.153146,[57 29] ; [147  83],[55.51898734 30.48101266] ; [148.48101266  81.51898734],0
b5,1,0.699623,0.148864,[48 39] ; [133  98],[49.51886792 37.48113208] ; [131.48113208  99.51886792],0
a4,1,0.747744,0.103436,[34 53] ; [ 85 144],[32.76265823 54.23734177] ; [ 86.23734177 142.76265823],0
b3,1,0.803761,0.061744,[12 34] ; [35 90],[12.64327485 33.35672515] ; [34.35672515 90.64327485],0
b2,1,0.803761,0.061744,[12 34] ; [35 90],[12.64327485 33.35672515] ; [34.35672515 90.64327485],0
a3,1,0.91036,0.012675,[51 35] ; [138  92],[51.43670886 34.56329114] ; [137.56329114  92.43670886],0
d2,1,0.951419,0.003712,[34 52] ; [ 91 137],[34.23566879 51.76433121] ; [ 90.76433121 137.23566879],0
a2,1,0.962985,0.002154,[13 74] ; [ 35 196],[13.13207547 73.86792453] ; [ 34.86792453 196.13207547],0
u3,1,1.0,0.0,[15 20] ; [39 52],[15. 20.] ; [39. 52.],0
