Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,26.754364,[ 2 25] ; [22  7],[11.57142857 15.42857143] ; [12.42857143 16.57142857],1
p11,1,0.000513,12.068966,[ 9 18] ; [23  6],[15.42857143 11.57142857] ; [16.57142857 12.42857143],1
r3,1,0.003667,8.441752,[12 15] ; [23  5],[17.18181818  9.81818182] ; [17.81818182 10.18181818],0
r4,1,0.006864,7.308197,[ 2 25] ; [11 18],[ 6.26785714 20.73214286] ; [ 6.73214286 22.26785714],0
p2,1,0.007597,7.126067,[11 16] ; [22  7],[15.91071429 11.08928571] ; [17.08928571 11.91071429],0
a5,1,0.015007,5.915604,[ 8 19] ; [18 11],[12.53571429 14.46428571] ; [13.46428571 15.53571429],0
n5,1,0.016152,5.786219,[12 15] ; [22  7],[16.39285714 10.60714286] ; [17.60714286 11.39285714],0
p5,1,0.033085,4.541364,[ 1 25] ; [ 7 22],[ 3.78181818 22.21818182] ; [ 4.21818182 24.78181818],0
v4,1,0.033514,4.519316,[12 15] ; [21  8],[15.91071429 11.08928571] ; [17.08928571 11.91071429],0
p4,1,0.053604,3.724989,[ 8 19] ; [16 13],[11.57142857 15.42857143] ; [12.42857143 16.57142857],0
p8,1,0.075967,3.149139,[ 5 21] ; [12 17],[ 8.03636364 17.96363636] ; [ 8.96363636 20.03636364],0
n6,1,0.08007,3.063476,[12 15] ; [19  9],[15.21818182 11.78181818] ; [15.78181818 12.21818182],0
p7,1,0.173914,1.848878,[10 17] ; [16 13],[12.53571429 14.46428571] ; [13.46428571 15.53571429],0
d3,1,0.173914,1.848878,[10 17] ; [16 13],[12.53571429 14.46428571] ; [13.46428571 15.53571429],0
a3,1,0.226969,1.459754,[11 15] ; [17 12],[13.23636364 12.76363636] ; [14.76363636 14.23636364],0
p3,1,0.233992,1.416429,[ 6 20] ; [11 18],[ 8.03636364 17.96363636] ; [ 8.96363636 20.03636364],0
a2,1,0.265887,1.237843,[ 3 24] ; [ 1 28],[ 1.92857143 25.07142857] ; [ 2.07142857 26.92857143],0
s1,1,0.265887,1.237843,[ 3 24] ; [ 1 28],[ 1.92857143 25.07142857] ; [ 2.07142857 26.92857143],0
b4,1,0.269272,1.220451,[17 10] ; [14 15],[14.94642857 12.05357143] ; [16.05357143 12.94642857],0
p12,1,0.334926,0.929757,[ 1 26] ; [ 3 26],[ 1.92857143 25.07142857] ; [ 2.07142857 26.92857143],0
v1,1,0.336453,0.923902,[ 7 20] ; [11 18],[ 8.67857143 18.32142857] ; [ 9.32142857 19.67857143],0
s3,1,0.391584,0.734018,[ 8 18] ; [ 6 23],[ 6.61818182 19.38181818] ; [ 7.38181818 21.61818182],0
a7,1,0.422382,0.643678,[12 15] ; [16 13],[13.5 13.5] ; [14.5 14.5],0
a1,1,0.440109,0.595998,[ 2 25] ; [ 4 25],[ 2.89285714 24.10714286] ; [ 3.10714286 25.89285714],0
u2,1,0.445009,0.583333,[7 9] ; [7 5],[8. 8.] ; [6. 6.],0
d4,1,0.448774,0.573748,[16 11] ; [20  9],[17.35714286  9.64285714] ; [18.64285714 10.35714286],0
