Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,1e-05,19.424495,[46 40] ; [28 91],[31.04390244 54.95609756] ; [42.95609756 76.04390244],1
v3,1,0.000346,12.805983,[33 50] ; [20 97],[21.995 61.005] ; [31.005 85.995],1
r3,1,0.001103,10.646904,[80  7] ; [89 31],[71.02898551 15.97101449] ; [97.97101449 22.02898551],0
d1,1,0.00154,10.030265,[51 37] ; [43 77],[39.76923077 48.23076923] ; [54.23076923 65.76923077],0
d4,1,0.003256,8.65816,[73 14] ; [78 41],[63.77184466 23.22815534] ; [87.22815534 31.77184466],0
s8,1,0.006344,7.449889,[27 60] ; [ 18 101],[19.00485437 67.99514563] ; [25.99514563 93.00485437],0
d5,1,0.007284,7.201541,[70 18] ; [74 45],[61.2173913 26.7826087] ; [82.7826087 36.2173913],0
p4,1,0.008937,6.835428,[40 47] ; [34 86],[31.10144928 55.89855072] ; [42.89855072 77.10144928],0
n3,1,0.009463,6.733298,[25  6] ; [26 24],[19.51851852 11.48148148] ; [31.48148148 18.51851852],0
s6,1,0.01341,6.114145,[48 39] ; [45 74],[39.27669903 47.72330097] ; [53.72330097 65.27669903],0
s7,1,0.020852,5.339154,[32 53] ; [25 86],[24.71938776 60.28061224] ; [32.28061224 78.71938776],0
p8,1,0.021283,5.30349,[32 54] ; [27 93],[24.63106796 61.36893204] ; [34.36893204 85.63106796],0
s2,1,0.028949,4.770647,[34 52] ; [30 89],[26.84878049 59.15121951] ; [37.15121951 81.84878049],0
p2,1,0.031066,4.649332,[60 28] ; [64 56],[52.46153846 35.53846154] ; [71.53846154 48.46153846],0
d3,1,0.039468,4.240629,[57 31] ; [60 59],[49.73913043 38.26086957] ; [67.26086957 51.73913043],0
s5,1,0.045676,3.993489,[20 64] ; [ 15 101],[14.7 69.3] ; [20.3 95.7],0
v4,1,0.047968,3.911111,[77 11] ; [92 28],[71.5 16.5] ; [97.5 22.5],0
a7,1,0.055461,3.668183,[60 27] ; [67 53],[53.37681159 33.62318841] ; [73.62318841 46.37681159],0
p11,1,0.060126,3.533899,[49 39] ; [51 69],[42.30769231 45.69230769] ; [57.69230769 62.30769231],0
a5,1,0.088756,2.896802,[58 30] ; [65 55],[52.03846154 35.96153846] ; [70.96153846 49.03846154],0
s1,1,0.096933,2.755286,[ 2 85] ; [  9 110],[ 4.64563107 82.35436893] ; [  6.35436893 112.64563107],0
r2,1,0.101149,2.687329,[78  9] ; [96 22],[73.84390244 13.15609756] ; [100.15609756  17.84390244],0
s4,1,0.12358,2.371355,[10 77] ; [23 95],[14.00487805 72.99512195] ; [18.99512195 99.00487805],0
r1,1,0.124729,2.356909,[63 25] ; [73 46],[57.81642512 30.18357488] ; [78.18357488 40.81642512],0
b5,1,0.147202,2.10101,[60 28] ; [70 50],[55. 33.] ; [75. 45.],0
n6,1,0.148832,2.084185,[60 27] ; [71 49],[55.05797101 31.94202899] ; [75.94202899 44.05797101],0
p6,1,0.162166,1.95391,[23 60] ; [23 96],[18.9009901 64.0990099] ; [27.0990099 91.9009901],0
