Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,35.61539,[ 2 48] ; [43 34],[17.71653543 32.28346457] ; [27.28346457 49.71653543],1
d3,1,0.000236,13.519714,[19 31] ; [54 22],[28.96825397 21.03174603] ; [44.03174603 31.96825397],1
d4,1,0.00161,9.948827,[28 22] ; [63 14],[35.82677165 14.17322835] ; [55.17322835 21.82677165],0
r2,1,0.004914,7.910726,[34 16] ; [68  9],[40.15748031  9.84251969] ; [61.84251969 15.15748031],0
d2,1,0.007214,7.218977,[11 39] ; [35 42],[18.11023622 31.88976378] ; [27.88976378 49.11023622],0
a7,1,0.007805,7.077628,[24 26] ; [55 22],[31.1023622 18.8976378] ; [47.8976378 29.1023622],0
r4,1,0.008881,6.846689,[28 22] ; [60 17],[34.64566929 15.35433071] ; [53.35433071 23.64566929],0
v4,1,0.011487,6.388421,[38 12] ; [70  6],[42.85714286  7.14285714] ; [65.14285714 10.85714286],0
p7,1,0.047777,3.917823,[29 18] ; [32 42],[23.69421488 23.30578512] ; [37.30578512 36.69421488],0
s4,1,0.054387,3.700796,[ 8 42] ; [24 53],[12.5984252 37.4015748] ; [19.4015748 57.5984252],0
a6,1,0.05965,3.547101,[22 28] ; [47 30],[27.16535433 22.83464567] ; [41.83464567 35.16535433],0
a8,1,0.076803,3.131287,[ 5 43] ; [ 2 71],[ 2.7768595 45.2231405] ; [ 4.2231405 68.7768595],0
s5,1,0.08193,3.026186,[ 9 41] ; [24 51],[13.2 36.8] ; [19.8 55.2],0
r1,1,0.082272,3.019446,[22 28] ; [46 31],[26.77165354 23.22834646] ; [41.22834646 35.77165354],0
u3,1,0.091995,2.839106,[13 15] ; [23 11],[16.25806452 11.74193548] ; [19.74193548 14.25806452],0
a5,1,0.104873,2.629834,[18 32] ; [39 38],[22.44094488 27.55905512] ; [34.55905512 42.44094488],0
r3,1,0.109099,2.567218,[38 12] ; [67 10],[41.33858268  8.66141732] ; [63.66141732 13.33858268],0
n6,1,0.124379,2.361294,[27 23] ; [52 25],[31.1023622 18.8976378] ; [47.8976378 29.1023622],0
a3,1,0.155166,2.020711,[21 28] ; [43 34],[24.88888889 24.11111111] ; [39.11111111 37.88888889],0
a1,1,0.160897,1.965772,[ 4 46] ; [ 2 75],[ 2.36220472 47.63779528] ; [ 3.63779528 73.36220472],0
a4,1,0.164875,1.928937,[10 40] ; [24 53],[13.38582677 36.61417323] ; [20.61417323 56.38582677],0
s6,1,0.212996,1.550947,[20 30] ; [39 37],[23.41269841 26.58730159] ; [35.58730159 40.41269841],0
s7,1,0.23806,1.392045,[10 38] ; [22 50],[12.8 35.2] ; [19.2 52.8],0
n1,1,0.296251,1.090994,[ 4 16] ; [11 22],[ 5.66037736 14.33962264] ; [ 9.33962264 23.66037736],0
s1,1,0.322114,0.980343,[ 4 46] ; [ 3 74],[ 2.75590551 47.24409449] ; [ 4.24409449 72.75590551],0
p5,1,0.323944,0.972957,[ 2 47] ; [ 1 75],[ 1.176 47.824] ; [ 1.824 74.176],0
p3,1,0.353938,0.859287,[13 37] ; [26 51],[15.35433071 34.64566929] ; [23.64566929 53.35433071],0
v1,1,0.444948,0.583488,[16 33] ; [20 56],[14.112 34.888] ; [21.888 54.112],0
u2,1,0.487202,0.482699,[14 14] ; [20 14],[15.35483871 12.64516129] ; [18.64516129 15.35483871],0
n3,1,0.489402,0.47784,[14  6] ; [20 13],[12.83018868  7.16981132] ; [21.16981132 11.83018868],0
p10,1,0.499229,0.456575,[29 21] ; [48 27],[30.8 19.2] ; [46.2 28.8],0
s3,1,0.522627,0.408706,[23 27] ; [31 46],[21.25984252 28.74015748] ; [32.74015748 44.25984252],0
b1,1,0.522627,0.408706,[23 27] ; [31 46],[21.25984252 28.74015748] ; [32.74015748 44.25984252],0
a2,1,0.527474,0.399256,[ 3 47] ; [ 7 70],[ 3.93700787 46.06299213] ; [ 6.06299213 70.93700787],0
p2,1,0.560935,0.338087,[36 14] ; [51 25],[34.52380952 15.47619048] ; [52.47619048 23.52380952],0
p11,1,0.586543,0.295775,[31 19] ; [44 33],[29.52755906 20.47244094] ; [45.47244094 31.52755906],0
s2,1,0.635307,0.224933,[17 33] ; [29 47],[18.25396825 31.74603175] ; [27.74603175 48.25396825],0
n2,1,0.63537,0.224848,[14  6] ; [21 12],[13.20754717  6.79245283] ; [21.79245283 11.20754717],0
s8,1,0.650116,0.205754,[12 38] ; [21 55],[13.0952381 36.9047619] ; [19.9047619 56.0952381],0
p9,1,0.658382,0.195495,[35 15] ; [49 25],[33.87096774 16.12903226] ; [50.12903226 23.87096774],0
p1,1,0.686192,0.163239,[ 3 47] ; [ 6 70],[ 3.57142857 46.42857143] ; [ 5.42857143 70.57142857],0
n5,1,0.733297,0.116106,[18 31] ; [26 51],[17.11111111 31.88888889] ; [26.88888889 50.11111111],0
b2,1,0.773235,0.083028,[ 6 20] ; [11 31],[ 6.5 19.5] ; [10.5 31.5],0
b3,1,0.773235,0.083028,[ 6 20] ; [11 31],[ 6.5 19.5] ; [10.5 31.5],0
b4,1,0.778705,0.078965,[26 24] ; [42 35],[26.77165354 23.22834646] ; [41.22834646 35.77165354],0
p8,1,0.868148,0.02756,[19 30] ; [31 46],[19.44444444 29.55555556] ; [30.55555556 46.44444444],0
p6,1,0.869372,0.027046,[10 38] ; [17 60],[10.368 37.632] ; [16.632 60.368],0
v3,1,0.901354,0.015364,[ 5 45] ; [ 7 68],[ 4.8 45.2] ; [ 7.2 67.8],0
b5,1,0.913441,0.011816,[31 19] ; [47 30],[30.70866142 19.29133858] ; [47.29133858 29.70866142],0
p4,1,0.983385,0.000434,[19 30] ; [30 47],[19.05555556 29.94444444] ; [29.94444444 47.05555556],0
