Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,57.154618,[56 54] ; [89  1],[79.75 30.25] ; [65.25 24.75],1
d3,1,0.0,56.902357,[40 70] ; [80 10],[66. 44.] ; [54. 36.],1
d2,1,0.0,56.541426,[19 90] ; [62 26],[44.81725888 64.18274112] ; [36.18274112 51.81725888],1
d4,1,0.0,49.305608,[61 49] ; [88  1],[82.36180905 27.63819095] ; [66.63819095 22.36180905],1
a4,1,0.0,29.94129,[28 82] ; [57 32],[46.98492462 63.01507538] ; [38.01507538 50.98492462],1
a2,1,0.0,26.872553,[  5 105] ; [29 61],[18.7 91.3] ; [15.3 74.7],1
u1,1,4e-06,21.050134,[  2 108] ; [20 70],[12.1 97.9] ; [ 9.9 80.1],1
a5,1,5e-06,20.794753,[55 55] ; [73 17],[70.4 39.6] ; [57.6 32.4],1
v2,1,0.000399,12.537189,[34 72] ; [50 37],[46.13471503 59.86528497] ; [37.86528497 49.13471503],1
a7,1,0.001142,10.58248,[61 49] ; [69 20],[71.85929648 38.14070352] ; [58.14070352 30.85929648],0
a3,1,0.00179,9.753747,[55 54] ; [65 25],[65.72864322 43.27135678] ; [54.27135678 35.72864322],0
a6,1,0.009869,6.658384,[64 46] ; [68 22],[72.6 37.4] ; [59.4 30.6],0
s2,1,0.019787,5.430567,[  7 101] ; [15 73],[12.12244898 95.87755102] ; [ 9.87755102 78.12244898],0
r2,1,0.042456,4.116924,[87 23] ; [79  9],[92.22222222 17.77777778] ; [73.77777778 14.22222222],0
b2,1,0.04916,3.869874,[28 30] ; [18 41],[22.8034188 35.1965812] ; [23.1965812 35.8034188],0
b3,1,0.04916,3.869874,[28 30] ; [18 41],[22.8034188 35.1965812] ; [23.1965812 35.8034188],0
s1,1,0.057655,3.603597,[  7 102] ; [ 1 89],[  4.38190955 104.61809045] ; [ 3.61809045 86.38190955],0
r3,1,0.063906,3.433007,[86 23] ; [79 10],[90.83333333 18.16666667] ; [74.16666667 14.83333333],0
n6,1,0.109309,2.564177,[75 34] ; [71 19],[79.96984925 29.03015075] ; [66.03015075 23.96984925],0
r1,1,0.109819,2.556818,[65 45] ; [63 27],[70.4 39.6] ; [57.6 32.4],0
a8,1,0.184117,1.764071,[11 94] ; [ 4 75],[ 8.55978261 96.44021739] ; [ 6.44021739 72.55978261],0
v4,1,0.211786,1.559178,[88 22] ; [78 12],[91.3 18.7] ; [74.7 15.3],0
u3,1,0.2278,1.454545,[25 30] ; [15 10],[27.5 27.5] ; [12.5 12.5],0
v3,1,0.26254,1.255316,[27 80] ; [28 58],[30.49222798 76.50777202] ; [24.50777202 61.49222798],0
r4,1,0.268545,1.224166,[74 36] ; [67 23],[77.55 32.45] ; [63.45 26.55],0
s6,1,0.301485,1.067614,[34 75] ; [34 55],[37.43434343 71.56565657] ; [30.56565657 58.43434343],0
p4,1,0.318904,0.993435,[35 74] ; [35 55],[38.34170854 70.65829146] ; [31.65829146 58.34170854],0
p6,1,0.332885,0.937641,[11 98] ; [13 76],[13.21212121 95.78787879] ; [10.78787879 78.21212121],0
p1,1,0.335837,0.926257,[10 99] ; [ 5 85],[  8.2160804 100.7839196] ; [ 6.7839196 83.2160804],0
n1,1,0.360255,0.837005,[14 21] ; [11 26],[12.15277778 22.84722222] ; [12.84722222 24.15277778],0
b4,1,0.366334,0.816063,[64 46] ; [58 32],[67.1 42.9] ; [54.9 35.1],0
s5,1,0.462835,0.539031,[15 90] ; [16 72],[16.86528497 88.13471503] ; [14.13471503 73.86528497],0
n2,1,0.465209,0.533333,[24 12] ; [21 15],[22.5 13.5] ; [22.5 13.5],0
p5,1,0.47158,0.518272,[  6 104] ; [ 3 87],[  4.95 105.05] ; [ 4.05 85.95],0
p8,1,0.514455,0.424994,[26 83] ; [18 72],[24.10050251 84.89949749] ; [19.89949749 70.10050251],0
s7,1,0.583962,0.299872,[21 86] ; [19 64],[22.52631579 84.47368421] ; [17.47368421 65.52631579],0
p9,1,0.592951,0.285759,[72 35] ; [56 32],[70.23589744 36.76410256] ; [57.76410256 30.23589744],0
p2,1,0.604207,0.268697,[62 48] ; [54 36],[63.8 46.2] ; [52.2 37.8],0
s8,1,0.634219,0.226382,[17 93] ; [16 73],[18.24120603 91.75879397] ; [14.75879397 74.24120603],0
v1,1,0.642879,0.214997,[39 69] ; [35 54],[40.56852792 67.43147208] ; [33.43147208 55.56852792],0
p3,1,0.660612,0.19278,[24 86] ; [22 68],[25.3 84.7] ; [20.7 69.3],0
b5,1,0.748553,0.102751,[66 44] ; [56 34],[67.1 42.9] ; [54.9 35.1],0
n4,1,0.753561,0.098563,[71 39] ; [60 30],[72.05 37.95] ; [58.95 31.05],0
p10,1,0.754136,0.098088,[63 44] ; [51 39],[61.91878173 45.08121827] ; [52.08121827 37.91878173],0
u2,1,0.785525,0.074053,[26 29] ; [11 14],[25.4375 29.5625] ; [11.5625 13.4375],0
n5,1,0.789599,0.071199,[70 40] ; [55 34],[69.09547739 40.90452261] ; [55.90452261 33.09547739],0
p12,1,0.81144,0.056915,[  3 106] ; [ 3 87],[  3.28643216 105.71356784] ; [ 2.71356784 87.28643216],0
p11,1,0.825721,0.048485,[68 42] ; [57 33],[68.75 41.25] ; [56.25 33.75],0
a1,1,0.867276,0.027929,[  8 102] ; [ 6 84],[  7.7 102.3] ; [ 6.3 83.7],0
s4,1,0.898592,0.016241,[12 98] ; [ 9 78],[11.72588832 98.27411168] ; [ 9.27411168 77.72588832],0
n3,1,0.919132,0.010308,[20 15] ; [21 15],[20.21126761 14.78873239] ; [20.78873239 15.21126761],0
b1,1,0.976945,0.000835,[45 65] ; [37 53],[45.1 64.9] ; [36.9 53.1],0
