Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,77.264201,[210  84] ; [ 42 109],[166.48988764 127.51011236] ; [85.51011236 65.48988764],1
a5,1,0.018324,5.564907,[261  36] ; [120  31],[252.58258929  44.41741071] ; [128.41741071  22.58258929],0
n5,1,0.026036,4.953651,[237  59] ; [106  44],[227.64125561  68.35874439] ; [115.35874439  34.64125561],0
s8,1,0.031736,4.612681,[160 134] ; [65 84],[149.3227991 144.6772009] ; [75.6772009 73.3227991],0
a3,1,0.039082,4.257281,[245  50] ; [113  38],[236.79372197  58.20627803] ; [121.20627803  29.79372197],0
n6,1,0.077497,3.116637,[261  33] ; [125  26],[255.02022472  38.97977528] ; [130.97977528  20.02022472],0
s7,1,0.114182,2.495369,[162 122] ; [69 72],[154.36235294 129.63764706] ; [76.63764706 64.36235294],0
a1,1,0.114198,2.495142,[ 18 279] ; [  4 147],[ 14.58482143 282.41517857] ; [  7.41517857 143.58482143],0
v2,1,0.149173,2.080691,[183 103] ; [83 63],[176.10185185 109.89814815] ; [89.89814815 56.10185185],0
n2,1,0.156734,2.005462,[30 10] ; [33 21],[26.80851064 13.19148936] ; [36.19148936 17.80851064],0
v3,1,0.175267,1.837304,[130 153] ; [55 86],[123.47877358 159.52122642] ; [61.52122642 79.47877358],0
n3,1,0.193452,1.691134,[32  8] ; [36 17],[29.24731183 10.75268817] ; [38.75268817 14.24731183],0
s6,1,0.256778,1.286046,[208  83] ; [98 50],[202.83826879  88.16173121] ; [103.16173121  44.83826879],0
a6,1,0.277996,1.17686,[226  68] ; [109  42],[221.3258427  72.6741573] ; [113.6741573  37.3258427],0
u4,1,0.280057,1.166814,[  8 289] ; [  7 144],[  9.94419643 287.05580357] ; [  5.05580357 145.94419643],0
a7,1,0.303918,1.056923,[229  68] ; [122  28],[233.2147651  63.7852349] ; [117.7852349  32.2147651],0
b3,1,0.304902,1.052632,[ 80 110] ; [34 61],[ 76. 114.] ; [38. 57.],0
b2,1,0.304902,1.052632,[ 80 110] ; [34 61],[ 76. 114.] ; [38. 57.],0
d3,1,0.314339,1.012355,[267  28] ; [132  19],[263.91255605  31.08744395] ; [135.08744395  15.91255605],0
s4,1,0.314423,1.012005,[ 53 240] ; [ 21 126],[ 49.27727273 243.72272727] ; [ 24.72272727 122.27727273],0
r2,1,0.332763,0.938116,[290   4] ; [147   4],[288.71460674   5.28539326] ; [148.28539326   2.71460674],0
u3,1,0.34816,0.880152,[32 20] ; [27 11],[34.08888889 17.91111111] ; [24.91111111 13.08888889],0
s2,1,0.375195,0.786387,[168 126] ; [78 70],[163.62895928 130.37104072] ; [82.37104072 65.62895928],0
b5,1,0.376242,0.782943,[178 119] ; [97 54],[182.31026786 114.68973214] ; [92.68973214 58.31026786],0
b4,1,0.496208,0.463036,[173 124] ; [93 58],[176.34375 120.65625] ; [89.65625 61.34375],0
a2,1,0.496811,0.461742,[116 181] ; [54 97],[112.70089286 184.29910714] ; [57.29910714 93.70089286],0
s3,1,0.60518,0.267254,[176 116] ; [86 63],[173.47845805 118.52154195] ; [88.52154195 60.47845805],0
p12,1,0.622547,0.242303,[ 29 266] ; [ 17 133],[ 30.49438202 264.50561798] ; [ 15.50561798 134.49438202],0
d2,1,0.660661,0.192722,[214  81] ; [111  38],[215.93468468  79.06531532] ; [109.06531532  39.93468468],0
b1,1,0.67431,0.176602,[110 187] ; [59 92],[112.03794643 184.96205357] ; [56.96205357 94.03794643],0
u1,1,0.743497,0.107077,[ 91 206] ; [ 44 107],[ 89.49776786 207.50223214] ; [ 45.50223214 105.49776786],0
p1,1,0.756413,0.09622,[ 26 269] ; [ 12 139],[ 25.13452915 269.86547085] ; [ 12.86547085 138.13452915],0
u2,1,0.767196,0.087643,[32 19] ; [25 13],[32.66292135 18.33707865] ; [24.33707865 13.66292135],0
d5,1,0.790508,0.07057,[287   7] ; [148   3],[287.39325843   6.60674157] ; [147.60674157   3.39325843],0
s1,1,0.891141,0.018731,[  9 284] ; [  5 146],[  9.23873874 283.76126126] ; [  4.76126126 146.23873874],0
a4,1,0.923976,0.009106,[177 119] ; [91 60],[177.46756152 118.53243848] ; [90.53243848 60.46756152],0
d4,1,0.978101,0.000753,[289   4] ; [148   2],[289.03160271   3.96839729] ; [147.96839729   2.03160271],0
