Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,144.604091,[489  53] ; [52 68],[442.93353474  99.06646526] ; [98.06646526 21.93353474],1
p4,1,2e-06,22.287421,[368 174] ; [54 66],[345.50453172 196.49546828] ; [76.49546828 43.50453172],1
s7,1,2e-06,22.177087,[296 223] ; [39 79],[272.94348509 246.05651491] ; [62.05651491 55.94348509],1
p6,1,2e-05,18.225834,[241 297] ; [28 91],[220.27701674 317.72298326] ; [48.72298326 70.27701674],1
p3,1,5.2e-05,16.35567,[314 229] ; [45 75],[294.02262443 248.97737557] ; [64.97737557 55.02262443],1
d1,1,8.6e-05,15.432177,[350 194] ; [54 66],[330.98795181 213.01204819] ; [73.01204819 46.98795181],1
s8,1,0.000116,14.862988,[281 260] ; [39 81],[261.90620272 279.09379728] ; [58.09379728 61.90620272],1
a4,1,0.000132,14.61015,[276 266] ; [38 82],[257.081571 284.918429] ; [56.918429 63.081571],1
d2,1,0.000136,14.553037,[290 253] ; [41 79],[271.09049774 271.90950226] ; [59.90950226 60.09049774],1
d5,1,0.000266,13.297854,[460  83] ; [84 35],[446.21148036  96.78851964] ; [97.78851964 21.21148036],1
v3,1,0.000716,11.446321,[234 293] ; [31 83],[217.87051482 309.12948518] ; [47.12948518 66.87051482],1
a3,1,0.00092,10.981491,[412 129] ; [73 46],[397.5530303 143.4469697] ; [87.4469697 31.5530303],1
a5,1,0.001219,10.461296,[429 115] ; [78 42],[415.37349398 128.62650602] ; [91.62650602 28.37349398],0
s4,1,0.001819,9.723895,[ 83 453] ; [33 87],[ 94.7804878 441.2195122] ; [21.2195122 98.7804878],0
n1,1,0.002657,9.029285,[43 52] ; [ 8 35],[35.10869565 59.89130435] ; [15.89130435 27.10869565],0
a8,1,0.002803,8.93149,[ 81 412] ; [  6 105],[ 71.0115894 421.9884106] ; [15.9884106 95.0115894],0
u1,1,0.004424,8.100971,[116 428] ; [ 12 108],[104.86746988 439.13253012] ; [23.13253012 96.86746988],0
a2,1,0.005191,7.811765,[148 396] ; [ 18 102],[136. 408.] ; [30. 90.],0
v1,1,0.010602,6.530788,[312 216] ; [54 63],[299.60930233 228.39069767] ; [66.39069767 50.60930233],0
r1,1,0.010979,6.468727,[444  98] ; [86 34],[433.92749245 108.07250755] ; [96.07250755 23.92749245],0
p5,1,0.01164,6.364936,[ 84 455] ; [  8 111],[ 75.36170213 463.63829787] ; [ 16.63829787 102.36170213],0
r4,1,0.013194,6.142912,[508  36] ; [104  16],[501.39759036  42.60240964] ; [110.60240964   9.39759036],0
p10,1,0.021648,5.273882,[507  35] ; [104  15],[501.00151286  40.99848714] ; [109.99848714   9.00151286],0
s3,1,0.025751,4.972683,[319 217] ; [57 61],[308.15902141 227.84097859] ; [67.84097859 50.15902141],0
n3,1,0.031396,4.631188,[76 19] ; [27 16],[70.9057971 24.0942029] ; [32.0942029 10.9057971],0
d4,1,0.03747,4.328935,[459  84] ; [92 28],[451.27149321  91.72850679] ; [99.72850679 20.27149321],0
s6,1,0.038075,4.301651,[384 145] ; [75 44],[374.70833333 154.29166667] ; [84.29166667 34.70833333],0
p8,1,0.038435,4.285684,[314 221] ; [58 62],[303.84732824 231.15267176] ; [68.15267176 51.84732824],0
s2,1,0.042754,4.105103,[297 241] ; [54 66],[286.98784195 251.01215805] ; [64.01215805 55.98784195],0
p12,1,0.055208,3.675805,[ 58 483] ; [  6 114],[ 52.38124054 488.61875946] ; [ 11.61875946 108.38124054],0
b1,1,0.076281,3.14241,[191 353] ; [32 88],[182.69879518 361.30120482] ; [40.30120482 79.69879518],0
p1,1,0.077461,3.117387,[ 56 487] ; [  6 112],[ 50.93192133 492.06807867] ; [ 11.06807867 106.93192133],0
v2,1,0.08528,2.961292,[314 209] ; [59 56],[305.76645768 217.23354232] ; [67.23354232 47.76645768],0
r2,1,0.107988,2.583416,[514  22] ; [110   9],[510.63206107  25.36793893] ; [113.36793893   5.63206107],0
b3,1,0.110744,2.543575,[146 204] ; [16 37],[140.69478908 209.30521092] ; [21.30521092 31.69478908],0
b2,1,0.110744,2.543575,[146 204] ; [16 37],[140.69478908 209.30521092] ; [21.30521092 31.69478908],0
p7,1,0.114104,2.496442,[363 171] ; [70 46],[355.72615385 178.27384615] ; [77.27384615 38.72615385],0
s1,1,0.157049,2.002417,[ 17 520] ; [  1 119],[ 14.71232877 522.28767123] ; [  3.28767123 116.71232877],0
p11,1,0.164672,1.930792,[467  77] ; [97 23],[462.07228916  81.92771084] ; [101.92771084  18.07228916],0
a1,1,0.213463,1.547783,[ 28 516] ; [  3 117],[ 25.39759036 518.60240964] ; [  5.60240964 114.39759036],0
p2,1,0.332885,0.937643,[477  65] ; [100  18],[473.83939394  68.16060606] ; [103.16060606  14.83939394],0
