Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.021415,5.292681,[4 9] ; [85 49],[7.8707483 5.1292517] ; [81.1292517 52.8707483],0
s6,1,0.028845,4.776863,[7 6] ; [ 34 100],[3.62585034 9.37414966] ; [37.37414966 96.62585034],0
a5,1,0.082765,3.009753,[4 9] ; [76 60],[6.97986577 6.02013423] ; [73.02013423 62.97986577],0
n4,1,0.08393,2.987109,[5 8] ; [85 50],[7.90540541 5.09459459] ; [82.09459459 52.90540541],0
v2,1,0.106635,2.603389,[ 2 11] ; [50 82],[4.66206897 8.33793103] ; [47.33793103 84.66206897],0
a6,1,0.113889,2.499409,[5 8] ; [83 53],[7.67785235 5.32214765] ; [80.32214765 55.67785235],0
a3,1,0.160774,1.966935,[5 8] ; [78 55],[7.39041096 5.60958904] ; [75.60958904 57.39041096],0
p9,1,0.169165,1.890327,[ 2 11] ; [45 87],[4.2137931 8.7862069] ; [42.7862069 89.2137931],0
r3,1,0.1697,1.885589,[8 5] ; [105  29],[9.99319728 3.00680272] ; [103.00680272  30.99319728],0
d1,1,0.17039,1.879506,[ 3 10] ; [58 78],[5.32214765 7.67785235] ; [55.67785235 80.32214765],0
s5,1,0.182351,1.778359,[ 3 10] ; [ 14 118],[ 1.52413793 11.47586207] ; [ 15.47586207 116.52413793],0
p3,1,0.21352,1.547397,[5 8] ; [ 31 104],[3.16216216 9.83783784] ; [ 32.83783784 102.16216216],0
u3,1,0.22035,1.50209,[5 3] ; [23 35],[3.39393939 4.60606061] ; [24.60606061 33.39393939],0
p11,1,0.23955,1.383241,[4 9] ; [65 71],[6.02013423 6.97986577] ; [62.97986577 73.02013423],0
b3,1,0.241478,1.371942,[4 4] ; [26 61],[2.52631579 5.47368421] ; [27.47368421 59.52631579],0
b2,1,0.241478,1.371942,[4 4] ; [26 61],[2.52631579 5.47368421] ; [27.47368421 59.52631579],0
p8,1,0.387137,0.747917,[ 2 11] ; [35 98],[3.29452055 9.70547945] ; [33.70547945 99.29452055],0
n5,1,0.412073,0.672811,[8 5] ; [67 68],[6.58783784 6.41216216] ; [68.41216216 66.58783784],0
b1,1,0.426564,0.632161,[5 8] ; [68 68],[6.36912752 6.63087248] ; [66.63087248 69.36912752],0
b4,1,0.435055,0.60929,[9 4] ; [79 57],[7.67785235 5.32214765] ; [80.32214765 55.67785235],0
v4,1,0.451421,0.56708,[9 4] ; [105  29],[10.08163265  2.91836735] ; [103.91836735  30.08163265],0
d3,1,0.500532,0.453808,[6 7] ; [76 60],[7.15436242 5.84563758] ; [74.84563758 61.15436242],0
p4,1,0.508517,0.437118,[5 8] ; [40 95],[3.9527027 9.0472973] ; [41.0472973 93.9527027],0
a4,1,0.534905,0.385066,[4 9] ; [53 81],[5.04081633 7.95918367] ; [51.95918367 82.04081633],0
v1,1,0.536948,0.381225,[ 3 10] ; [42 92],[3.97959184 9.02040816] ; [41.02040816 92.97959184],0
r2,1,0.544505,0.367253,[9 3] ; [110  24],[9.78082192 2.21917808] ; [109.21917808  24.78082192],0
v3,1,0.545555,0.36534,[ 2 10] ; [32 99],[2.85314685 9.14685315] ; [31.14685315 99.85314685],0
d2,1,0.625068,0.238809,[5 8] ; [61 73],[5.83673469 7.16326531] ; [60.16326531 73.83673469],0
p7,1,0.627744,0.235133,[6 7] ; [53 82],[5.18243243 7.81756757] ; [53.81756757 81.18243243],0
s3,1,0.637423,0.222128,[4 9] ; [ 33 100],[3.29452055 9.70547945] ; [33.70547945 99.29452055],0
a7,1,0.642918,0.214946,[7 6] ; [81 53],[7.78231293 5.21768707] ; [80.21768707 53.78231293],0
n3,1,0.643654,0.213995,[5 2] ; [35 21],[4.44444444 2.55555556] ; [35.55555556 20.44444444],0
p2,1,0.657607,0.196444,[8 5] ; [75 61],[7.24161074 5.75838926] ; [75.75838926 60.24161074],0
d4,1,0.681206,0.168772,[8 5] ; [90 44],[8.66666667 4.33333333] ; [89.33333333 44.66666667],0
p6,1,0.698183,0.150369,[ 2 11] ; [ 26 105],[ 2.52777778 10.47222222] ; [ 25.47222222 105.52777778],0
n6,1,0.721127,0.127415,[7 6] ; [79 55],[7.60544218 5.39455782] ; [78.39455782 55.60544218],0
r4,1,0.736329,0.11338,[8 5] ; [90 46],[8.55033557 4.44966443] ; [89.44966443 46.55033557],0
u2,1,0.774114,0.082368,[3 5] ; [24 32],[3.375 4.625] ; [23.625 32.375],0
d5,1,0.777911,0.079548,[8 5] ; [89 47],[8.46308725 4.53691275] ; [88.53691275 47.46308725],0
n1,1,0.827392,0.047545,[3 4] ; [22 35],[2.734375 4.265625] ; [22.265625 34.734375],0
p1,1,0.888099,0.019799,[ 1 12] ; [  9 126],[ 0.87837838 12.12162162] ; [  9.12162162 125.87837838],0
n2,1,0.940255,0.005617,[4 3] ; [34 24],[4.09230769 2.90769231] ; [33.90769231 24.09230769],0
b5,1,0.945479,0.004677,[8 5] ; [85 51],[8.11409396 4.88590604] ; [84.88590604 51.11409396],0
a1,1,0.960028,0.002512,[ 1 12] ; [ 11 125],[ 1.04697987 11.95302013] ; [ 10.95302013 125.04697987],0
s7,1,0.963363,0.00211,[ 2 11] ; [ 20 106],[ 2.05755396 10.94244604] ; [ 19.94244604 106.05755396],0
