Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,48.141589,[36 51] ; [115  19],[59.44343891 27.55656109] ; [91.55656109 42.44343891],1
s2,1,5e-06,20.774104,[51 40] ; [116  23],[66.07391304 24.92608696] ; [100.92608696  38.07391304],1
s3,1,7e-06,20.141742,[47 41] ; [113  26],[62.02643172 25.97356828] ; [97.97356828 41.02643172],1
v1,1,0.00027,13.267669,[45 45] ; [103  37],[57.91304348 32.08695652] ; [90.08695652 49.91304348],1
p7,1,0.002838,8.908479,[58 30] ; [114  23],[67.27111111 20.72888889] ; [104.72888889  32.27111111],0
a5,1,0.002907,8.864968,[66 25] ; [124  17],[74.52586207 16.47413793] ; [115.47413793  25.52586207],0
a3,1,0.002959,8.832353,[65 26] ; [122  18],[73.66666667 17.33333333] ; [113.33333333  26.66666667],0
v3,1,0.003718,8.416651,[32 59] ; [75 62],[42.70614035 48.29385965] ; [64.29385965 72.70614035],0
p8,1,0.010152,6.608041,[47 43] ; [96 43],[56.20087336 33.79912664] ; [86.79912664 52.20087336],0
p6,1,0.010876,6.485393,[35 55] ; [78 61],[44.41048035 45.58951965] ; [68.58951965 70.41048035],0
s6,1,0.01135,6.409728,[72 17] ; [129  11],[78.11790393 10.88209607] ; [122.88209607  17.11790393],0
n1,1,0.014003,6.037734,[ 3 11] ; [20 13],[6.85106383 7.14893617] ; [16.14893617 16.85106383],0
d1,1,0.016737,5.72376,[52 39] ; [102  39],[60.40517241 30.59482759] ; [93.59482759 47.40517241],0
d5,1,0.018344,5.562972,[70 21] ; [124  16],[76.42424242 14.57575758] ; [117.57575758  22.42424242],0
r3,1,0.019956,5.415732,[80  9] ; [137   4],[83.96956522  5.03043478] ; [133.03043478   7.96956522],0
b4,1,0.020002,5.411759,[63 28] ; [76 65],[54.52155172 36.47844828] ; [84.47844828 56.52155172],0
p10,1,0.024336,5.070547,[76 14] ; [131   9],[81.  9.] ; [126.  14.],0
v4,1,0.034929,4.448623,[85  6] ; [139   2],[87.86206897  3.13793103] ; [136.13793103   4.86206897],0
r2,1,0.035929,4.400474,[85  6] ; [138   2],[87.84848485  3.15151515] ; [135.15151515   4.84848485],0
p9,1,0.03789,4.309941,[76 12] ; [133   8],[80.31441048  7.68558952] ; [128.68558952  12.31441048],0
r1,1,0.037925,4.308375,[74 17] ; [127  13],[79.18181818 11.81818182] ; [121.81818182  18.18181818],0
r4,1,0.045562,3.997701,[83  8] ; [137   4],[86.29310345  4.70689655] ; [133.70689655   7.29310345],0
b1,1,0.07959,3.073249,[32 59] ; [66 75],[38.43965517 52.56034483] ; [59.56034483 81.43965517],0
u1,1,0.18339,1.769934,[17 74] ; [ 37 104],[21.18103448 69.81896552] ; [ 32.81896552 108.18103448],0
b3,1,0.195854,1.67302,[19 35] ; [42 49],[22.71724138 31.28275862] ; [38.28275862 52.71724138],0
b2,1,0.195854,1.67302,[19 35] ; [42 49],[22.71724138 31.28275862] ; [38.28275862 52.71724138],0
v2,1,0.204979,1.606538,[49 40] ; [87 50],[53.55752212 35.44247788] ; [82.44247788 54.55752212],0
p4,1,0.212514,1.554218,[60 30] ; [104  36],[64.17391304 25.82608696] ; [99.82608696 40.17391304],0
d3,1,0.220363,1.502008,[61 30] ; [105  36],[65.11206897 25.88793103] ; [100.88793103  40.11206897],0
p1,1,0.247436,1.337723,[15 75] ; [ 16 125],[12.07792208 77.92207792] ; [ 18.92207792 122.07792208],0
u3,1,0.268334,1.225242,[15 11] ; [14  5],[16.75555556  9.24444444] ; [12.24444444  6.75555556],0
n4,1,0.293548,1.103277,[86  5] ; [127  13],[83.90909091  7.09090909] ; [129.09090909  10.90909091],0
b5,1,0.299406,1.076837,[44 47] ; [78 63],[47.85344828 43.14655172] ; [74.14655172 66.85344828],0
a6,1,0.380412,0.769371,[58 33] ; [97 43],[61.06060606 29.93939394] ; [93.93939394 46.06060606],0
p12,1,0.38219,0.763647,[10 81] ; [ 21 119],[12.21212121 78.78787879] ; [ 18.78787879 121.21212121],0
d2,1,0.392103,0.73241,[46 43] ; [81 60],[49.14347826 39.85652174] ; [77.85652174 63.14347826],0
n6,1,0.394269,0.725737,[84  7] ; [134   7],[85.50862069  5.49137931] ; [132.49137931   8.50862069],0
a8,1,0.48824,0.480402,[11 74] ; [ 21 107],[12.76995305 72.23004695] ; [ 19.23004695 108.76995305],0
a7,1,0.492596,0.470851,[58 32] ; [97 44],[60.38961039 29.61038961] ; [94.61038961 46.38961039],0
a2,1,0.498701,0.457699,[24 67] ; [43 98],[26.28017241 64.71982759] ; [ 40.71982759 100.28017241],0
u2,1,0.515121,0.42365,[12 13] ; [11  8],[13.06818182 11.93181818] ; [9.93181818 9.06818182],0
s4,1,0.536087,0.38284,[19 69] ; [ 35 104],[20.9339207 67.0660793] ; [ 33.0660793 105.9339207],0
n2,1,0.56637,0.328795,[14  1] ; [29  4],[13.4375  1.5625] ; [29.5625  3.4375],0
p5,1,0.61888,0.247444,[20 71] ; [ 35 106],[21.57327586 69.42672414] ; [ 33.42672414 107.57327586],0
n3,1,0.668513,0.183346,[10  5] ; [24  9],[10.625  4.375] ; [23.375  9.625],0
d4,1,0.675276,0.175492,[76 14] ; [121  19],[77.08695652 12.91304348] ; [119.91304348  20.08695652],0
p3,1,0.71908,0.129376,[54 37] ; [87 54],[55.30603448 35.69396552] ; [85.69396552 55.30603448],0
a1,1,0.781414,0.076993,[ 5 86] ; [  9 132],[ 5.49137931 85.50862069] ; [  8.50862069 132.49137931],0
s1,1,0.86003,0.031094,[ 3 87] ; [  4 133],[ 2.7753304 87.2246696] ; [  4.2246696 132.7753304],0
p11,1,0.868488,0.027416,[75 16] ; [115  26],[74.52586207 16.47413793] ; [115.47413793  25.52586207],0
p2,1,0.878816,0.023247,[80 11] ; [123  18],[79.625 11.375] ; [123.375  17.625],0
a4,1,0.901197,0.015413,[47 44] ; [74 67],[47.4612069 43.5387931] ; [73.5387931 67.4612069],0
