Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.019442,5.4613,[16 18] ; [ 8 30],[11.33333333 22.66666667] ; [12.66666667 25.33333333],0
s8,1,0.027084,4.885449,[14 19] ; [ 7 31],[ 9.76056338 23.23943662] ; [11.23943662 26.76056338],0
v1,1,0.067343,3.346635,[16 18] ; [10 28],[12.27777778 21.72222222] ; [13.72222222 24.27777778],0
s4,1,0.07309,3.21222,[ 4 29] ; [11 26],[ 7.07142857 25.92857143] ; [ 7.92857143 29.07142857],0
a6,1,0.082766,3.009726,[23 11] ; [18 20],[19.36111111 14.63888889] ; [21.63888889 16.36111111],0
r2,1,0.108263,2.57939,[32  2] ; [31  7],[29.75  4.25] ; [33.25  4.75],0
s1,1,0.109608,2.559861,[ 1 33] ; [ 5 32],[ 2.87323944 31.12676056] ; [ 3.12676056 33.87323944],0
a2,1,0.119986,2.417497,[ 7 27] ; [ 3 35],[ 4.72222222 29.27777778] ; [ 5.27777778 32.72222222],0
s3,1,0.134838,2.235899,[15 18] ; [24 14],[18.12676056 14.87323944] ; [20.87323944 17.12676056],0
u3,1,0.141182,2.165031,[ 6 10] ; [13  8],[8.21621622 7.78378378] ; [10.78378378 10.21621622],0
d4,1,0.147457,2.098362,[26  8] ; [23 15],[23.13888889 10.86111111] ; [25.86111111 12.13888889],0
a5,1,0.179937,1.798142,[24 10] ; [21 17],[21.25 12.75] ; [23.75 14.25],0
p3,1,0.189596,1.720756,[14 20] ; [21 16],[16.76056338 17.23943662] ; [18.23943662 18.76056338],0
d3,1,0.220861,1.498767,[26  8] ; [24 14],[23.61111111 10.38888889] ; [26.38888889 11.61111111],0
n4,1,0.281886,1.157975,[23 11] ; [21 17],[20.77777778 13.22222222] ; [23.22222222 14.77777778],0
r3,1,0.298202,1.082217,[32  2] ; [33  5],[30.69444444  3.30555556] ; [34.30555556  3.69444444],0
b4,1,0.299518,1.076338,[22 12] ; [20 18],[19.83333333 14.16666667] ; [22.16666667 15.83333333],0
r1,1,0.319518,0.99092,[26  8] ; [25 13],[24.08333333  9.91666667] ; [26.91666667 11.08333333],0
b5,1,0.331051,0.94478,[20 14] ; [18 20],[17.94444444 16.05555556] ; [20.05555556 17.94444444],0
r4,1,0.336562,0.923485,[29  5] ; [29  9],[27.38888889  6.61111111] ; [30.61111111  7.38888889],0
u1,1,0.398346,0.713313,[ 7 27] ; [ 5 33],[ 5.66666667 28.33333333] ; [ 6.33333333 31.66666667],0
