Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,150.272999,[228  71] ; [ 22 125],[167.60089686 131.39910314] ; [82.39910314 64.60089686],1
d4,1,0.0,129.359624,[294   5] ; [84 63],[253.41255605  45.58744395] ; [124.58744395  22.41255605],1
d3,1,0.0,121.172311,[269  31] ; [60 87],[220.80536913  79.19463087] ; [108.19463087  38.80536913],1
d5,1,0.0,104.650765,[293   6] ; [92 55],[258.10538117  40.89461883] ; [126.89461883  20.10538117],1
u1,1,0.0,53.691538,[ 99 201] ; [  3 144],[ 68.45637584 231.54362416] ; [ 33.54362416 113.45637584],1
a2,1,0.0,46.386376,[115 185] ; [ 11 136],[ 84.56375839 215.43624161] ; [ 41.43624161 105.56375839],1
a3,1,0.0,41.8593,[250  49] ; [81 66],[221.90358744  77.09641256] ; [109.09641256  37.90358744],1
a4,1,0.0,41.291178,[183 116] ; [ 42 104],[151.17977528 147.82022472] ; [73.82022472 72.17977528],1
a5,1,0.0,41.101007,[264  36] ; [91 56],[238.25503356  61.74496644] ; [116.74496644  30.25503356],1
r1,1,0.000298,13.082401,[263  35] ; [110  37],[249.78426966  48.21573034] ; [123.21573034  23.78426966],1
s2,1,0.000682,11.538059,[184 110] ; [66 79],[167.42596811 126.57403189] ; [82.57403189 62.42596811],1
s8,1,0.000981,10.863352,[170 126] ; [60 87],[153.67945824 142.32054176] ; [76.32054176 70.67945824],1
a7,1,0.002731,8.979271,[235  65] ; [95 51],[221.97309417  78.02690583] ; [108.02690583  37.97309417],0
r2,1,0.003438,8.559249,[286   9] ; [131  14],[279.57954545  15.42045455] ; [137.42045455   7.57954545],0
a6,1,0.009087,6.805643,[220  80] ; [90 57],[208.05369128  91.94630872] ; [101.94630872  45.05369128],0
r4,1,0.021413,5.292838,[285  15] ; [131  16],[279.19463087  20.80536913] ; [136.80536913  10.19463087],0
s3,1,0.039887,4.222702,[183 109] ; [76 69],[173.0617849 118.9382151] ; [85.9382151 59.0617849],0
p9,1,0.040279,4.206096,[274  24] ; [126  21],[267.86516854  30.13483146] ; [132.13483146  14.86516854],0
v1,1,0.045982,3.98224,[191 101] ; [80 64],[181.49541284 110.50458716] ; [89.50458716 54.49541284],0
v2,1,0.051058,3.806379,[182 109] ; [76 68],[172.59310345 118.40689655] ; [85.40689655 58.59310345],0
u3,1,0.063235,3.45044,[34 16] ; [33 32],[29.13043478 20.86956522] ; [37.86956522 27.13043478],0
s5,1,0.067162,3.351052,[118 166] ; [46 96],[109.33333333 174.66666667] ; [54.66666667 87.33333333],0
v3,1,0.069494,3.29492,[137 147] ; [57 89],[128.13023256 155.86976744] ; [65.86976744 80.13023256],0
s4,1,0.089772,2.878459,[ 53 241] ; [ 17 128],[ 46.87927107 247.12072893] ; [ 23.12072893 121.87927107],0
p10,1,0.096702,2.759109,[268  31] ; [122  23],[262.63513514  36.36486486] ; [127.36486486  17.63513514],0
s7,1,0.112272,2.521942,[173 112] ; [72 65],[165.46208531 119.53791469] ; [79.53791469 57.46208531],0
a1,1,0.126722,2.332208,[ 21 279] ; [  5 142],[ 17.44966443 282.55033557] ; [  8.55033557 138.44966443],0
p12,1,0.149491,2.077436,[ 36 264] ; [ 11 135],[ 31.61434978 268.38565022] ; [ 15.38565022 130.61434978],0
u2,1,0.156778,2.005036,[31 18] ; [33 33],[27.26956522 21.73043478] ; [36.73043478 29.26956522],0
s6,1,0.163463,1.94189,[223  68] ; [100  42],[217.073903  73.926097] ; [105.926097  36.073903],0
n6,1,0.167909,1.901516,[277  21] ; [131  16],[273.22247191  24.77752809] ; [134.77752809  12.22247191],0
v4,1,0.207176,1.591054,[288   9] ; [138   8],[285.6027088  11.3972912] ; [140.3972912   5.6027088],0
p6,1,0.238992,1.386527,[159 136] ; [70 76],[153.18594104 141.81405896] ; [75.81405896 70.18594104],0
n5,1,0.23961,1.382887,[271  28] ; [127  19],[267.42022472  31.57977528] ; [130.57977528  15.42022472],0
p11,1,0.263268,1.251492,[259  41] ; [121  26],[255.03355705  44.96644295] ; [124.96644295  22.03355705],0
p8,1,0.365067,0.820387,[198 100] ; [90 55],[193.73363431 104.26636569] ; [94.26636569 50.73363431],0
p3,1,0.442252,0.590432,[212  87] ; [99 48],[208.4955157  90.5044843] ; [102.5044843  44.4955157],0
b4,1,0.609404,0.261044,[177 123] ; [83 64],[174.4966443 125.5033557] ; [85.5033557 61.4966443],0
b3,1,0.656233,0.198132,[ 83 124] ; [34 57],[ 81.27181208 125.72818792] ; [35.72818792 55.27181208],0
b2,1,0.656233,0.198132,[ 83 124] ; [34 57],[ 81.27181208 125.72818792] ; [35.72818792 55.27181208],0
n1,1,0.683063,0.166698,[19 25] ; [13 14],[19.83098592 24.16901408] ; [12.16901408 14.83098592],0
r3,1,0.703787,0.144562,[287  10] ; [141   6],[286.2972973  10.7027027] ; [141.7027027   5.2972973],0
b1,1,0.709603,0.138674,[121 179] ; [62 85],[122.81879195 177.18120805] ; [60.18120805 86.81879195],0
p7,1,0.826171,0.048231,[218  79] ; [105  40],[217.03846154  79.96153846] ; [105.96153846  39.03846154],0
n2,1,0.830291,0.045936,[32 12] ; [19  8],[31.6056338 12.3943662] ; [19.3943662  7.6056338],0
p1,1,0.839736,0.040897,[ 33 267] ; [ 17 129],[ 33.632287 266.367713] ; [ 16.367713 129.632287],0
s1,1,0.892626,0.01822,[ 11 286] ; [  5 140],[ 10.75113122 286.24886878] ; [  5.24886878 139.75113122],0
p2,1,0.944279,0.004885,[275  24] ; [134  12],[274.81123596  24.18876404] ; [134.18876404  11.81123596],0
a8,1,0.967776,0.001632,[ 38 225] ; [ 20 117],[ 38.135 224.865] ; [ 19.865 117.135],0
b5,1,0.971611,0.001266,[174 126] ; [85 62],[173.82550336 126.17449664] ; [85.17449664 61.82550336],0
n3,1,0.974389,0.001031,[32 11] ; [20  7],[31.94285714 11.05714286] ; [20.05714286  6.94285714],0
p5,1,0.994844,4.2e-05,[ 55 242] ; [ 27 119],[ 54.9751693 242.0248307] ; [ 27.0248307 118.9751693],0
