Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,27.869649,[79 17] ; [15 26],[65.86861314 30.13138686] ; [28.13138686 12.86861314],1
p3,1,0.00825,6.978487,[45 49] ; [10 32],[38.01470588 55.98529412] ; [16.98529412 25.01470588],0
r2,1,0.014554,5.969684,[93  3] ; [36  6],[89.73913043  6.26086957] ; [39.26086957  2.73913043],0
p7,1,0.014606,5.963401,[47 46] ; [30 11],[53.44029851 39.55970149] ; [23.55970149 17.44029851],0
n6,1,0.020465,5.371827,[80 15] ; [28 14],[74.89051095 20.10948905] ; [33.10948905  8.89051095],0
d4,1,0.027468,4.861141,[43 52] ; [27 14],[48.89705882 46.10294118] ; [21.10294118 19.89705882],0
p6,1,0.029883,4.716037,[37 57] ; [ 8 32],[31.56716418 62.43283582] ; [13.43283582 26.56716418],0
p1,1,0.038396,4.287398,[17 77] ; [ 2 40],[13.13235294 80.86764706] ; [ 5.86764706 36.13235294],0
a5,1,0.038942,4.263374,[63 32] ; [20 22],[57.55474453 37.44525547] ; [25.44525547 16.55474453],0
b3,1,0.048702,3.885597,[30 32] ; [ 5 16],[26.14457831 35.85542169] ; [ 8.85542169 12.14457831],0
b2,1,0.048702,3.885597,[30 32] ; [ 5 16],[26.14457831 35.85542169] ; [ 8.85542169 12.14457831],0
r4,1,0.070048,3.281892,[91  5] ; [36  6],[88.34782609  7.65217391] ; [38.65217391  3.34782609],0
n1,1,0.09453,2.795489,[10  8] ; [ 4 11],[ 7.63636364 10.36363636] ; [6.36363636 8.63636364],0
v3,1,0.164017,1.936796,[39 54] ; [12 29],[35.39552239 57.60447761] ; [15.60447761 25.39552239],0
u2,1,0.173617,1.851429,[24 21] ; [11  4],[26.25 18.75] ; [8.75 6.25],0
s3,1,0.210281,1.569493,[56 35] ; [21 21],[52.68421053 38.31578947] ; [24.31578947 17.68421053],0
s7,1,0.235818,1.405423,[42 47] ; [14 25],[38.9375 50.0625] ; [17.0625 21.9375],0
p5,1,0.2553,1.294068,[13 80] ; [ 3 39],[11.02222222 81.97777778] ; [ 4.97777778 37.02222222],0
p12,1,0.264309,1.246048,[10 84] ; [ 2 40],[ 8.29411765 85.70588235] ; [ 3.70588235 38.29411765],0
b1,1,0.285853,1.139052,[46 50] ; [16 26],[43.13043478 52.86956522] ; [18.86956522 23.13043478],0
p10,1,0.316861,1.001858,[69 23] ; [28 14],[66.59701493 25.40298507] ; [30.40298507 11.59701493],0
v1,1,0.317756,0.99816,[49 45] ; [18 24],[46.30882353 47.69117647] ; [20.69117647 21.30882353],0
v2,1,0.338593,0.915751,[48 43] ; [17 22],[45.5 45.5] ; [19.5 19.5],0
n2,1,0.352587,0.864123,[14  5] ; [13  2],[15.08823529  3.91176471] ; [11.91176471  3.08823529],0
p9,1,0.370469,0.80209,[71 22] ; [29 13],[68.88888889 24.11111111] ; [31.11111111 10.88888889],0
p4,1,0.373989,0.790368,[44 49] ; [16 25],[41.64179104 51.35820896] ; [18.35820896 22.64179104],0
a7,1,0.374882,0.787418,[64 31] ; [25 17],[61.71532847 33.28467153] ; [27.28467153 14.71532847],0
p8,1,0.376556,0.781915,[47 45] ; [18 24],[44.62686567 47.37313433] ; [20.37313433 21.62686567],0
d3,1,0.37682,0.781052,[42 53] ; [22 20],[44.37956204 50.62043796] ; [19.62043796 22.37956204],0
n3,1,0.388476,0.743706,[10  7] ; [11  4],[11.15625  5.84375] ; [9.84375 5.15625],0
p2,1,0.401528,0.703745,[65 29] ; [32 10],[67.04411765 26.95588235] ; [29.95588235 12.04411765],0
s6,1,0.421439,0.6463,[55 37] ; [22 20],[52.86567164 39.13432836] ; [24.13432836 17.86567164],0
a3,1,0.442604,0.589523,[51 42] ; [26 16],[53.04444444 39.95555556] ; [23.95555556 18.04444444],0
u1,1,0.463484,0.537467,[ 4 92] ; [ 3 39],[ 4.86956522 91.13043478] ; [ 2.13043478 39.86956522],0
v4,1,0.470016,0.521939,[90  6] ; [37  4],[88.99270073  7.00729927] ; [38.00729927  2.99270073],0
d2,1,0.482352,0.493541,[26 70] ; [ 9 33],[24.34782609 71.65217391] ; [10.65217391 31.34782609],0
d1,1,0.494878,0.465904,[ 6 90] ; [ 4 38],[ 6.95652174 89.04347826] ; [ 3.04347826 38.95652174],0
a4,1,0.499205,0.456626,[25 68] ; [ 9 33],[23.42222222 69.57777778] ; [10.57777778 31.42222222],0
a6,1,0.51998,0.413932,[62 33] ; [25 17],[60.32846715 34.67153285] ; [26.67153285 15.32846715],0
s1,1,0.541377,0.372993,[ 7 85] ; [ 2 40],[ 6.17910448 85.82089552] ; [ 2.82089552 39.17910448],0
u4,1,0.544685,0.366925,[ 1 95] ; [ 1 41],[ 1.39130435 94.60869565] ; [ 0.60869565 41.39130435],0
s2,1,0.575551,0.313483,[42 50] ; [17 25],[40.50746269 51.49253731] ; [18.49253731 23.50746269],0
a2,1,0.650619,0.205121,[ 9 87] ; [ 5 37],[ 9.73913043 86.26086957] ; [ 4.26086957 37.73913043],0
a8,1,0.659651,0.193948,[11 77] ; [ 6 33],[11.77952756 76.22047244] ; [ 5.22047244 33.77952756],0
s5,1,0.691775,0.15717,[26 62] ; [11 31],[25.04615385 62.95384615] ; [11.95384615 30.04615385],0
p11,1,0.70757,0.140716,[75 21] ; [34  8],[75.82608696 20.17391304] ; [33.17391304  8.82608696],0
