Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,45.095006,[204 124] ; [16 63],[177.2972973 150.7027027] ; [42.7027027 36.2972973],1
a3,1,0.0,44.021327,[275  53] ; [38 40],[252.86699507  75.13300493] ; [60.13300493 17.86699507],1
a4,1,0.0,27.091486,[194 134] ; [21 58],[173.26781327 154.73218673] ; [41.73218673 37.26781327],1
d1,1,0.0,25.831042,[253  76] ; [38 41],[234.65441176  94.34558824] ; [56.34558824 22.65441176],1
u1,1,6e-06,20.457059,[ 91 238] ; [ 3 76],[ 75.79901961 253.20098039] ; [18.20098039 60.79901961],1
r1,1,0.000422,12.432848,[284  42] ; [56 23],[273.67901235  52.32098765] ; [66.32098765 12.67901235],1
s8,1,0.011507,6.385349,[179 146] ; [31 48],[168.93564356 156.06435644] ; [41.06435644 37.93564356],0
n6,1,0.037011,4.34991,[285  41] ; [61 17],[279.1980198  46.8019802] ; [66.8019802 11.1980198],0
n4,1,0.068944,3.307976,[273  54] ; [59 20],[267.39901478  59.60098522] ; [64.60098522 14.39901478],0
a1,1,0.070563,3.26987,[ 21 308] ; [ 1 78],[ 17.74019608 311.25980392] ; [ 4.25980392 74.74019608],0
p8,1,0.099295,2.716833,[191 129] ; [38 39],[184.58438287 135.41561713] ; [44.41561713 32.58438287],0
n5,1,0.114622,2.489305,[268  58] ; [58 20],[263.05940594  62.94059406] ; [62.94059406 15.05940594],0
n2,1,0.115521,2.477016,[50 12] ; [12  7],[47.45679012 14.54320988] ; [14.54320988  4.45679012],0
s7,1,0.146824,2.10494,[172 139] ; [34 40],[166.40519481 144.59480519] ; [39.59480519 34.40519481],0
a6,1,0.147938,2.093382,[231  97] ; [49 30],[225.65110565 102.34889435] ; [54.34889435 24.65110565],0
d4,1,0.170252,1.880726,[300  29] ; [68 11],[296.74509804  32.25490196] ; [71.25490196  7.74509804],0
p7,1,0.196399,1.668951,[223  94] ; [47 28],[218.34183673  98.65816327] ; [51.65816327 23.34183673],0
s4,1,0.196688,1.666795,[ 50 273] ; [17 62],[ 53.83333333 269.16666667] ; [13.16666667 65.83333333],0
p4,1,0.204893,1.607149,[225 101] ; [48 30],[220.29207921 105.70792079] ; [52.70792079 25.29207921],0
r2,1,0.216821,1.525289,[315  11] ; [73  5],[313.08910891  12.91089109] ; [74.91089109  3.08910891],0
p1,1,0.236781,1.399658,[ 24 303] ; [ 9 70],[ 26.57881773 300.42118227] ; [ 6.42118227 72.57881773],0
p11,1,0.240283,1.378933,[269  60] ; [60 19],[265.29656863  63.70343137] ; [63.70343137 15.29656863],0
b1,1,0.250823,1.318714,[127 202] ; [25 54],[122.56862745 206.43137255] ; [29.43137255 49.56862745],0
p3,1,0.251524,1.31482,[194 131] ; [41 37],[189.51612903 135.48387097] ; [45.48387097 32.51612903],0
s2,1,0.269129,1.221182,[185 140] ; [39 39],[180.64516129 144.35483871] ; [43.35483871 34.64516129],0
r4,1,0.273289,1.200164,[304  25] ; [70  9],[301.58333333  27.41666667] ; [72.41666667  6.58333333],0
u4,1,0.326364,0.963271,[ 11 318] ; [ 1 78],[  9.67647059 319.32352941] ; [ 2.32352941 76.67647059],0
s5,1,0.33746,0.920057,[135 182] ; [27 47],[131.34015345 185.65984655] ; [30.65984655 43.34015345],0
b2,1,0.340415,0.908869,[ 91 125] ; [14 27],[ 88.24902724 127.75097276] ; [16.75097276 24.24902724],0
b3,1,0.340415,0.908869,[ 91 125] ; [14 27],[ 88.24902724 127.75097276] ; [16.75097276 24.24902724],0
u2,1,0.393752,0.727323,[29 25] ; [25 15],[31.0212766 22.9787234] ; [22.9787234 17.0212766],0
a8,1,0.448789,0.573708,[ 47 245] ; [ 9 63],[ 44.92307692 247.07692308] ; [11.07692308 60.92307692],0
a7,1,0.475565,0.509015,[245  84] ; [55 23],[242.50614251  86.49385749] ; [57.49385749 20.50614251],0
n1,1,0.486813,0.483563,[27 35] ; [10  9],[28.32098765 33.67901235] ; [ 8.67901235 10.32098765],0
n3,1,0.493871,0.468081,[44 18] ; [15  4],[45.16049383 16.83950617] ; [13.83950617  5.16049383],0
p2,1,0.505731,0.44289,[288  37] ; [67 11],[286.29032258  38.70967742] ; [68.70967742  9.29032258],0
p9,1,0.558636,0.342071,[289  35] ; [66 10],[287.55  36.45] ; [67.45  8.55],0
r3,1,0.558767,0.341843,[316  13] ; [76  2],[316.87469287  12.12530713] ; [75.12530713  2.87469287],0
v4,1,0.615878,0.251703,[314  12] ; [77  2],[314.7308642  11.2691358] ; [76.2691358  2.7308642],0
p6,1,0.627714,0.235173,[144 176] ; [31 43],[142.1319797 177.8680203] ; [32.8680203 41.1319797],0
b5,1,0.651076,0.204547,[213 116] ; [49 30],[211.26960784 117.73039216] ; [50.73039216 28.26960784],0
s3,1,0.664118,0.18856,[177 145] ; [45 33],[178.71 143.29] ; [43.29 34.71],0
p5,1,0.686726,0.162653,[ 45 281] ; [12 65],[ 46.10918114 279.89081886] ; [10.89081886 66.10918114],0
v2,1,0.707722,0.140563,[223  95] ; [53 25],[221.63636364  96.36363636] ; [54.36363636 23.63636364],0
d3,1,0.717589,0.130815,[248  81] ; [58 21],[246.75  82.25] ; [59.25 19.75],0
b4,1,0.750353,0.101235,[198 131] ; [46 33],[196.75490196 132.24509804] ; [47.24509804 31.75490196],0
p12,1,0.773326,0.08296,[ 33 291] ; [ 7 70],[ 32.319202 291.680798] ; [ 7.680798 69.319202],0
s6,1,0.875185,0.024673,[234  87] ; [54 21],[233.45454545  87.54545455] ; [54.54545455 20.45454545],0
v3,1,0.895212,0.017348,[161 154] ; [40 37],[161.51785714 153.48214286] ; [39.48214286 37.51785714],0
s1,1,0.947265,0.004375,[  9 316] ; [ 2 74],[  8.91521197 316.08478803] ; [ 2.08478803 73.91521197],0
u3,1,0.963946,0.002043,[34 20] ; [26 15],[34.10526316 19.89473684] ; [25.89473684 15.10526316],0
p10,1,0.974017,0.001061,[276  48] ; [64 11],[276.09022556  47.90977444] ; [63.90977444 11.09022556],0
