Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,6e-06,20.532032,[17 23] ; [43  6],[26.96629213 13.03370787] ; [33.03370787 15.96629213],1
p2,1,9e-06,19.777984,[23 17] ; [48  2],[31.55555556  8.44444444] ; [39.44444444 10.55555556],1
p6,1,1.3e-05,19.044,[12 28] ; [38 12],[22.22222222 17.77777778] ; [27.77777778 22.22222222],1
n5,1,0.000242,13.472936,[18 22] ; [41  9],[26.22222222 13.77777778] ; [32.77777778 17.22222222],1
p4,1,0.000435,12.375,[22 18] ; [44  6],[29.33333333 10.66666667] ; [36.66666667 13.33333333],1
p3,1,0.001198,10.493766,[17 23] ; [38 12],[24.44444444 15.55555556] ; [30.55555556 19.44444444],0
p11,1,0.005537,7.695025,[21 19] ; [40 10],[27.11111111 12.88888889] ; [33.88888889 16.11111111],0
p10,1,0.006664,7.361291,[30  9] ; [48  2],[34.17977528  4.82022472] ; [43.82022472  6.17977528],0
v1,1,0.018393,5.5583,[14 26] ; [30 20],[19.55555556 20.44444444] ; [24.44444444 25.55555556],0
n4,1,0.020638,5.357143,[23 17] ; [40 10],[28. 12.] ; [35. 15.],0
a3,1,0.053986,3.713135,[36  4] ; [37 13],[32.44444444  7.55555556] ; [40.55555556  9.44444444],0
p5,1,0.061348,3.500575,[ 2 38] ; [ 9 41],[ 4.88888889 35.11111111] ; [ 6.11111111 43.88888889],0
r4,1,0.068437,3.320122,[34  6] ; [48  2],[36.44444444  3.55555556] ; [45.55555556  4.44444444],0
s7,1,0.119225,2.427469,[21 16] ; [35 13],[24.37647059 12.62352941] ; [31.62352941 16.37647059],0
s8,1,0.142281,2.15311,[22 18] ; [35 15],[25.33333333 14.66666667] ; [31.66666667 18.33333333],0
s6,1,0.154314,2.029079,[33  6] ; [46  3],[35.01136364  3.98863636] ; [43.98863636  5.01136364],0
n6,1,0.17993,1.798202,[32  8] ; [45  5],[34.22222222  5.77777778] ; [42.77777778  7.22222222],0
v4,1,0.208351,1.582849,[37  3] ; [49  1],[38.22222222  1.77777778] ; [47.77777778  2.22222222],0
a2,1,0.241596,1.371256,[15 25] ; [13 37],[12.44444444 27.55555556] ; [15.55555556 34.44444444],0
n1,1,0.259656,1.270588,[ 7 10] ; [2 8],[ 5.66666667 11.33333333] ; [3.33333333 6.66666667],0
p9,1,0.275993,1.186716,[32  7] ; [45  5],[33.74157303  5.25842697] ; [43.25842697  6.74157303],0
r1,1,0.294619,1.098395,[31  9] ; [43  7],[32.88888889  7.11111111] ; [41.11111111  8.88888889],0
b5,1,0.324723,0.969828,[28 12] ; [30 20],[25.77777778 14.22222222] ; [32.22222222 17.77777778],0
s2,1,0.403201,0.698758,[29 11] ; [40 10],[30.66666667  9.33333333] ; [38.33333333 11.66666667],0
a5,1,0.405381,0.692308,[36  4] ; [42  8],[34.66666667  5.33333333] ; [43.33333333  6.66666667],0
v2,1,0.441142,0.59331,[21 17] ; [23 26],[19.2183908 18.7816092] ; [24.7816092 24.2183908],0
s5,1,0.462225,0.540502,[19 17] ; [28 18],[20.63414634 15.36585366] ; [26.36585366 19.63414634],0
u1,1,0.499015,0.457031,[13 27] ; [13 37],[11.55555556 28.44444444] ; [14.44444444 35.55555556],0
r3,1,0.499062,0.45693,[36  4] ; [46  3],[36.85393258  3.14606742] ; [45.14606742  3.85393258],0
a6,1,0.508053,0.438076,[29 11] ; [33 17],[27.55555556 12.44444444] ; [34.44444444 15.55555556],0
b4,1,0.533452,0.387812,[25 15] ; [28 22],[23.55555556 16.44444444] ; [29.44444444 20.55555556],0
n2,1,0.561411,0.337266,[10  7] ; [7 3],[10.7037037  6.2962963] ; [6.2962963 3.7037037],0
b2,1,0.582601,0.302049,[ 6 16] ; [10 19],[ 6.90196078 15.09803922] ; [ 9.09803922 19.90196078],0
b3,1,0.582601,0.302049,[ 6 16] ; [10 19],[ 6.90196078 15.09803922] ; [ 9.09803922 19.90196078],0
n3,1,0.589951,0.29042,[12  5] ; [8 2],[12.59259259  4.40740741] ; [7.40740741 2.59259259],0
v3,1,0.60449,0.268276,[12 27] ; [18 32],[13.14606742 25.85393258] ; [16.85393258 33.14606742],0
b1,1,0.626859,0.236345,[14 26] ; [20 30],[15.11111111 24.88888889] ; [18.88888889 31.11111111],0
a7,1,0.643429,0.214286,[29 11] ; [34 16],[28. 12.] ; [35. 15.],0
d2,1,0.673764,0.177231,[28 12] ; [37 13],[28.88888889 11.11111111] ; [36.11111111 13.88888889],0
a1,1,0.693641,0.155172,[ 1 39] ; [ 2 48],[ 1.33333333 38.66666667] ; [ 1.66666667 48.33333333],0
p1,1,0.764177,0.09,[ 4 36] ; [ 6 44],[ 4.44444444 35.55555556] ; [ 5.55555556 44.44444444],0
s1,1,0.776814,0.080357,[ 3 37] ; [ 3 47],[ 2.66666667 37.33333333] ; [ 3.33333333 46.66666667],0
a4,1,0.886531,0.020362,[23 17] ; [28 22],[22.66666667 17.33333333] ; [28.33333333 21.66666667],0
u2,1,0.892795,0.018162,[2 2] ; [7 6],[2.11764706 1.88235294] ; [6.88235294 6.11764706],0
s3,1,0.912655,0.012032,[30 10] ; [38 12],[30.22222222  9.77777778] ; [37.77777778 12.22222222],0
d3,1,0.929871,0.007745,[37  3] ; [46  4],[36.88888889  3.11111111] ; [46.11111111  3.88888889],0
