Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,35.211821,[ 61 177] ; [80 63],[ 88.07874016 149.92125984] ; [52.92125984 90.07874016],1
n3,1,0.1569,2.003857,[55 33] ; [23  7],[58.16949153 29.83050847] ; [19.83050847 10.16949153],0
a4,1,0.235702,1.406116,[ 87 159] ; [60 85],[ 92.4859335 153.5140665] ; [54.5140665 90.4859335],0
b5,1,0.261673,1.259886,[149  98] ; [97 50],[154.21827411  92.78172589] ; [91.78172589 55.21827411],0
p8,1,0.286842,1.134383,[105 141] ; [69 74],[110.03598972 135.96401028] ; [63.96401028 79.03598972],0
a2,1,0.289916,1.12001,[ 40 207] ; [ 30 117],[ 43.88324873 203.11675127] ; [ 26.11675127 120.88324873],0
p7,1,0.297404,1.085799,[127 116] ; [82 60],[131.91428571 111.08571429] ; [77.08571429 64.91428571],0
n1,1,0.305214,1.051275,[29 59] ; [13 17],[31.3220339 56.6779661] ; [10.6779661 19.3220339],0
a7,1,0.315761,1.006423,[169  77] ; [108  39],[173.38931298  72.61068702] ; [103.61068702  43.38931298],0
a6,1,0.318513,0.995043,[161  86] ; [103  44],[165.50253807  81.49746193] ; [98.49746193 48.50253807],0
s7,1,0.339314,0.913022,[ 72 166] ; [49 91],[ 76.18518519 161.81481481] ; [44.81481481 95.18518519],0
s8,1,0.43774,0.602199,[ 65 182] ; [ 44 103],[ 68.33248731 178.66751269] ; [ 40.66751269 106.33248731],0
u1,1,0.462998,0.538639,[ 29 218] ; [ 21 126],[ 31.34517766 215.65482234] ; [ 18.65482234 128.34517766],0
d1,1,0.493732,0.468383,[118 129] ; [65 82],[114.72335025 132.27664975] ; [68.27664975 78.72335025],0
s4,1,0.568537,0.325137,[ 37 208] ; [ 19 127],[ 35.08951407 209.91048593] ; [ 20.91048593 125.08951407],0
d5,1,0.580766,0.304998,[182  64] ; [105  42],[179.64885496  66.35114504] ; [107.35114504  39.64885496],0
u4,1,0.597858,0.278239,[  2 245] ; [  2 145],[  2.50761421 244.49238579] ; [  1.49238579 145.50761421],0
b4,1,0.613774,0.254716,[133 114] ; [83 64],[135.41116751 111.58883249] ; [80.58883249 66.41116751],0
d4,1,0.643337,0.214404,[181  65] ; [105  42],[179.02290076  66.97709924] ; [106.97709924  40.02290076],0
p1,1,0.682475,0.167353,[ 16 230] ; [  8 138],[ 15.06122449 230.93877551] ; [  8.93877551 137.06122449],0
d3,1,0.686168,0.163265,[155  90] ; [90 57],[153.125  91.875] ; [91.875 55.125],0
s3,1,0.696342,0.152306,[109 136] ; [62 84],[107.1483376 137.8516624] ; [63.8516624 82.1483376],0
a1,1,0.74543,0.105411,[ 10 237] ; [  5 142],[  9.4035533 237.5964467] ; [  5.5964467 141.4035533],0
u2,1,0.772776,0.083374,[52 49] ; [23 24],[51.18243243 49.81756757] ; [23.81756757 23.18243243],0
s2,1,0.797061,0.066127,[ 84 162] ; [48 98],[ 82.83673469 163.16326531] ; [49.16326531 96.83673469],0
p12,1,0.841685,0.039895,[  6 241] ; [  4 141],[  6.30102041 240.69897959] ; [  3.69897959 141.30102041],0
a8,1,0.871473,0.026175,[ 25 208] ; [ 15 118],[ 25.46448087 207.53551913] ; [ 14.53551913 118.46448087],0
p5,1,0.882578,0.021816,[ 11 235] ; [  7 139],[ 11.29591837 234.70408163] ; [  6.70408163 139.29591837],0
s1,1,0.923959,0.00911,[  9 237] ; [  5 139],[  8.83076923 237.16923077] ; [  5.16923077 138.83076923],0
d2,1,0.940359,0.005598,[ 98 148] ; [58 89],[ 97.64885496 148.35114504] ; [58.35114504 88.64885496],0
