Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.001333,10.295942,[ 1 21] ; [4 3],[ 3.79310345 18.20689655] ; [1.20689655 5.79310345],0
p8,1,0.001433,10.162963,[ 4 17] ; [6 1],[ 7.5 13.5] ; [2.5 4.5],0
p3,1,0.006265,7.472426,[ 2 20] ; [4 3],[ 4.55172414 17.44827586] ; [1.44827586 5.55172414],0
p2,1,0.038807,4.269295,[ 9 13] ; [6 1],[11.37931034 10.62068966] ; [3.62068966 3.37931034],0
a5,1,0.062109,3.480145,[12 10] ; [1 6],[ 9.86206897 12.13793103] ; [3.13793103 3.86206897],0
r3,1,0.062109,3.480145,[10 12] ; [6 1],[12.13793103  9.86206897] ; [3.86206897 3.13793103],0
r4,1,0.096451,2.763269,[ 3 19] ; [3 4],[ 4.55172414 17.44827586] ; [1.44827586 5.55172414],0
s4,1,0.096451,2.763269,[ 3 19] ; [3 4],[ 4.55172414 17.44827586] ; [1.44827586 5.55172414],0
s3,1,0.10197,2.674464,[ 5 16] ; [4 3],[ 6.75 14.25] ; [2.25 4.75],0
v2,1,0.120507,2.410714,[ 5 15] ; [4 3],[ 6.66666667 13.33333333] ; [2.33333333 4.66666667],0
p4,1,0.147569,2.097198,[ 6 16] ; [4 3],[ 7.5862069 14.4137931] ; [2.4137931 4.5862069],0
p11,1,0.1593,1.98086,[ 9 13] ; [5 2],[10.62068966 11.37931034] ; [3.37931034 3.62068966],0
a7,1,0.1593,1.98086,[13  9] ; [2 5],[11.37931034 10.62068966] ; [3.62068966 3.37931034],0
s5,1,0.192969,1.694805,[ 2 20] ; [2 5],[ 3.03448276 18.96551724] ; [0.96551724 6.03448276],0
a8,1,0.212317,1.555556,[ 2 19] ; [2 5],[ 3. 18.] ; [1. 6.],0
s6,1,0.229078,1.446576,[ 7 15] ; [4 3],[ 8.34482759 13.65517241] ; [2.65517241 4.34482759],0
b4,1,0.23099,1.434756,[12 10] ; [2 5],[10.62068966 11.37931034] ; [3.37931034 3.62068966],0
v4,1,0.23099,1.434756,[10 12] ; [5 2],[11.37931034 10.62068966] ; [3.62068966 3.37931034],0
s7,1,0.235595,1.406759,[ 3 16] ; [2 3],[ 3.95833333 15.04166667] ; [1.04166667 3.95833333],0
p9,1,0.274006,1.196581,[11 10] ; [2 5],[ 9.75 11.25] ; [3.25 3.75],0
a3,1,0.274006,1.196581,[11 10] ; [2 5],[ 9.75 11.25] ; [3.25 3.75],0
a6,1,0.330931,0.945251,[ 8 14] ; [4 3],[ 9.10344828 12.89655172] ; [2.89655172 4.10344828],0
s8,1,0.362232,0.830141,[ 3 19] ; [2 5],[ 3.79310345 18.20689655] ; [1.20689655 5.79310345],0
n2,1,0.416448,0.660317,[6 4] ; [1 2],[5.38461538 4.61538462] ; [1.61538462 1.38461538],0
n5,1,0.451917,0.56584,[ 9 13] ; [4 3],[ 9.86206897 12.13793103] ; [3.13793103 3.86206897],0
d2,1,0.48432,0.489121,[ 6 16] ; [1 6],[ 5.31034483 16.68965517] ; [1.68965517 5.31034483],0
p10,1,0.511612,0.430769,[ 9 12] ; [4 3],[ 9.75 11.25] ; [3.25 3.75],0
u2,1,0.51276,0.42843,[7 4] ; [4 1],[7.5625 3.4375] ; [3.4375 1.5625],0
d3,1,0.55791,0.343336,[ 9 13] ; [2 5],[ 8.34482759 13.65517241] ; [2.65517241 4.34482759],0
d5,1,0.589876,0.290538,[10 12] ; [4 3],[10.62068966 11.37931034] ; [3.37931034 3.62068966],0
u3,1,0.610689,0.259174,[3 8] ; [2 3],[3.4375 7.5625] ; [1.5625 3.4375],0
b5,1,0.741854,0.108503,[11 11] ; [4 3],[11.37931034 10.62068966] ; [3.62068966 3.37931034],0
d4,1,0.757782,0.095107,[14  8] ; [4 3],[13.65517241  8.34482759] ; [4.34482759 2.65517241],0
r1,1,0.757782,0.095107,[ 8 14] ; [3 4],[ 8.34482759 13.65517241] ; [2.65517241 4.34482759],0
d1,1,0.812126,0.056494,[ 4 18] ; [1 6],[ 3.79310345 18.20689655] ; [1.20689655 5.79310345],0
v3,1,0.812126,0.056494,[ 4 18] ; [1 6],[ 3.79310345 18.20689655] ; [1.20689655 5.79310345],0
n3,1,0.835099,0.043333,[6 4] ; [2 1],[6.15384615 3.84615385] ; [1.84615385 1.15384615],0
n1,1,0.835099,0.043333,[4 6] ; [1 2],[3.84615385 6.15384615] ; [1.15384615 1.84615385],0
v1,1,0.871524,0.026154,[ 7 15] ; [2 5],[ 6.82758621 15.17241379] ; [2.17241379 4.82758621],0
n4,1,0.927375,0.008308,[ 9 13] ; [3 4],[ 9.10344828 12.89655172] ; [2.89655172 4.10344828],0
