Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,7.6e-05,15.644345,[71 13] ; [81 56],[57.77375566 26.22624434] ; [94.22624434 42.77375566],1
s2,1,0.000836,11.159513,[30 52] ; [ 23 115],[19.75454545 62.24545455] ; [ 33.24545455 104.75454545],1
s6,1,0.000937,10.947249,[46 37] ; [46 94],[34.24215247 48.75784753] ; [57.75784753 82.24215247],1
v2,1,0.002405,9.211752,[45 36] ; [45 86],[34.38679245 46.61320755] ; [55.61320755 75.38679245],0
p2,1,0.007251,7.209714,[62 23] ; [77 63],[52.51111111 32.48888889] ; [86.48888889 53.51111111],0
p10,1,0.012232,6.276886,[62 23] ; [77 60],[53.22072072 31.77927928] ; [85.77927928 51.22072072],0
v4,1,0.013305,6.128076,[78  7] ; [111  29],[71.4 13.6] ; [117.6  22.4],0
r3,1,0.018804,5.519674,[77  7] ; [111  28],[70.8161435 13.1838565] ; [117.1838565  21.8161435],0
r2,1,0.019185,5.484554,[80  5] ; [116  23],[74.375 10.625] ; [121.625  17.375],0
p3,1,0.020681,5.353459,[27 57] ; [ 26 114],[19.875 64.125] ; [ 33.125 106.875],0
s5,1,0.022648,5.195296,[20 60] ; [ 17 116],[13.89671362 66.10328638] ; [ 23.10328638 109.89671362],0
p11,1,0.026037,4.953565,[65 20] ; [87 53],[57.42222222 27.57777778] ; [94.57777778 45.42222222],0
n2,1,0.028937,4.77136,[19  3] ; [34 22],[14.94871795  7.05128205] ; [38.05128205 17.94871795],0
r4,1,0.029812,4.720107,[70 15] ; [97 43],[63.08888889 21.91111111] ; [103.91111111  36.08888889],0
p5,1,0.031556,4.622459,[ 7 78] ; [  3 137],[ 3.77777778 81.22222222] ; [  6.22222222 133.77777778],0
a5,1,0.038729,4.272731,[58 27] ; [76 64],[50.62222222 34.37777778] ; [83.37777778 56.62222222],0
a4,1,0.046949,3.947208,[39 45] ; [46 93],[32.01793722 51.98206278] ; [52.98206278 86.01793722],0
u3,1,0.047839,3.915617,[21 12] ; [29 39],[16.33663366 16.66336634] ; [33.66336634 34.33663366],0
v3,1,0.051199,3.801753,[28 53] ; [ 30 104],[21.85116279 59.14883721] ; [36.14883721 97.85116279],0
n6,1,0.059713,3.545352,[67 18] ; [94 46],[60.82222222 24.17777778] ; [100.17777778  39.82222222],0
p4,1,0.094092,2.802931,[33 52] ; [ 39 100],[27.32142857 57.67857143] ; [44.67857143 94.32142857],0
r1,1,0.105661,2.617953,[61 24] ; [85 54],[55.40178571 29.59821429] ; [90.59821429 48.40178571],0
a2,1,0.138027,2.199822,[15 70] ; [ 15 125],[11.33333333 73.66666667] ; [ 18.66666667 121.33333333],0
a3,1,0.141066,2.166297,[52 32] ; [72 67],[46.70852018 37.29147982] ; [77.29147982 61.70852018],0
s3,1,0.141675,2.159673,[31 51] ; [39 99],[26.09090909 55.90909091] ; [43.90909091 94.09090909],0
n1,1,0.151306,2.059037,[ 5 17] ; [22 33],[ 7.71428571 14.28571429] ; [19.28571429 35.71428571],0
n5,1,0.165588,1.922438,[58 27] ; [82 57],[53.125 31.875] ; [86.875 52.125],0
n4,1,0.178429,1.810658,[58 27] ; [83 57],[53.26666667 31.73333333] ; [87.73333333 52.26666667],0
u2,1,0.204342,1.611065,[19 14] ; [30 38],[16.00990099 16.99009901] ; [32.99009901 35.00990099],0
p12,1,0.218304,1.515486,[ 7 78] ; [  6 134],[ 4.91111111 80.08888889] ; [  8.08888889 131.91111111],0
p6,1,0.221648,1.49367,[10 73] ; [ 10 129],[ 7.47747748 75.52252252] ; [ 12.52252252 126.47747748],0
n3,1,0.234048,1.416092,[16  6] ; [32 23],[13.71428571  8.28571429] ; [34.28571429 20.71428571],0
a7,1,0.243403,1.360774,[62 23] ; [91 48],[58.05803571 26.94196429] ; [94.94196429 44.05803571],0
u4,1,0.298805,1.07952,[ 2 83] ; [  1 139],[ 1.13333333 83.86666667] ; [  1.86666667 138.13333333],0
d5,1,0.319419,0.991325,[63 22] ; [95 45],[59.68888889 25.31111111] ; [98.31111111 41.68888889],0
p8,1,0.380836,0.768,[21 63] ; [ 28 112],[18.375 65.625] ; [ 30.625 109.375],0
b5,1,0.381606,0.765521,[53 32] ; [79 61],[49.86666667 35.13333333] ; [82.13333333 57.86666667],0
b4,1,0.387874,0.745596,[51 34] ; [92 48],[54.02222222 30.97777778] ; [88.97777778 51.02222222],0
d1,1,0.495662,0.464212,[41 44] ; [61 79],[38.53333333 46.46666667] ; [63.46666667 76.53333333],0
a8,1,0.557835,0.343466,[ 8 73] ; [ 10 122],[ 6.84507042 74.15492958] ; [ 11.15492958 120.84507042],0
p1,1,0.560268,0.33924,[ 6 79] ; [ 13 127],[ 7.17777778 77.82222222] ; [ 11.82222222 128.17777778],0
a6,1,0.579666,0.306775,[54 31] ; [94 46],[55.91111111 29.08888889] ; [92.08888889 47.91111111],0
a1,1,0.591304,0.288313,[ 4 81] ; [  9 131],[ 4.91111111 80.08888889] ; [  8.08888889 131.91111111],0
s1,1,0.597263,0.279144,[ 2 83] ; [  5 133],[ 2.66816143 82.33183857] ; [  4.33183857 133.66816143],0
