Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,95.915981,[242  99] ; [ 5 63],[205.93398533 135.06601467] ; [41.06601467 26.93398533],1
d5,1,0.0,91.773182,[305  36] ; [27 41],[276.80195599  64.19804401] ; [55.19804401 12.80195599],1
d3,1,0.0,87.558315,[270  71] ; [15 53],[237.61613692 103.38386308] ; [47.38386308 20.61613692],1
a3,1,0.0,30.685,[259  81] ; [29 39],[240. 100.] ; [48. 20.],1
a5,1,1.1e-05,19.354004,[275  66] ; [38 30],[260.9608802  80.0391198] ; [52.0391198 15.9608802],1
d2,1,2.7e-05,17.590623,[175 166] ; [16 52],[159.24449878 181.75550122] ; [31.75550122 36.24449878],1
v1,1,0.000483,12.180308,[210 122] ; [27 40],[197.20300752 134.79699248] ; [39.79699248 27.20300752],1
n6,1,0.000734,11.400818,[307  31] ; [52 16],[298.87192118  39.12807882] ; [60.12807882  7.87192118],1
p4,1,0.001148,10.57166,[264  76] ; [40 28],[253.33333333  86.66666667] ; [50.66666667 17.33333333],0
p1,1,0.001163,10.548937,[ 33 306] ; [16 51],[ 40.9137931 298.0862069] ; [ 8.0862069 58.9137931],0
p2,1,0.001216,10.4656,[322  18] ; [56 11],[315.77395577  24.22604423] ; [62.22604423  4.77395577],0
s2,1,0.002431,9.191829,[184 153] ; [23 44],[172.67079208 164.32920792] ; [34.32920792 32.67079208],0
r4,1,0.003341,8.611415,[318  23] ; [56 12],[311.8190709  29.1809291] ; [62.1809291  5.8190709],0
a4,1,0.0047,7.991472,[153 187] ; [18 50],[142.5 197.5] ; [28.5 39.5],0
r1,1,0.006879,7.304281,[286  53] ; [48 20],[278.1965602  60.8034398] ; [55.8034398 12.1965602],0
s3,1,0.013219,6.139525,[197 137] ; [28 38],[187.875 146.125] ; [37.125 28.875],0
u1,1,0.013411,6.114018,[ 61 280] ; [ 4 64],[ 54.19315403 286.80684597] ; [10.80684597 57.19315403],0
a2,1,0.013655,6.082188,[ 81 260] ; [ 7 61],[ 73.36919315 267.63080685] ; [14.63080685 53.36919315],0
s6,1,0.019737,5.435038,[237  92] ; [38 28],[229.05063291  99.94936709] ; [45.94936709 20.05063291],0
r3,1,0.022927,5.174,[329  10] ; [62  6],[325.67321867  13.32678133] ; [65.32678133  2.67321867],0
r2,1,0.02386,5.104762,[319  16] ; [59  8],[315.  20.] ; [63.  4.],0
s8,1,0.026714,4.909205,[179 159] ; [26 42],[170.66502463 167.33497537] ; [34.33497537 33.66502463],0
a8,1,0.031016,4.652098,[ 54 258] ; [ 4 58],[ 48.38502674 263.61497326] ; [ 9.61497326 52.38502674],0
a7,1,0.036655,4.366373,[261  79] ; [44 24],[254.16666667  85.83333333] ; [50.83333333 17.16666667],0
u3,1,0.044866,4.023669,[51 30] ; [17 22],[45.9 35.1] ; [22.1 16.9],0
v2,1,0.071508,3.248052,[206 126] ; [32 32],[199.53535354 132.46464646] ; [38.46464646 25.53535354],0
p6,1,0.092392,2.832191,[171 165] ; [27 41],[164.67326733 171.32673267] ; [33.32673267 34.67326733],0
b2,1,0.092678,2.827236,[ 86 130] ; [10 29],[ 81.31764706 134.68235294] ; [14.68235294 24.31764706],0
b3,1,0.092678,2.827236,[ 86 130] ; [10 29],[ 81.31764706 134.68235294] ; [14.68235294 24.31764706],0
a1,1,0.103525,2.650384,[ 22 319] ; [ 1 67],[ 19.17603912 321.82396088] ; [ 3.82396088 64.17603912],0
v3,1,0.151703,2.055042,[147 184] ; [23 43],[141.73803526 189.26196474] ; [28.26196474 37.73803526],0
b4,1,0.220357,1.502042,[198 143] ; [34 34],[193.42787286 147.57212714] ; [38.57212714 29.42787286],0
s7,1,0.237883,1.393097,[174 152] ; [29 35],[169.68717949 156.31282051] ; [33.31282051 30.68717949],0
n4,1,0.243778,1.358614,[276  64] ; [51 17],[272.5  67.5] ; [54.5 13.5],0
n1,1,0.274279,1.195219,[15 33] ; [7 8],[16.76190476 31.23809524] ; [5.23809524 9.76190476],0
p7,1,0.300045,1.073994,[285  48] ; [54 13],[282.2175  50.7825] ; [56.7825 10.2175],0
n3,1,0.304359,1.054996,[31 16] ; [12  3],[32.59677419 14.40322581] ; [10.40322581  4.59677419],0
n2,1,0.321121,0.984375,[38 10] ; [10  5],[36.57142857 11.42857143] ; [11.42857143  3.57142857],0
s5,1,0.342341,0.901645,[129 197] ; [22 44],[125.57653061 200.42346939] ; [25.42346939 40.57653061],0
u2,1,0.378844,0.774449,[49 33] ; [20 19],[46.76033058 35.23966942] ; [22.23966942 16.76033058],0
p3,1,0.48224,0.493794,[219 122] ; [40 27],[216.46813725 124.53186275] ; [42.53186275 24.46813725],0
v4,1,0.504009,0.446485,[328  10] ; [63  3],[327.12376238  10.87623762] ; [63.87623762  2.12376238],0
s4,1,0.510309,0.433433,[ 54 281] ; [13 54],[ 55.83333333 279.16666667] ; [11.16666667 55.83333333],0
b1,1,0.511317,0.431371,[126 215] ; [28 40],[128.39608802 212.60391198] ; [25.60391198 42.39608802],0
s1,1,0.516297,0.421284,[ 10 329] ; [ 3 64],[ 10.8546798 328.1453202] ; [ 2.1453202 64.8546798],0
