Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,6.3e-05,16.006291,[32 18] ; [22 56],[21.09375 28.90625] ; [32.90625 45.09375],1
r4,1,0.003091,8.753074,[46  4] ; [59 25],[39.17910448 10.82089552] ; [65.82089552 18.17910448],0
s4,1,0.005778,7.618228,[ 3 46] ; [21 62],[ 8.90909091 40.09090909] ; [15.09090909 67.90909091],0
r2,1,0.008654,6.892878,[49  1] ; [69 14],[44.36090226  5.63909774] ; [73.63909774  9.36090226],0
r1,1,0.008927,6.837359,[41  9] ; [50 33],[34.21052632 15.78947368] ; [56.78947368 26.21052632],0
v1,1,0.033381,4.52611,[30 19] ; [34 47],[24.12307692 24.87692308] ; [39.87692308 41.12307692],0
p3,1,0.038248,4.293976,[28 21] ; [32 51],[22.27272727 26.72727273] ; [37.72727273 45.27272727],0
a5,1,0.041962,4.136733,[34 16] ; [42 42],[28.35820896 21.64179104] ; [47.64179104 36.35820896],0
v4,1,0.065421,3.394337,[47  3] ; [68 14],[43.56060606  6.43939394] ; [71.43939394 10.56060606],0
p6,1,0.096961,2.754829,[20 29] ; [22 60],[15.70992366 33.29007634] ; [26.29007634 55.70992366],0
a3,1,0.097205,2.750816,[30 20] ; [37 45],[25.37878788 24.62121212] ; [41.62121212 40.37878788],0
s3,1,0.114115,2.49629,[28 19] ; [37 45],[23.68217054 23.31782946] ; [41.31782946 40.68217054],0
n1,1,0.117432,2.451235,[5 1] ; [13 14],[3.27272727 2.72727273] ; [14.72727273 12.27272727],0
p4,1,0.120749,2.407583,[29 20] ; [38 46],[24.68421053 24.31578947] ; [42.31578947 41.68421053],0
p5,1,0.159809,1.976036,[ 8 41] ; [ 7 77],[ 5.52631579 43.47368421] ; [ 9.47368421 74.52631579],0
p1,1,0.16137,1.961336,[11 38] ; [11 73],[ 8.10526316 40.89473684] ; [13.89473684 70.10526316],0
p8,1,0.21917,1.509796,[26 23] ; [34 47],[22.61538462 26.38461538] ; [37.38461538 43.61538462],0
d3,1,0.230086,1.44033,[18 32] ; [22 62],[14.92537313 35.07462687] ; [25.07462687 58.92537313],0
b1,1,0.260888,1.264036,[24 26] ; [32 52],[20.89552239 29.10447761] ; [35.10447761 48.89552239],0
s7,1,0.277077,1.181373,[21 24] ; [29 50],[18.14516129 26.85483871] ; [31.85483871 47.14516129],0
s5,1,0.293301,1.104409,[14 34] ; [17 64],[11.53488372 36.46511628] ; [19.46511628 61.53488372],0
a7,1,0.294353,1.099604,[32 18] ; [46 38],[29.10447761 20.89552239] ; [48.89552239 35.10447761],0
p2,1,0.308033,1.039092,[34 15] ; [65 19],[36.47368421 12.52631579] ; [62.52631579 21.47368421],0
s2,1,0.337561,0.919672,[19 29] ; [26 57],[16.48854962 31.51145038] ; [28.51145038 54.48854962],0
r3,1,0.346432,0.886483,[43  7] ; [66 17],[40.97744361  9.02255639] ; [68.02255639 14.97744361],0
p7,1,0.355826,0.852571,[30 18] ; [45 38],[27.48091603 20.51908397] ; [47.51908397 35.48091603],0
b2,1,0.367529,0.812,[12 23] ; [14 41],[10.11111111 24.88888889] ; [15.88888889 39.11111111],0
b3,1,0.367529,0.812,[12 23] ; [14 41],[10.11111111 24.88888889] ; [15.88888889 39.11111111],0
u1,1,0.414591,0.665598,[ 1 49] ; [ 4 80],[ 1.86567164 48.13432836] ; [ 3.13432836 80.86567164],0
p12,1,0.426135,0.633333,[ 4 45] ; [ 4 80],[ 2.94736842 46.05263158] ; [ 5.05263158 78.94736842],0
s8,1,0.433404,0.613685,[18 31] ; [25 58],[15.96212121 33.03787879] ; [27.03787879 55.96212121],0
d1,1,0.457707,0.551497,[ 2 48] ; [ 6 78],[ 2.98507463 47.01492537] ; [ 5.01492537 78.98507463],0
b4,1,0.527581,0.39905,[29 21] ; [44 40],[27.23880597 22.76119403] ; [45.76119403 38.23880597],0
a2,1,0.650392,0.205406,[ 6 44] ; [ 8 76],[ 5.2238806 44.7761194] ; [ 8.7761194 75.2238806],0
n3,1,0.66,0.193523,[4 1] ; [19  8],[3.59375 1.40625] ; [19.40625  7.59375],0
a4,1,0.685078,0.164465,[13 37] ; [24 58],[14.01515152 35.98484848] ; [22.98484848 59.01515152],0
a6,1,0.704789,0.143538,[32 18] ; [51 33],[30.97014925 19.02985075] ; [52.02985075 31.97014925],0
p10,1,0.706103,0.1422,[35 14] ; [56 26],[34.03816794 14.96183206] ; [56.96183206 25.03816794],0
u3,1,0.72829,0.120687,[ 9 11] ; [19 28],[ 8.35820896 11.64179104] ; [19.64179104 27.35820896],0
u2,1,0.766767,0.087976,[ 8 12] ; [17 30],[ 7.46268657 12.53731343] ; [17.53731343 29.46268657],0
d5,1,0.784834,0.074542,[22 28] ; [39 45],[22.76119403 27.23880597] ; [38.23880597 45.76119403],0
s6,1,0.835295,0.043229,[27 20] ; [45 36],[26.4375 20.5625] ; [45.5625 35.4375],0
a1,1,0.836594,0.04254,[ 2 48] ; [ 4 80],[ 2.23880597 47.76119403] ; [ 3.76119403 80.23880597],0
a8,1,0.850321,0.035611,[ 5 41] ; [ 9 66],[ 5.32231405 40.67768595] ; [ 8.67768595 66.32231405],0
n6,1,0.880326,0.022667,[41  9] ; [68 16],[40.67164179  9.32835821] ; [68.32835821 15.67164179],0
p9,1,0.937458,0.006157,[36 13] ; [59 22],[35.80769231 13.19230769] ; [59.19230769 21.80769231],0
p11,1,0.93821,0.006009,[36 14] ; [61 23],[36.19402985 13.80597015] ; [60.80597015 23.19402985],0
b5,1,0.956655,0.002954,[30 20] ; [50 34],[29.85074627 20.14925373] ; [50.14925373 33.85074627],0
d2,1,0.980633,0.000589,[13 37] ; [22 62],[13.05970149 36.94029851] ; [21.94029851 62.05970149],0
n5,1,0.986881,0.00027,[44  6] ; [74 10],[44.02985075  5.97014925] ; [73.97014925 10.02985075],0
s1,1,0.995407,3.3e-05,[ 3 46] ; [ 5 77],[ 2.99236641 46.00763359] ; [ 5.00763359 76.99236641],0
