Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,101.233954,[14 56] ; [159  26],[47.49019608 22.50980392] ; [125.50980392  59.49019608],1
p2,1,0.0,33.315669,[32 39] ; [150  34],[50.6745098 20.3254902] ; [131.3254902  52.6745098],1
p11,1,0.0,32.899869,[33 38] ; [153  33],[51.38521401 19.61478599] ; [134.61478599  51.38521401],1
r3,1,0.0,27.532909,[48 23] ; [173  13],[61.05447471  9.94552529] ; [159.94552529  26.05447471],1
n6,1,3e-06,21.936559,[39 32] ; [153  31],[53.45882353 17.54117647] ; [138.54117647  45.45882353],1
n5,1,6e-06,20.572038,[36 35] ; [146  38],[50.6745098 20.3254902] ; [131.3254902  52.6745098],1
s6,1,8e-06,19.920375,[24 46] ; [119  63],[39.72222222 30.27777778] ; [103.27777778  78.72222222],1
v4,1,8e-06,19.884209,[49 20] ; [171  14],[59.76377953  9.23622047] ; [160.23622047  24.76377953],1
s8,1,1e-05,19.426114,[13 57] ; [91 95],[28.4375 41.5625] ; [ 75.5625 110.4375],1
r4,1,1.7e-05,18.460283,[40 31] ; [153  33],[53.31906615 17.68093385] ; [139.68093385  46.31906615],1
a3,1,1.8e-05,18.400587,[32 39] ; [136  49],[46.59375 24.40625] ; [121.40625  63.59375],1
s7,1,9.2e-05,15.284924,[16 49] ; [95 85],[29.44897959 35.55102041] ; [81.55102041 98.44897959],1
p4,1,0.000488,12.160048,[20 50] ; [97 86],[32.3715415 37.6284585] ; [84.6284585 98.3715415],1
v1,1,0.000781,11.285443,[21 50] ; [96 85],[32.96428571 38.03571429] ; [84.03571429 96.96428571],1
p8,1,0.000864,11.098523,[18 53] ; [88 94],[29.74703557 41.25296443] ; [ 76.25296443 105.74703557],1
n4,1,0.001306,10.333765,[41 30] ; [144  41],[51.30859375 19.69140625] ; [133.69140625  51.30859375],0
d4,1,0.002746,8.969207,[40 30] ; [141  44],[49.68627451 20.31372549] ; [131.31372549  53.68627451],0
a5,1,0.003668,8.441356,[35 36] ; [128  58],[45.0311284 25.9688716] ; [117.9688716  68.0311284],0
r2,1,0.005098,7.844469,[54 15] ; [167  16],[60.51190476  8.48809524] ; [160.48809524  22.51190476],0
v2,1,0.006464,7.41604,[22 47] ; [91 87],[31.56680162 37.43319838] ; [81.43319838 96.56680162],0
p6,1,0.006714,7.347927,[12 57] ; [ 63 117],[20.78313253 48.21686747] ; [ 54.21686747 125.78313253],0
p3,1,0.007726,7.095843,[20 51] ; [86 99],[29.3984375 41.6015625] ; [ 76.6015625 108.3984375],0
d5,1,0.013483,6.104594,[40 31] ; [134  51],[48.2578125 22.7421875] ; [125.7421875  59.2578125],0
s1,1,0.014511,5.974849,[ 7 63] ; [  5 179],[ 3.30708661 66.69291339] ; [  8.69291339 175.30708661],0
a8,1,0.020776,5.345471,[ 2 65] ; [ 23 153],[ 6.89300412 60.10699588] ; [ 18.10699588 157.89300412],0
s5,1,0.023596,5.124087,[15 55] ; [ 64 112],[22.4796748 47.5203252] ; [ 56.5203252 119.4796748],0
n3,1,0.025339,5.000579,[14 14] ; [41 14],[18.55421687  9.44578313] ; [36.44578313 18.55421687],0
a4,1,0.039335,4.246355,[22 47] ; [ 86 100],[29.22352941 39.77647059] ; [ 78.77647059 107.22352941],0
b3,1,0.040472,4.197981,[12 33] ; [53 67],[17.72727273 27.27272727] ; [47.27272727 72.72727273],0
b2,1,0.040472,4.197981,[12 33] ; [53 67],[17.72727273 27.27272727] ; [47.27272727 72.72727273],0
n2,1,0.042077,4.132121,[18 12] ; [45 11],[21.97674419  8.02325581] ; [41.02325581 14.97674419],0
s2,1,0.047377,3.931965,[24 46] ; [89 96],[31.01960784 38.98039216] ; [ 81.98039216 103.01960784],0
v3,1,0.049783,3.848756,[16 52] ; [ 66 114],[22.48387097 45.51612903] ; [ 59.51612903 120.48387097],0
d1,1,0.053337,3.733321,[23 48] ; [ 85 101],[29.83657588 41.16342412] ; [ 78.16342412 107.83657588],0
s3,1,0.055701,3.660963,[30 40] ; [103  80],[36.79841897 33.20158103] ; [96.20158103 86.79841897],0
p7,1,0.056352,3.641626,[33 37] ; [110  72],[39.72222222 30.27777778] ; [103.27777778  78.72222222],0
b5,1,0.061079,3.507832,[27 44] ; [95 91],[33.70428016 37.29571984] ; [88.29571984 97.70428016],0
b1,1,0.139027,2.188691,[39 32] ; [ 83 103],[33.70428016 37.29571984] ; [88.29571984 97.70428016],0
r1,1,0.14328,2.142373,[42 29] ; [128  58],[46.96498054 24.03501946] ; [123.03501946  62.96498054],0
a2,1,0.153652,2.035614,[ 3 68] ; [ 18 168],[ 5.80155642 65.19844358] ; [ 15.19844358 170.80155642],0
d3,1,0.255384,1.29361,[25 46] ; [ 80 106],[29.0077821 41.9922179] ; [ 75.9922179 110.0077821],0
n1,1,0.288975,1.124393,[ 9 20] ; [24 32],[11.25882353 17.74117647] ; [21.74117647 34.25882353],0
p12,1,0.37211,0.796608,[ 2 69] ; [ 10 173],[ 3.35433071 67.64566929] ; [  8.64566929 174.35433071],0
u1,1,0.593786,0.284471,[ 3 68] ; [ 11 175],[ 3.86770428 67.13229572] ; [ 10.13229572 175.86770428],0
