Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,143.345686,[313 133] ; [ 62 200],[236.22881356 209.77118644] ; [138.77118644 123.22881356],1
p6,1,0.0,74.308618,[224 219] ; [ 46 213],[170.38461538 272.61538462] ; [ 99.61538462 159.38461538],1
p8,1,0.0,53.927406,[298 145] ; [101 159],[251.43243243 191.56756757] ; [147.56756757 112.43243243],1
p7,1,0.0,47.16624,[338 104] ; [128 123],[297.21789322 144.78210678] ; [168.78210678  82.21789322],1
p2,1,0.0,29.638819,[408  37] ; [202  60],[383.94625177  61.05374823] ; [226.05374823  35.94625177],1
p5,1,0.0,26.673851,[ 78 365] ; [ 11 250],[ 56.00426136 386.99573864] ; [ 32.99573864 228.00426136],1
n4,1,6e-06,20.403565,[374  73] ; [182  81],[350.04507042  96.95492958] ; [205.95492958  57.04507042],1
s7,1,1.6e-05,18.595489,[246 176] ; [106 151],[218.76877761 203.23122239] ; [133.23122239 123.76877761],1
v1,1,2.3e-05,17.90498,[271 163] ; [117 138],[244.40058055 189.59941945] ; [143.59941945 111.40058055],1
n5,1,3.3e-05,17.247434,[371  75] ; [183  79],[348.98870056  97.01129944] ; [205.01129944  56.98870056],1
d1,1,0.000113,14.908815,[295 152] ; [135 128],[270.71830986 176.28169014] ; [159.28169014 103.71830986],1
a5,1,0.000713,11.456021,[355  92] ; [179  84],[336.1943662 110.8056338] ; [197.8056338  65.1943662],1
s6,1,0.00135,10.273281,[325 113] ; [163  97],[306.2234957 131.7765043] ; [181.7765043  78.2234957],0
p11,1,0.001449,10.142586,[392  55] ; [207  56],[377.11690141  69.88309859] ; [221.88309859  41.11690141],0
d2,1,0.001754,9.791146,[233 213] ; [105 157],[212.92090395 233.07909605] ; [125.07909605 136.92090395],0
s8,1,0.002325,9.273587,[232 213] ; [106 157],[212.44350282 232.55649718] ; [125.55649718 137.44350282],0
r4,1,0.00253,9.118525,[426  21] ; [235  28],[416.15070423  30.84929577] ; [244.84929577  18.15070423],0
s5,1,0.004073,8.251071,[174 256] ; [ 75 179],[156.53508772 273.46491228] ; [ 92.46491228 161.53508772],0
d5,1,0.005023,7.871259,[381  65] ; [202  60],[367.25706215  78.74293785] ; [215.74293785  46.25706215],0
u1,1,0.005415,7.735194,[ 93 354] ; [ 33 230],[ 79.32676056 367.67323944] ; [ 46.67323944 216.32676056],0
a2,1,0.006401,7.433938,[122 325] ; [ 48 215],[107.02816901 339.97183099] ; [ 62.97183099 200.02816901],0
r1,1,0.007486,7.152535,[378  68] ; [201  61],[364.73728814  81.26271186] ; [214.26271186  47.73728814],0
d3,1,0.010655,6.522051,[330 117] ; [169  92],[315.04661017 131.95338983] ; [183.95338983  77.04661017],0
a4,1,0.010703,6.51392,[217 229] ; [102 161],[200.66854725 245.33145275] ; [118.33145275 144.66854725],0
n6,1,0.012281,6.26989,[398  47] ; [218  45],[387.17514124  57.82485876] ; [228.82485876  34.17514124],0
p12,1,0.014663,5.956468,[ 50 396] ; [ 15 247],[ 40.94632768 405.05367232] ; [ 24.05367232 237.94632768],0
s2,1,0.015773,5.827988,[256 188] ; [126 135],[240.5787234 203.4212766] ; [141.4212766 119.5787234],0
d4,1,0.023903,5.101671,[382  64] ; [208  55],[371.14245416  74.85754584] ; [218.85754584  44.14245416],0
p1,1,0.042276,4.12411,[ 47 397] ; [ 16 247],[ 39.56435644 404.43564356] ; [ 23.43564356 239.56435644],0
a3,1,0.042964,4.096834,[336 110] ; [179  83],[324.42090395 121.57909605] ; [190.57909605  71.42090395],0
u2,1,0.048567,3.890256,[73 37] ; [44 40],[66.34020619 43.65979381] ; [50.65979381 33.34020619],0
b5,1,0.04953,3.857314,[252 195] ; [168  95],[264.42253521 182.57746479] ; [155.57746479 107.42253521],0
n2,1,0.05746,3.609211,[54 23] ; [60 12],[58.91275168 18.08724832] ; [55.08724832 16.91275168],0
p9,1,0.057481,3.608607,[427  19] ; [242  20],[421.43220339  24.56779661] ; [247.56779661  14.43220339],0
v3,1,0.060685,3.51856,[189 238] ; [ 95 162],[177.29239766 249.70760234] ; [106.70760234 150.29239766],0
u4,1,0.102678,2.66345,[ 11 436] ; [  2 261],[  8.18450704 438.81549296] ; [  4.81549296 258.18450704],0
a7,1,0.123401,2.373615,[340 106] ; [186  76],[331.35028249 114.64971751] ; [194.64971751  67.35028249],0
u3,1,0.135011,2.233924,[70 39] ; [45 39],[64.94818653 44.05181347] ; [50.05181347 33.94818653],0
b1,1,0.184904,1.757757,[170 277] ; [ 87 176],[161.80140845 285.19859155] ; [ 95.19859155 167.80140845],0
a1,1,0.190814,1.711318,[ 25 422] ; [  9 254],[ 21.4056338 425.5943662] ; [ 12.5943662 250.4056338],0
s3,1,0.263238,1.251649,[259 182] ; [142 119],[251.91025641 189.08974359] ; [149.08974359 111.91025641],0
r3,1,0.267399,1.230043,[430  16] ; [249  14],[427.12834979  18.87165021] ; [251.87165021  11.12834979],0
v2,1,0.391765,0.733458,[256 177] ; [136 108],[250.71787297 182.28212703] ; [141.28212703 102.71787297],0
a6,1,0.441185,0.593199,[316 131] ; [178  84],[311.44992948 135.55007052] ; [182.55007052  79.44992948],0
n3,1,0.482751,0.492643,[57 19] ; [51 22],[55.08724832 20.91275168] ; [52.91275168 20.08724832],0
b2,1,0.565754,0.329839,[111 170] ; [49 85],[108.3373494 172.6626506] ; [51.6626506 82.3373494],0
b3,1,0.565754,0.329839,[111 170] ; [49 85],[108.3373494 172.6626506] ; [51.6626506 82.3373494],0
s4,1,0.651316,0.204245,[ 77 365] ; [ 49 212],[ 79.22048364 362.77951636] ; [ 46.77951636 214.22048364],0
s1,1,0.852056,0.034781,[ 13 430] ; [  7 253],[ 12.60312945 430.39687055] ; [  7.39687055 252.60312945],0
r2,1,0.87599,0.024353,[426  18] ; [252  10],[426.39093484  17.60906516] ; [251.60906516  10.39093484],0
a8,1,0.914502,0.011527,[ 52 353] ; [ 31 216],[ 51.55674847 353.44325153] ; [ 31.44325153 215.55674847],0
