Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,9.1e-05,15.319334,[28 36] ; [12 70],[17.53424658 46.46575342] ; [22.46575342 59.53424658],1
d4,1,0.003044,8.780847,[60  7] ; [57 25],[52.61073826 14.38926174] ; [64.38926174 17.61073826],0
p9,1,0.013619,6.086845,[58  7] ; [59 22],[52.0890411 12.9109589] ; [64.9109589 16.0890411],0
r3,1,0.040766,4.185698,[63  3] ; [69 12],[59.26530612  6.73469388] ; [72.73469388  8.26530612],0
d5,1,0.041069,4.173178,[58  9] ; [59 22],[52.96621622 14.03378378] ; [64.03378378 16.96621622],0
v1,1,0.045096,4.015064,[35 31] ; [30 52],[28.98648649 37.01351351] ; [36.01351351 45.98648649],0
p10,1,0.067604,3.340249,[55 10] ; [59 23],[50.40816327 14.59183673] ; [63.59183673 18.40816327],0
d1,1,0.07075,3.265523,[41 26] ; [38 44],[35.52348993 31.47651007] ; [43.47651007 38.52348993],0
r1,1,0.084078,2.984247,[52 15] ; [53 29],[47.2147651 19.7852349] ; [57.7852349 24.2147651],0
p2,1,0.097818,2.740767,[47 20] ; [67 15],[51.26174497 15.73825503] ; [62.73825503 19.26174497],0
p1,1,0.100346,2.700031,[ 2 65] ; [ 8 74],[ 4.4966443 62.5033557] ; [ 5.5033557 76.4966443],0
d2,1,0.113055,2.510985,[34 33] ; [31 51],[29.22818792 37.77181208] ; [35.77181208 46.22818792],0
d3,1,0.126609,2.333594,[53 14] ; [55 26],[48.89189189 18.10810811] ; [59.10810811 21.89189189],0
a7,1,0.142196,2.154031,[49 18] ; [50 31],[44.81756757 22.18243243] ; [54.18243243 26.81756757],0
b4,1,0.148999,2.082467,[43 24] ; [43 39],[38.67114094 28.32885906] ; [47.32885906 34.67114094],0
r4,1,0.153115,2.04094,[59  8] ; [65 17],[55.75838926 11.24161074] ; [68.24161074 13.75838926],0
s1,1,0.160014,1.974093,[ 1 65] ; [ 5 77],[ 2.67567568 63.32432432] ; [ 3.32432432 78.67567568],0
a4,1,0.160191,1.972423,[33 34] ; [31 51],[28.77852349 38.22147651] ; [35.22147651 46.77852349],0
n6,1,0.221816,1.492583,[56 10] ; [63 19],[53.06756757 12.93243243] ; [65.93243243 16.06756757],0
u1,1,0.224117,1.477813,[14 53] ; [11 71],[11.24161074 55.75838926] ; [13.75838926 68.24161074],0
n1,1,0.284661,1.1447,[ 3 12] ; [11 20],[ 4.56521739 10.43478261] ; [ 9.43478261 21.56521739],0
p7,1,0.306506,1.045673,[42 23] ; [45 35],[39. 26.] ; [48. 32.],0
u2,1,0.337347,0.920489,[ 8 13] ; [16 15],[ 9.69230769 11.30769231] ; [14.30769231 16.69230769],0
s3,1,0.369142,0.806551,[48 18] ; [54 28],[45.48648649 20.51351351] ; [56.51351351 25.48648649],0
a3,1,0.410411,0.677609,[46 21] ; [51 31],[43.61744966 23.38255034] ; [53.38255034 28.61744966],0
a2,1,0.42672,0.631733,[14 53] ; [13 69],[12.1409396 54.8590604] ; [14.8590604 67.1409396],0
u3,1,0.436097,0.606531,[12  9] ; [21 10],[13.32692308  7.67307692] ; [19.67307692 11.32692308],0
a1,1,0.445297,0.582595,[ 2 65] ; [ 1 81],[ 1.34899329 65.65100671] ; [ 1.65100671 80.34899329],0
s6,1,0.451691,0.566406,[53 11] ; [63 18],[51.2 12.8] ; [64.8 16.2],0
n4,1,0.458302,0.550039,[44 23] ; [49 33],[41.81879195 25.18120805] ; [51.18120805 30.81879195],0
n3,1,0.513118,0.427704,[12  3] ; [22  9],[11.08695652  3.91304348] ; [22.91304348  8.08695652],0
v4,1,0.53735,0.380474,[63  4] ; [74  7],[62.02027027  4.97972973] ; [74.97972973  6.02027027],0
s5,1,0.537495,0.380202,[31 30] ; [36 43],[29.19285714 31.80714286] ; [37.80714286 41.19285714],0
s8,1,0.556279,0.346189,[31 36] ; [34 48],[29.22818792 37.77181208] ; [35.77181208 46.22818792],0
s2,1,0.58338,0.300803,[46 20] ; [53 28],[44.44897959 21.55102041] ; [54.55102041 26.44897959],0
p8,1,0.604021,0.268974,[28 35] ; [40 42],[29.54482759 33.45517241] ; [38.45517241 43.54482759],0
p4,1,0.661145,0.192136,[36 31] ; [47 35],[37.32214765 29.67785235] ; [45.67785235 36.32214765],0
s7,1,0.686825,0.162544,[37 28] ; [47 31],[38.18181818 26.81818182] ; [45.81818182 32.18181818],0
b1,1,0.687956,0.161307,[24 43] ; [32 50],[25.18120805 41.81879195] ; [30.81879195 51.18120805],0
