Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,149.031013,[261   3] ; [26 34],[233.85185185  30.14814815] ; [53.14814815  6.85185185],1
v4,1,0.0,99.914685,[255   8] ; [32 30],[232.24923077  30.75076923] ; [54.75076923  7.24923077],1
r1,1,0.0,89.915098,[220  42] ; [15 47],[190.0308642  71.9691358] ; [44.9691358 17.0308642],1
r2,1,0.0,77.700187,[257   6] ; [37 23],[239.3869969  23.6130031] ; [54.6130031  5.3869969],1
n6,1,0.0,30.448809,[236  28] ; [37 24],[221.76  42.24] ; [51.24  9.76],1
a7,1,0.0,28.163814,[190  74] ; [22 39],[172.20923077  91.79076923] ; [39.79076923 21.20923077],1
p10,1,1e-06,23.875051,[208  53] ; [30 31],[192.91304348  68.08695652] ; [45.08695652 15.91304348],1
s6,1,2e-06,22.604368,[182  80] ; [23 39],[165.77160494  96.22839506] ; [39.22839506 22.77160494],1
a1,1,2.3e-05,17.911278,[  9 255] ; [11 51],[ 16.19631902 247.80368098] ; [ 3.80368098 58.19631902],1
p9,1,4.5e-05,16.664789,[216  47] ; [34 25],[204.19254658  58.80745342] ; [45.80745342 13.19254658],1
p11,1,5.3e-05,16.34124,[197  67] ; [30 32],[183.82822086  80.17177914] ; [43.17177914 18.82822086],1
p4,1,0.000129,14.657043,[130 133] ; [14 48],[116.52923077 146.47076923] ; [27.47076923 34.52923077],1
p2,1,0.000292,13.120661,[195  69] ; [30 30],[183.33333333  80.66666667] ; [41.66666667 18.33333333],1
d4,1,0.000334,12.866689,[208  54] ; [35 26],[197.10835913  64.89164087] ; [45.89164087 15.10835913],1
d5,1,0.000501,12.113304,[218  45] ; [39 23],[207.97230769  55.02769231] ; [49.02769231 12.97230769],1
s2,1,0.0006,11.775977,[138 121] ; [18 44],[125.86915888 133.13084112] ; [30.13084112 31.86915888],1
s3,1,0.000656,11.610592,[154 105] ; [22 40],[142.00623053 116.99376947] ; [33.99376947 28.00623053],1
p3,1,0.000692,11.510767,[104 160] ; [10 51],[ 92.60307692 171.39692308] ; [21.39692308 39.60307692],1
v1,1,0.00073,11.412341,[134 121] ; [17 43],[122.23809524 132.76190476] ; [28.76190476 31.23809524],1
b5,1,0.000861,11.104922,[179  85] ; [28 34],[167.63190184  96.36809816] ; [39.36809816 22.63190184],1
d3,1,0.000981,10.863927,[176  87] ; [27 34],[164.7808642  98.2191358] ; [38.2191358 22.7808642],1
u3,1,0.001212,10.472539,[43 30] ; [ 5 19],[36.12371134 36.87628866] ; [11.87628866 12.12371134],0
a2,1,0.001287,10.361638,[ 78 186] ; [ 6 56],[ 68.02453988 195.97546012] ; [15.97546012 46.02453988],0
s8,1,0.001296,10.348363,[109 155] ; [12 50],[ 97.98773006 166.01226994] ; [23.01226994 38.98773006],0
a6,1,0.00455,8.050208,[189  74] ; [33 29],[179.64923077  83.35076923] ; [42.35076923 19.64923077],0
d1,1,0.005108,7.84064,[150 114] ; [23 39],[140.09815951 123.90184049] ; [32.90184049 29.09815951],0
a5,1,0.005983,7.555369,[192  72] ; [34 28],[183.01840491  80.98159509] ; [42.98159509 19.01840491],0
