Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,169.290468,[217  64] ; [ 81 250],[136.82679739 144.17320261] ; [161.17320261 169.82679739],1
s2,1,0.0,98.567312,[202  90] ; [103 243],[139.59247649 152.40752351] ; [165.40752351 180.59247649],1
s6,1,0.0,78.727921,[242  48] ; [170 172],[189.05063291 100.94936709] ; [222.94936709 119.05063291],1
s3,1,0.0,74.458447,[211  79] ; [131 210],[157.17908082 132.82091918] ; [184.82091918 156.17908082],1
s5,1,1e-06,24.612522,[115 165] ; [ 77 264],[ 86.57004831 193.42995169] ; [105.42995169 235.57004831],1
p6,1,2e-06,22.273659,[135 156] ; [ 96 244],[106.53090333 184.46909667] ; [124.46909667 215.53090333],1
p3,1,5e-06,20.672557,[180 114] ; [149 196],[151.37089202 142.62910798] ; [177.62910798 167.37089202],1
v3,1,1e-05,19.495271,[142 136] ; [112 223],[115.1908646 162.8091354] ; [138.8091354 196.1908646],1
a5,1,3.9e-05,16.905963,[241  53] ; [235 112],[218.32137285  75.67862715] ; [257.67862715  89.32137285],1
d2,1,4.7e-05,16.548072,[165 129] ; [138 207],[139.4084507 154.5915493] ; [163.5915493 181.4084507],1
a3,1,6.2e-05,16.049633,[235  58] ; [227 117],[212.50549451  80.49450549] ; [249.49450549  94.50549451],1
r1,1,9.3e-05,15.265297,[249  42] ; [252  94],[228.87127159  62.12872841] ; [272.12872841  73.87127159],1
p4,1,0.000169,14.150425,[202  91] ; [187 157],[178.9277865 114.0722135] ; [210.0722135 133.9277865],1
v1,1,0.000207,13.767761,[183  98] ; [170 168],[160.24717286 120.75282714] ; [192.75282714 145.24717286],1
u4,1,0.00038,12.626049,[ 15 279] ; [  2 345],[  7.79719189 286.20280811] ; [  9.20280811 337.79719189],1
n4,1,0.00043,12.396471,[248  44] ; [255  92],[229.85289515  62.14710485] ; [273.14710485  73.85289515],1
d1,1,0.001002,10.824334,[192 102] ; [182 165],[171.53822153 122.46177847] ; [202.46177847 144.53822153],0
b2,1,0.001417,10.183771,[101 109] ; [ 59 124],[ 85.49618321 124.50381679] ; [ 74.50381679 108.49618321],0
