Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,133.780832,[ 45 174] ; [342 167],[116.41895604 102.58104396] ; [270.58104396 238.41895604],1
s3,1,0.0,125.355542,[ 56 161] ; [358 148],[124.25726141  92.74273859] ; [289.74273859 216.25726141],1
s7,1,0.0,87.113967,[ 52 157] ; [313 181],[108.51351351 100.48648649] ; [256.48648649 237.51351351],1
s8,1,0.0,75.829541,[ 52 168] ; [299 210],[105.92592593 114.07407407] ; [245.07407407 263.92592593],1
s5,1,0.0,64.906846,[ 29 184] ; [224 271],[ 76.11440678 136.88559322] ; [176.88559322 318.11440678],1
s4,1,2.7e-05,17.646381,[ 18 202] ; [106 400],[ 37.57575758 182.42424242] ; [ 86.42424242 419.57575758],1
r4,1,0.000137,14.541806,[191  29] ; [486  26],[203.46994536  16.53005464] ; [473.53005464  38.46994536],1
p12,1,0.000262,13.324128,[  7 211] ; [ 60 451],[ 20.03566529 197.96433471] ; [ 46.96433471 464.03566529],1
p4,1,0.000374,12.659588,[113 104] ; [337 173],[134.31911967  82.68088033] ; [315.68088033 194.31911967],1
u1,1,0.001226,10.450381,[ 24 196] ; [107 405],[ 39.3715847 180.6284153] ; [ 91.6284153 420.3715847],0
r1,1,0.001255,10.408276,[162  58] ; [427  82],[177.75034294  42.24965706] ; [411.24965706  97.75034294],0
a5,1,0.002874,8.885837,[148  72] ; [398 114],[164.09836066  55.90163934] ; [381.90163934 130.09836066],0
p6,1,0.004442,8.093762,[ 67 149] ; [214 292],[ 84.06648199 131.93351801] ; [196.93351801 309.06648199],0
v1,1,0.005822,7.604502,[105 110] ; [297 198],[121.73239437  93.26760563] ; [280.26760563 214.73239437],0
p5,1,0.008106,7.009964,[ 16 202] ; [ 73 435],[ 26.72451791 191.27548209] ; [ 62.27548209 445.72451791],0
n4,1,0.01047,6.553075,[157  63] ; [408 102],[170.2739726  49.7260274] ; [394.7260274 115.2739726],0
d5,1,0.012199,6.281657,[166  53] ; [426  83],[178.08791209  40.91208791] ; [413.91208791  95.08791209],0
r2,1,0.015037,5.912153,[203  15] ; [492  15],[208.97931034   9.02068966] ; [486.02068966  20.97931034],0
a2,1,0.016381,5.76148,[ 41 179] ; [138 374],[ 53.79781421 166.20218579] ; [125.20218579 386.79781421],0
p3,1,0.016977,5.698801,[100 119] ; [282 228],[114.75720165 104.24279835] ; [267.24279835 242.75720165],0
n5,1,0.018426,5.555227,[156  62] ; [405 104],[168.22283356  49.77716644] ; [392.77716644 116.22283356],0
u4,1,0.021711,5.268837,[  1 219] ; [ 17 495],[  5.40983607 214.59016393] ; [ 12.59016393 499.40983607],0
n6,1,0.022225,5.2281,[179  41] ; [446  62],[188.87362637  31.12637363] ; [436.12637363  71.87362637],0
p10,1,0.036169,4.389122,[191  28] ; [469  40],[198.54395604  20.45604396] ; [461.45604396  47.54395604],0
s1,1,0.036269,4.384407,[  2 216] ; [ 19 485],[  6.34072022 211.65927978] ; [ 14.65927978 489.34072022],0
p7,1,0.050033,3.840352,[131  86] ; [337 159],[142.43478261  74.56521739] ; [325.56521739 170.43478261],0
d1,1,0.066131,3.376535,[122  98] ; [321 191],[133.1420765  86.8579235] ; [309.8579235 202.1420765],0
n1,1,0.079688,3.071264,[12 33] ; [49 69],[16.8404908 28.1595092] ; [44.1595092 73.8404908],0
d2,1,0.088135,2.908103,[ 94 125] ; [254 256],[104.54320988 114.45679012] ; [243.45679012 266.54320988],0
r3,1,0.106478,2.605725,[207  13] ; [494  17],[210.97127223   9.02872777] ; [490.02872777  20.97127223],0
d4,1,0.120553,2.410115,[176  44] ; [431  78],[183.1824417  36.8175583] ; [423.8175583  85.1824417],0
a1,1,0.154465,2.027594,[  7 213] ; [ 29 483],[ 10.81967213 209.18032787] ; [ 25.18032787 486.81967213],0
u2,1,0.167633,1.903987,[35 32] ; [83 50],[39.53 27.47] ; [78.47 54.53],0
b4,1,0.175128,1.838492,[117 103] ; [300 212],[125.32786885  94.67213115] ; [291.67213115 220.32786885],0
u3,1,0.180738,1.791544,[35 32] ; [82 50],[39.3919598 27.6080402] ; [77.6080402 54.3919598],0
d3,1,0.199262,1.647775,[147  71] ; [368 142],[154.21703297  63.78296703] ; [360.78296703 149.21703297],0
a4,1,0.240011,1.380531,[ 94 126] ; [242 268],[101.26027397 118.73972603] ; [234.73972603 275.26027397],0
a3,1,0.299203,1.077742,[153  65] ; [377 133],[158.70879121  59.29120879] ; [371.29120879 138.70879121],0
a8,1,0.340061,0.9102,[ 23 176] ; [ 67 401],[ 26.85157421 172.14842579] ; [ 63.14842579 404.85157421],0
v3,1,0.378422,0.775821,[ 79 131] ; [203 290],[ 84.23897582 125.76102418] ; [197.76102418 295.23897582],0
a6,1,0.410285,0.677974,[148  72] ; [358 151],[152.70233196  67.29766804] ; [353.29766804 155.70233196],0
b2,1,0.442732,0.589192,[55 74] ; [118 187],[51.42165899 77.57834101] ; [121.57834101 183.42165899],0
b3,1,0.442732,0.589192,[55 74] ; [118 187],[51.42165899 77.57834101] ; [121.57834101 183.42165899],0
n2,1,0.471105,0.519383,[33 13] ; [91 27],[34.7804878 11.2195122] ; [89.2195122 28.7804878],0
p2,1,0.540693,0.374258,[186  33] ; [441  68],[188.61675824  30.38324176] ; [438.38324176  70.61675824],0
p1,1,0.563364,0.333912,[ 17 203] ; [ 46 463],[ 19.01234568 200.98765432] ; [ 43.98765432 465.01234568],0
n3,1,0.578509,0.308651,[35 11] ; [84 33],[33.58282209 12.41717791] ; [85.41717791 31.58282209],0
p8,1,0.604542,0.2682,[115 101] ; [280 226],[118.17174515  97.82825485] ; [276.82825485 229.17174515],0
v2,1,0.607874,0.263282,[118  92] ; [285 204],[121.07296137  88.92703863] ; [281.92703863 207.07296137],0
a7,1,0.608687,0.262092,[158  61] ; [378 133],[160.8  58.2] ; [375.2 135.8],0
p11,1,0.689825,0.159275,[184  36] ; [422  90],[182.13114754  37.86885246] ; [423.86885246  88.13114754],0
b1,1,0.870499,0.026577,[ 77 143] ; [176 336],[ 76.03825137 143.96174863] ; [176.96174863 335.03825137],0
b5,1,0.888271,0.019738,[135  85] ; [317 195],[135.84699454  84.15300546] ; [316.15300546 195.84699454],0
