Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,30.612043,[74 15] ; [20 33],[58.91549296 30.08450704] ; [35.08450704 17.91549296],1
r2,1,1.3e-05,19.080152,[83  5] ; [33 17],[73.97101449 14.02898551] ; [42.02898551  7.97101449],1
v4,1,0.000154,14.327905,[77 12] ; [31 22],[67.69014085 21.30985915] ; [40.30985915 12.69014085],1
s6,1,0.000986,10.853015,[49 37] ; [15 38],[39.5971223 46.4028777] ; [24.4028777 28.5971223],1
r3,1,0.001397,10.209829,[75 14] ; [32 21],[67.06338028 21.93661972] ; [39.93661972 13.06338028],0
s3,1,0.001746,9.799174,[43 43] ; [12 40],[34.27536232 51.72463768] ; [20.72463768 31.27536232],0
s2,1,0.003936,8.313164,[39 48] ; [11 42],[31.07142857 55.92857143] ; [18.92857143 34.07142857],0
s8,1,0.006655,7.36381,[32 56] ; [ 8 45],[24.96453901 63.03546099] ; [15.03546099 37.96453901],0
v2,1,0.014597,5.964489,[41 43] ; [13 35],[34.36363636 49.63636364] ; [19.63636364 28.36363636],0
s7,1,0.014644,5.958778,[34 50] ; [10 40],[27.58208955 56.41791045] ; [16.41791045 33.58208955],0
d4,1,0.025089,5.017759,[70 18] ; [33 20],[64.28368794 23.71631206] ; [38.71631206 14.28368794],0
u3,1,0.037756,4.316002,[20 12] ; [ 7 14],[16.30188679 15.69811321] ; [10.69811321 10.30188679],0
d1,1,0.081814,3.028486,[47 42] ; [20 33],[41.99295775 47.00704225] ; [25.00704225 27.99295775],0
s5,1,0.082641,3.012172,[21 61] ; [ 7 46],[17.00740741 64.99259259] ; [10.99259259 42.00740741],0
b3,1,0.103083,2.65719,[15 39] ; [16 20],[18.6 35.4] ; [12.4 23.6],0
b2,1,0.103083,2.65719,[15 39] ; [16 20],[18.6 35.4] ; [12.4 23.6],0
a7,1,0.10572,2.617055,[56 33] ; [26 27],[51.3943662 37.6056338] ; [30.6056338 22.3943662],0
a4,1,0.106726,2.602043,[41 47] ; [17 35],[36.45714286 51.54285714] ; [21.54285714 30.45714286],0
v1,1,0.108603,2.574438,[34 55] ; [13 39],[29.66666667 59.33333333] ; [17.33333333 34.66666667],0
p1,1,0.1158,2.473227,[ 5 84] ; [ 7 46],[ 7.52112676 81.47887324] ; [ 4.47887324 48.52112676],0
