Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,40.95869,[19 54] ; [39  6],[35.88135593 37.11864407] ; [22.11864407 22.88135593],1
s6,1,3.6e-05,17.077361,[24 49] ; [33 13],[34.96638655 38.03361345] ; [22.03361345 23.96638655],1
s7,1,0.000192,13.90785,[15 57] ; [24 20],[24.20689655 47.79310345] ; [14.79310345 29.20689655],1
p10,1,0.000246,13.442734,[34 39] ; [37  9],[43.55462185 29.44537815] ; [27.44537815 18.55462185],1
p4,1,0.001192,10.502648,[21 52] ; [27 19],[29.44537815 43.55462185] ; [18.55462185 27.44537815],0
s8,1,0.002537,9.114071,[11 63] ; [18 28],[17.88333333 56.11666667] ; [11.11666667 34.88333333],0
a7,1,0.004564,8.044768,[29 46] ; [30 16],[36.57024793 38.42975207] ; [22.42975207 23.57024793],0
d4,1,0.004564,8.044768,[29 46] ; [30 16],[36.57024793 38.42975207] ; [22.42975207 23.57024793],0
b5,1,0.005527,7.698416,[38 37] ; [35 11],[45.24793388 29.75206612] ; [27.75206612 18.24793388],0
p9,1,0.006915,7.294975,[43 30] ; [38  8],[49.68907563 23.31092437] ; [31.31092437 14.68907563],0
s5,1,0.010074,6.621732,[11 62] ; [16 29],[16.70338983 56.29661017] ; [10.29661017 34.70338983],0
p7,1,0.012196,6.282126,[29 44] ; [28 16],[35.56410256 37.43589744] ; [21.43589744 22.56410256],0
d3,1,0.017626,5.632946,[20 55] ; [22 24],[26.03305785 48.96694215] ; [15.96694215 30.03305785],0
a3,1,0.024199,5.080333,[27 45] ; [27 19],[32.94915254 39.05084746] ; [21.05084746 24.94915254],0
p2,1,0.02707,4.886364,[44 31] ; [36 10],[49.58677686 25.41322314] ; [30.41322314 15.58677686],0
s4,1,0.077453,3.117552,[10 65] ; [12 34],[13.63636364 61.36363636] ; [ 8.36363636 37.63636364],0
a5,1,0.080296,3.058908,[27 48] ; [24 22],[31.61157025 43.38842975] ; [19.38842975 26.61157025],0
n1,1,0.088508,2.901297,[13 16] ; [ 2 10],[10.6097561 18.3902439] ; [4.3902439 7.6097561],0
r4,1,0.118623,2.435412,[45 30] ; [34 12],[48.96694215 26.03305785] ; [30.03305785 15.96694215],0
p3,1,0.127051,2.328171,[18 57] ; [17 29],[21.69421488 53.30578512] ; [13.30578512 32.69421488],0
r3,1,0.12911,2.303173,[52 22] ; [38  8],[55.5 18.5] ; [34.5 11.5],0
u2,1,0.138339,2.196344,[17 31] ; [10  8],[19.63636364 28.36363636] ; [ 7.36363636 10.63636364],0
v4,1,0.142327,2.152618,[57 18] ; [40  6],[60.12396694 14.87603306] ; [36.87603306  9.12396694],0
v1,1,0.15161,2.055981,[18 55] ; [17 29],[21.47058824 51.52941176] ; [13.52941176 32.47058824],0
p6,1,0.171104,1.873242,[14 58] ; [14 32],[17.08474576 54.91525424] ; [10.91525424 35.08474576],0
p8,1,0.179059,1.805413,[24 48] ; [21 25],[27.45762712 44.54237288] ; [17.54237288 28.45762712],0
