Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.001568,9.996851,[ 46 166] ; [16 18],[ 53.43089431 158.56910569] ; [ 8.56910569 25.43089431],0
s2,1,0.001584,9.977975,[ 99 124] ; [28 11],[108.09541985 114.90458015] ; [18.90458015 20.09541985],0
d3,1,0.013472,6.106,[135  89] ; [33  8],[142.00754717  81.99245283] ; [25.99245283 15.00754717],0
s3,1,0.032026,4.59709,[109 113] ; [27 13],[115.23664122 106.76335878] ; [20.76335878 19.23664122],0
v3,1,0.033371,4.52666,[ 73 138] ; [ 7 33],[ 67.25099602 143.74900398] ; [12.74900398 27.25099602],0
s6,1,0.040016,4.217227,[133  90] ; [30  9],[138.73664122  84.26335878] ; [24.26335878 14.73664122],0
b1,1,0.04284,4.1017,[ 80 144] ; [ 8 33],[ 74.38490566 149.61509434] ; [13.61509434 27.38490566],0
p2,1,0.059983,3.537857,[173  51] ; [26 15],[168.21132075  55.78867925] ; [30.78867925 10.21132075],0
v1,1,0.103188,2.655572,[108 106] ; [15 26],[103.22352941 110.77647059] ; [19.77647059 21.22352941],0
b3,1,0.104281,2.638815,[49 72] ; [ 4 15],[45.80714286 75.19285714] ; [ 7.19285714 11.80714286],0
b2,1,0.104281,2.638815,[49 72] ; [ 4 15],[45.80714286 75.19285714] ; [ 7.19285714 11.80714286],0
p1,1,0.108293,2.578953,[ 23 201] ; [ 1 40],[ 20.28679245 203.71320755] ; [ 3.71320755 37.28679245],0
a7,1,0.129468,2.298875,[154  70] ; [33  8],[158.06792453  65.93207547] ; [28.93207547 12.06792453],0
r4,1,0.130277,2.289206,[187  37] ; [38  3],[190.18867925  33.81132075] ; [34.81132075  6.18867925],0
d5,1,0.155536,2.017096,[171  53] ; [27 14],[167.36603774  56.63396226] ; [30.63396226 10.36603774],0
n4,1,0.178783,1.807707,[165  59] ; [26 15],[161.4490566  62.5509434] ; [29.5509434 11.4490566],0
n1,1,0.190841,1.711111,[32 34] ; [3 8],[30. 36.] ; [5. 6.],0
p8,1,0.19509,1.678757,[ 67 156] ; [ 8 32],[ 63.59315589 159.40684411] ; [11.40684411 28.59315589],0
p5,1,0.195728,1.673965,[ 18 203] ; [ 1 40],[ 16.02671756 204.97328244] ; [ 2.97328244 38.02671756],0
v4,1,0.201566,1.630991,[206  18] ; [40  1],[207.93962264  16.06037736] ; [38.06037736  2.93962264],0
n5,1,0.206552,1.595433,[163  60] ; [26 15],[159.64772727  63.35227273] ; [29.35227273 11.64772727],0
r2,1,0.212078,1.557183,[206  18] ; [39  1],[207.87878788  16.12121212] ; [37.12121212  2.87878788],0
d4,1,0.267636,1.228822,[174  50] ; [35  6],[176.66415094  47.33584906] ; [32.33584906  8.66415094],0
v2,1,0.313824,1.014515,[108 103] ; [17 23],[105.07968127 105.92031873] ; [19.92031873 20.07968127],0
d2,1,0.341066,0.906419,[105 118] ; [16 25],[102.20833333 120.79166667] ; [18.79166667 22.20833333],0
p12,1,0.343546,0.897153,[ 21 202] ; [ 2 39],[ 19.4280303 203.5719697] ; [ 3.5719697 37.4280303],0
p3,1,0.345569,0.889661,[ 77 147] ; [11 30],[ 74.38490566 149.61509434] ; [13.61509434 27.38490566],0
a6,1,0.425394,0.635365,[144  80] ; [29 12],[146.23396226  77.76603774] ; [26.76603774 14.23396226],0
p6,1,0.442136,0.590732,[ 38 186] ; [ 9 32],[ 39.72830189 184.27169811] ; [ 7.27169811 33.72830189],0
p11,1,0.442927,0.588688,[171  53] ; [29 12],[169.05660377  54.94339623] ; [30.94339623 10.05660377],0
r3,1,0.47753,0.5045,[205  18] ; [39  2],[206.10606061  16.89393939] ; [37.89393939  3.10606061],0
p4,1,0.50496,0.444497,[100 124] ; [16 25],[ 98.05283019 125.94716981] ; [17.94716981 23.05283019],0
a8,1,0.518491,0.416894,[ 23 183] ; [ 3 36],[ 21.86122449 184.13877551] ; [ 4.13877551 34.86122449],0
n2,1,0.524384,0.405263,[48 18] ; [9 2],[48.85714286 17.14285714] ; [8.14285714 2.85714286],0
u1,1,0.5319,0.390761,[ 30 194] ; [ 7 34],[ 31.2754717 192.7245283] ; [ 5.7245283 35.2754717],0
b4,1,0.534069,0.386643,[136  88] ; [27 14],[137.78113208  86.21886792] ; [25.21886792 15.78113208],0
a5,1,0.572133,0.319127,[154  70] ; [30 11],[155.53207547  68.46792453] ; [28.46792453 12.53207547],0
p10,1,0.620064,0.245777,[190  34] ; [36  5],[191.03396226  32.96603774] ; [34.96603774  6.03396226],0
s7,1,0.624933,0.238994,[ 86 130] ; [18 23],[ 87.40856031 128.59143969] ; [16.59143969 24.40856031],0
n3,1,0.687847,0.161426,[46 20] ; [7 4],[45.42857143 20.57142857] ; [7.57142857 3.42857143],0
b5,1,0.740181,0.109968,[147  77] ; [28 13],[147.9245283  76.0754717] ; [27.0754717 13.9245283],0
a4,1,0.768243,0.086833,[ 98 125] ; [17 24],[ 97.14015152 125.85984848] ; [17.85984848 23.14015152],0
d1,1,0.781407,0.076998,[120 104] ; [21 20],[119.18490566 104.81509434] ; [21.81509434 19.18490566],0
s1,1,0.783629,0.075402,[  9 213] ; [ 2 38],[  9.32061069 212.67938931] ; [ 1.67938931 38.32061069],0
n6,1,0.789822,0.071045,[181  42] ; [34  7],[181.60984848  41.39015152] ; [33.39015152  7.60984848],0
u3,1,0.827302,0.047595,[45 34] ; [9 6],[45.38297872 33.61702128] ; [8.61702128 6.38297872],0
a3,1,0.842984,0.039235,[145  78] ; [26 15],[144.44318182  78.55681818] ; [26.55681818 14.44318182],0
s8,1,0.86931,0.027072,[ 84 139] ; [16 25],[ 84.46969697 138.53030303] ; [15.53030303 25.46969697],0
u2,1,0.898208,0.016365,[43 35] ; [8 7],[42.77419355 35.22580645] ; [8.22580645 6.77419355],0
a2,1,0.903828,0.014599,[ 40 184] ; [ 7 34],[ 39.72830189 184.27169811] ; [ 7.27169811 33.72830189],0
r1,1,0.987572,0.000243,[158  65] ; [29 12],[157.95833333  65.04166667] ; [29.04166667 11.95833333],0
