Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,59.323708,[243  65] ; [42 66],[211.00961538  96.99038462] ; [73.99038462 34.00961538],1
d3,1,0.0,47.484095,[252  57] ; [51 57],[224.52517986  84.47482014] ; [78.47482014 29.52517986],1
a2,1,1e-06,23.478235,[103 206] ; [10 98],[ 83.73381295 225.26618705] ; [29.26618705 78.73381295],1
u1,1,2e-06,22.774781,[ 81 228] ; [  5 103],[ 63.72661871 245.27338129] ; [22.27338129 85.72661871],1
b5,1,0.001078,10.688527,[209 100] ; [54 54],[194.88489209 114.11510791] ; [68.11510791 39.88489209],0
d1,1,0.001683,9.866312,[207 102] ; [54 54],[193.4028777 115.5971223] ; [67.5971223 40.4028777],0
r4,1,0.007536,7.140622,[291  18] ; [93 15],[284.54676259  24.45323741] ; [99.45323741  8.54676259],0
p4,1,0.009071,6.808829,[224  84] ; [64 44],[213.23076923  94.76923077] ; [74.76923077 33.23076923],0
b1,1,0.010682,6.517498,[106 203] ; [52 56],[117.07913669 191.92086331] ; [40.92086331 67.07913669],0
d5,1,0.011199,6.433477,[271  38] ; [83 24],[262.94711538  46.05288462] ; [91.05288462 15.94711538],0
b3,1,0.020115,5.401872,[ 72 119] ; [40 35],[ 80.42105263 110.57894737] ; [31.57894737 43.42105263],0
b2,1,0.020115,5.401872,[ 72 119] ; [40 35],[ 80.42105263 110.57894737] ; [31.57894737 43.42105263],0
a5,1,0.022495,5.20706,[250  59] ; [76 32],[241.56834532  67.43165468] ; [84.43165468 23.56834532],0
p12,1,0.072383,3.228129,[ 36 272] ; [  6 101],[ 31.17108434 276.82891566] ; [10.82891566 96.17108434],0
u3,1,0.102682,2.663387,[47 28] ; [10 13],[43.62244898 31.37755102] ; [13.37755102  9.62244898],0
n6,1,0.105376,2.622237,[271  36] ; [87 19],[266.11622276  40.88377724] ; [91.88377724 14.11622276],0
n1,1,0.113874,2.499613,[18 31] ; [13 10],[21.09722222 27.90277778] ; [ 9.90277778 13.09722222],0
