Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,25.877845,[40 16] ; [20 55],[25.64885496 30.35114504] ; [34.35114504 40.64885496],1
p10,1,0.00056,11.905041,[43 11] ; [39 39],[33.54545455 20.45454545] ; [48.45454545 29.54545455],1
v3,1,0.001305,10.334919,[24 30] ; [14 62],[15.78461538 38.21538462] ; [22.21538462 53.78461538],0
p9,1,0.002737,8.97522,[46  9] ; [45 31],[38.20610687 16.79389313] ; [52.79389313 23.20610687],0
p2,1,0.003677,8.437012,[43 11] ; [43 35],[35.18181818 18.81818182] ; [50.81818182 27.18181818],0
p7,1,0.004233,8.181249,[35 20] ; [30 48],[26.87969925 28.12030075] ; [38.12030075 39.87969925],0
r1,1,0.008323,6.96259,[41 15] ; [40 39],[33.6 22.4] ; [47.4 31.6],0
n3,1,0.013545,6.096519,[12  2] ; [16 18],[8.16666667 5.83333333] ; [19.83333333 14.16666667],0
d4,1,0.019806,5.42887,[44 12] ; [47 32],[37.74814815 18.25185185] ; [53.25185185 25.74814815],0
d1,1,0.024588,5.052703,[30 26] ; [27 52],[23.64444444 32.35555556] ; [33.35555556 45.64444444],0
a3,1,0.027192,4.878604,[39 17] ; [40 39],[32.77037037 23.22962963] ; [46.22962963 32.77037037],0
d5,1,0.043857,4.062056,[42 14] ; [46 33],[36.5037037 19.4962963] ; [51.4962963 27.5037037],0
r4,1,0.050312,3.831043,[43 13] ; [48 31],[37.74814815 18.25185185] ; [53.25185185 25.74814815],0
p4,1,0.053424,3.730614,[29 26] ; [28 50],[23.57142857 31.42857143] ; [33.42857143 44.57142857],0
r3,1,0.061835,3.487471,[48  8] ; [57 22],[43.55555556 12.44444444] ; [61.44444444 17.55555556],0
a5,1,0.063231,3.450545,[40 16] ; [44 35],[34.84444444 21.15555556] ; [49.15555556 29.84444444],0
p6,1,0.066622,3.36435,[19 35] ; [16 61],[14.42748092 39.57251908] ; [20.57251908 56.42748092],0
p11,1,0.069737,3.289188,[43 13] ; [49 30],[38.16296296 17.83703704] ; [53.83703704 25.16296296],0
v4,1,0.099932,2.706628,[50  6] ; [62 17],[46.45925926  9.54074074] ; [65.54074074 13.45925926],0
b3,1,0.105226,2.624492,[18 19] ; [14 31],[14.43902439 22.56097561] ; [17.56097561 27.43902439],0
b2,1,0.105226,2.624492,[18 19] ; [14 31],[14.43902439 22.56097561] ; [17.56097561 27.43902439],0
b5,1,0.119363,2.425656,[31 25] ; [33 46],[26.54814815 29.45185185] ; [37.45185185 41.54814815],0
s2,1,0.124471,2.360144,[11 45] ; [ 8 70],[ 7.94029851 48.05970149] ; [11.05970149 66.94029851],0
p3,1,0.14791,2.093678,[23 31] ; [24 55],[19.08270677 34.91729323] ; [27.91729323 51.08270677],0
s4,1,0.154099,2.031195,[ 4 52] ; [12 67],[ 6.63703704 49.36296296] ; [ 9.36296296 69.63703704],0
n5,1,0.160751,1.967152,[45 11] ; [55 24],[41.48148148 14.51851852] ; [58.51851852 20.48148148],0
a4,1,0.183556,1.768593,[25 31] ; [26 52],[21.31343284 34.68656716] ; [29.68656716 48.31343284],0
p8,1,0.209301,1.576257,[25 29] ; [28 51],[21.51879699 32.48120301] ; [31.48120301 47.51879699],0
r2,1,0.297735,1.084313,[46  8] ; [60 17],[43.69465649 10.30534351] ; [62.30534351 14.69465649],0
u3,1,0.329304,0.951634,[8 9] ; [13 26],[ 6.375 10.625] ; [14.625 24.375],0
p12,1,0.338974,0.914307,[ 1 53] ; [ 4 75],[ 2.03007519 51.96992481] ; [ 2.96992481 76.03007519],0
s8,1,0.343186,0.898495,[15 40] ; [16 63],[12.7238806 42.2761194] ; [18.2761194 60.7238806],0
d3,1,0.383125,0.76065,[24 32] ; [28 51],[21.57037037 34.42962963] ; [30.42962963 48.57037037],0
d2,1,0.414376,0.666211,[28 28] ; [33 44],[25.68421053 30.31578947] ; [35.31578947 41.68421053],0
b4,1,0.455069,0.557995,[32 24] ; [40 39],[29.86666667 26.13333333] ; [42.13333333 36.86666667],0
n4,1,0.490959,0.474423,[40 16] ; [52 27],[38.16296296 17.83703704] ; [53.83703704 25.16296296],0
p5,1,0.508663,0.436816,[ 6 49] ; [ 6 73],[ 4.92537313 50.07462687] ; [ 7.07462687 71.92537313],0
n2,1,0.528733,0.396825,[10  5] ; [20 15],[9. 6.] ; [21. 14.],0
n1,1,0.557659,0.343774,[6 9] ; [11 24],[5.1 9.9] ; [11.9 23.1],0
b1,1,0.570782,0.321376,[27 29] ; [42 37],[28.62222222 27.37777778] ; [40.37777778 38.62222222],0
n6,1,0.58003,0.306186,[44 11] ; [60 19],[42.68656716 12.31343284] ; [61.31343284 17.68656716],0
s6,1,0.589272,0.291482,[23 32] ; [29 49],[21.5037594 33.4962406] ; [30.4962406 47.5037594],0
p1,1,0.607562,0.26374,[ 3 53] ; [ 6 73],[ 3.73333333 52.26666667] ; [ 5.26666667 73.73333333],0
a6,1,0.617633,0.249209,[21 35] ; [33 46],[22.4 33.6] ; [31.6 47.4],0
a8,1,0.62998,0.232088,[ 3 49] ; [ 6 69],[ 3.68503937 48.31496063] ; [ 5.31496063 69.68503937],0
s5,1,0.789158,0.071505,[12 41] ; [19 58],[12.63846154 40.36153846] ; [18.36153846 58.63846154],0
