Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,25.759679,[69 11] ; [20 26],[56.50793651 23.49206349] ; [32.49206349 13.50793651],1
s8,1,1.1e-05,19.287769,[51 29] ; [11 36],[39.05511811 40.94488189] ; [22.94488189 24.05511811],1
s3,1,0.000165,14.195282,[68 12] ; [25 21],[59.04761905 20.95238095] ; [33.95238095 12.04761905],1
s5,1,0.000611,11.742015,[46 28] ; [13 31],[37. 37.] ; [22. 22.],1
a3,1,0.007288,7.200651,[61 19] ; [25 22],[54.17322835 25.82677165] ; [31.82677165 15.17322835],0
p8,1,0.016827,5.714353,[52 25] ; [21 25],[45.69918699 31.30081301] ; [27.30081301 18.69918699],0
u1,1,0.049378,3.862453,[20 60] ; [ 5 42],[15.7480315 64.2519685] ; [ 9.2519685 37.7480315],0
a4,1,0.049999,3.84149,[38 42] ; [14 33],[32.75590551 47.24409449] ; [19.24409449 27.75590551],0
s6,1,0.053604,3.725002,[68 10] ; [33 12],[64.04878049 13.95121951] ; [36.95121951  8.04878049],0
d2,1,0.059774,3.543656,[41 39] ; [16 31],[35.90551181 44.09448819] ; [21.09448819 25.90551181],0
p6,1,0.100352,2.699935,[40 38] ; [17 30],[35.568 42.432] ; [21.432 25.568],0
v3,1,0.103201,2.655372,[27 53] ; [ 9 36],[23.04 56.96] ; [12.96 32.04],0
n2,1,0.103332,2.653345,[16  2] ; [7 4],[14.27586207  3.72413793] ; [8.72413793 2.27586207],0
p7,1,0.105464,2.620916,[58 17] ; [30 17],[54.09836066 20.90163934] ; [33.90163934 13.09836066],0
b4,1,0.112689,2.516105,[43 37] ; [32 15],[47.24409449 32.75590551] ; [27.75590551 19.24409449],0
p11,1,0.131228,2.277923,[64 16] ; [32 15],[60.47244094 19.52755906] ; [35.52755906 11.47244094],0
a2,1,0.136086,2.221664,[21 59] ; [ 7 40],[17.63779528 62.36220472] ; [10.36220472 36.63779528],0
u2,1,0.155252,2.019874,[12  7] ; [ 9 13],[9.73170732 9.26829268] ; [11.26829268 10.73170732],0
d1,1,0.176311,1.828448,[49 31] ; [23 24],[45.35433071 34.64566929] ; [26.64566929 20.35433071],0
b1,1,0.204736,1.608264,[31 49] ; [13 34],[27.71653543 52.28346457] ; [16.28346457 30.71653543],0
n3,1,0.229078,1.446576,[15  3] ; [7 4],[13.65517241  4.34482759] ; [8.34482759 2.65517241],0
u3,1,0.232521,1.425374,[13  6] ; [11 11],[11.12195122  7.87804878] ; [12.87804878  9.12195122],0
