Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,27.515532,[116  71] ; [36 80],[93.80858086 93.19141914] ; [58.19141914 57.80858086],1
p3,1,1e-06,24.320652,[112  79] ; [34 81],[91.13071895 99.86928105] ; [54.86928105 60.13071895],1
p6,1,6e-06,20.445502,[ 82 106] ; [21 94],[ 63.90759076 124.09240924] ; [39.09240924 75.90759076],1
p2,1,5e-05,16.462958,[170  21] ; [82 34],[156.78175896  34.21824104] ; [95.21824104 20.78175896],1
p10,1,0.000352,12.772435,[163  27] ; [79 36],[150.75409836  39.24590164] ; [91.24590164 23.75409836],1
p4,1,0.000544,11.958792,[125  65] ; [53 63],[110.52287582  79.47712418] ; [67.47712418 48.52287582],1
p11,1,0.002252,9.331619,[166  26] ; [84 32],[155.84415584  36.15584416] ; [94.15584416 21.84415584],0
r4,1,0.003532,8.509885,[177  15] ; [94 22],[168.93506494  23.06493506] ; [102.06493506  13.93506494],0
v4,1,0.00446,8.086303,[185   6] ; [103  13],[179.17915309  11.82084691] ; [108.82084691   7.17915309],0
n5,1,0.009226,6.778588,[149  42] ; [74 41],[139.19281046  51.80718954] ; [83.80718954 31.19281046],0
a8,1,0.014218,6.010856,[ 31 139] ; [ 8 97],[ 24.10909091 145.89090909] ; [14.89090909 90.10909091],0
n4,1,0.032124,4.591886,[156  36] ; [82 34],[148.36363636  43.63636364] ; [89.63636364 26.36363636],0
b1,1,0.032518,4.570994,[ 76 116] ; [32 84],[ 67.32467532 124.67532468] ; [40.67532468 75.32467532],0
p9,1,0.034558,4.466868,[164  27] ; [87 27],[157.18360656  33.81639344] ; [93.81639344 20.18360656],0
p5,1,0.046173,3.975257,[ 13 179] ; [  2 114],[  9.35064935 182.64935065] ; [  5.64935065 110.35064935],0
s7,1,0.056203,3.646031,[84 99] ; [38 72],[ 76.19795222 106.80204778] ; [45.80204778 64.19795222],0
s8,1,0.084769,2.971013,[ 78 113] ; [36 80],[ 70.92508143 120.07491857] ; [43.07491857 72.92508143],0
v1,1,0.097849,2.740256,[126  63] ; [64 48],[119.30232558  69.69767442] ; [70.69767442 41.30232558],0
a2,1,0.128725,2.307818,[ 51 141] ; [22 94],[ 45.50649351 146.49350649] ; [27.49350649 88.50649351],0
r2,1,0.140077,2.177116,[178  11] ; [103  12],[174.70065789  14.29934211] ; [106.29934211   8.70065789],0
a3,1,0.141382,2.162856,[144  48] ; [78 38],[138.38961039  53.61038961] ; [83.61038961 32.38961039],0
s3,1,0.191129,1.708897,[93 97] ; [47 67],[ 87.5 102.5] ; [52.5 61.5],0
u4,1,0.281927,1.157779,[  3 189] ; [  4 112],[  4.36363636 187.63636364] ; [  2.63636364 113.36363636],0
u1,1,0.310178,1.029917,[ 35 157] ; [ 16 100],[ 31.79220779 160.20779221] ; [19.20779221 96.79220779],0
d3,1,0.343945,0.895673,[142  50] ; [80 36],[138.38961039  53.61038961] ; [83.61038961 32.38961039],0
a4,1,0.356713,0.849433,[ 86 105] ; [46 70],[ 82.1237785 108.8762215] ; [49.8762215 66.1237785],0
a1,1,0.367527,0.812008,[ 11 181] ; [  4 112],[  9.35064935 182.64935065] ; [  5.64935065 110.35064935],0
r1,1,0.375094,0.786718,[160  32] ; [92 24],[157.09090909  34.90909091] ; [94.90909091 21.09090909],0
b2,1,0.378504,0.775556,[42 86] ; [24 37],[44.6984127 83.3015873] ; [21.3015873 39.6984127],0
b3,1,0.378504,0.775556,[42 86] ; [24 37],[44.6984127 83.3015873] ; [21.3015873 39.6984127],0
n3,1,0.379816,0.771298,[24  5] ; [25  9],[22.55555556  6.44444444] ; [26.44444444  7.55555556],0
n6,1,0.422179,0.644243,[160  31] ; [93 23],[157.40390879  33.59609121] ; [95.59609121 20.40390879],0
v3,1,0.432741,0.615457,[99 85] ; [55 57],[95.72972973 88.27027027] ; [58.27027027 53.72972973],0
n1,1,0.465109,0.533572,[ 8 20] ; [ 7 27],[ 6.77419355 21.22580645] ; [ 8.22580645 25.77419355],0
a6,1,0.559568,0.340453,[140  52] ; [81 35],[137.76623377  54.23376623] ; [83.23376623 32.76623377],0
b5,1,0.574768,0.314769,[122  70] ; [70 46],[119.68831169  72.31168831] ; [72.31168831 43.68831169],0
r3,1,0.587022,0.295019,[186   6] ; [111   5],[185.14285714   6.85714286] ; [111.85714286   4.14285714],0
a7,1,0.609944,0.260257,[145  46] ; [91 25],[146.82736156  44.17263844] ; [89.17263844 26.82736156],0
a5,1,0.616351,0.25103,[139  53] ; [87 29],[140.88311688  51.11688312] ; [85.11688312 30.88311688],0
s1,1,0.618534,0.247934,[  5 186] ; [  2 113],[  4.36928105 186.63071895] ; [  2.63071895 112.36928105],0
b4,1,0.639503,0.219392,[114  78] ; [72 44],[115.94805195  76.05194805] ; [70.05194805 45.94805195],0
u3,1,0.664087,0.188596,[23 25] ; [20 18],[24. 24.] ; [19. 19.],0
s4,1,0.664257,0.188393,[ 17 175] ; [ 12 104],[ 18.07792208 173.92207792] ; [ 10.92207792 105.07792208],0
p1,1,0.67989,0.17025,[ 11 181] ; [  8 108],[ 11.84415584 180.15584416] ; [  7.15584416 108.84415584],0
d2,1,0.682093,0.16778,[94 98] ; [54 62],[92.25974026 99.74025974] ; [55.74025974 60.25974026],0
d5,1,0.693009,0.155847,[159  33] ; [94 22],[157.71428571  34.28571429] ; [95.28571429 20.71428571],0
u2,1,0.699756,0.148726,[24 23] ; [21 17],[24.88235294 22.11764706] ; [20.11764706 17.88235294],0
p12,1,0.781537,0.076905,[ 13 177] ; [  7 109],[ 12.41830065 177.58169935] ; [  7.58169935 108.41830065],0
d1,1,0.819684,0.051962,[115  77] ; [71 45],[115.94805195  76.05194805] ; [70.05194805 45.94805195],0
s6,1,0.875087,0.024712,[108  82] ; [67 49],[108.66013072  81.33986928] ; [66.33986928 49.66013072],0
d4,1,0.896201,0.01702,[160  32] ; [96 20],[159.58441558  32.41558442] ; [96.41558442 19.58441558],0
n2,1,0.977975,0.000762,[21  8] ; [24  9],[21.0483871  7.9516129] ; [23.9516129  9.0483871],0
s2,1,0.982833,0.000463,[ 75 117] ; [44 69],[ 74.91147541 117.08852459] ; [44.08852459 68.91147541],0
