Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,46.43161,[ 2 30] ; [105  42],[19.12849162 12.87150838] ; [87.87150838 59.12849162],1
p5,1,0.647541,0.209015,[ 3 29] ; [ 18 129],[ 3.75418994 28.24581006] ; [ 17.24581006 129.75418994],0
b5,1,0.670821,0.180644,[15 17] ; [75 72],[16.08938547 15.91061453] ; [73.91061453 73.08938547],0
v4,1,0.679722,0.170438,[31  1] ; [139   7],[30.56179775  1.43820225] ; [139.43820225   6.56179775],0
n3,1,0.718094,0.130326,[9 4] ; [29 10],[9.5 3.5] ; [28.5 10.5],0
n1,1,0.722206,0.126389,[5 7] ; [19 21],[5.53846154 6.46153846] ; [18.46153846 21.53846154],0
r2,1,0.74026,0.109898,[30  2] ; [138   7],[30.37288136  1.62711864] ; [137.62711864   7.37288136],0
s2,1,0.792453,0.069236,[21 11] ; [100  47],[21.63128492 10.36871508] ; [99.36871508 47.63128492],0
b1,1,0.814886,0.054815,[14 18] ; [61 86],[13.40782123 18.59217877] ; [61.59217877 85.40782123],0
p6,1,0.815396,0.054508,[12 20] ; [58 88],[12.58426966 19.41573034] ; [57.41573034 88.58426966],0
p11,1,0.820966,0.051213,[24  8] ; [113  34],[24.49162011  7.50837989] ; [112.50837989  34.49162011],0
s1,1,0.856905,0.032514,[ 2 30] ; [  8 139],[ 1.7877095 30.2122905] ; [  8.2122905 138.7877095],0
p4,1,0.893129,0.018049,[20 12] ; [90 57],[19.66480447 12.33519553] ; [90.33519553 56.66480447],0
p12,1,0.909795,0.012836,[ 2 30] ; [ 10 137],[ 2.1452514 29.8547486] ; [  9.8547486 137.1452514],0
n6,1,0.978735,0.00071,[28  4] ; [128  18],[28.04494382  3.95505618] ; [127.95505618  18.04494382],0
