Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.000253,13.3875,[11  1] ; [17 34],[5.33333333 6.66666667] ; [22.66666667 28.33333333],1
s8,1,0.000335,12.863688,[7 5] ; [ 6 45],[2.47619048 9.52380952] ; [10.52380952 40.47619048],1
p7,1,0.000347,12.799299,[9 3] ; [11 40],[3.80952381 8.19047619] ; [16.19047619 34.80952381],1
s6,1,0.000505,12.098479,[8 2] ; [12 39],[3.27868852 6.72131148] ; [16.72131148 34.27868852],1
b5,1,0.001076,10.692703,[11  1] ; [20 31],[5.9047619 6.0952381] ; [25.0952381 25.9047619],0
p3,1,0.003576,8.487308,[7 5] ; [ 9 42],[3.04761905 8.95238095] ; [12.95238095 38.04761905],0
p4,1,0.003873,8.342544,[8 4] ; [12 39],[3.80952381 8.19047619] ; [16.19047619 34.80952381],0
s3,1,0.004787,7.958305,[9 3] ; [15 34],[4.72131148 7.27868852] ; [19.27868852 29.72131148],0
p10,1,0.016763,5.721038,[9 3] ; [18 31],[5.31147541 6.68852459] ; [21.68852459 27.31147541],0
p8,1,0.020099,5.403234,[6 6] ; [ 9 41],[2.90322581 9.09677419] ; [12.09677419 37.90322581],0
s2,1,0.020099,5.403234,[6 6] ; [ 9 41],[2.90322581 9.09677419] ; [12.09677419 37.90322581],0
v2,1,0.026826,4.901988,[8 4] ; [16 34],[4.64516129 7.35483871] ; [19.35483871 30.64516129],0
p9,1,0.052808,3.75,[9 3] ; [21 27],[6. 6.] ; [24. 24.],0
u3,1,0.056748,3.629952,[2 4] ; [ 1 19],[0.69230769 5.30769231] ; [ 2.30769231 17.69230769],0
b4,1,0.05864,3.575437,[5 7] ; [36 15],[7.80952381 4.19047619] ; [33.19047619 17.80952381],0
v1,1,0.074766,3.175152,[6 6] ; [12 38],[3.48387097 8.51612903] ; [14.51612903 35.48387097],0
a2,1,0.154882,2.023496,[3 9] ; [ 5 46],[ 1.52380952 10.47619048] ; [ 6.47619048 44.52380952],0
p5,1,0.222978,1.485099,[ 2 10] ; [ 3 47],[ 0.96774194 11.03225806] ; [ 4.03225806 45.96774194],0
u2,1,0.244551,1.354167,[3 3] ; [ 5 15],[1.84615385 4.15384615] ; [ 6.15384615 13.84615385],0
d4,1,0.264397,1.245588,[7 5] ; [38 13],[8.57142857 3.42857143] ; [36.42857143 14.57142857],0
a6,1,0.270772,1.212834,[8 4] ; [25 26],[6.28571429 5.71428571] ; [26.71428571 24.28571429],0
n6,1,0.271505,1.209125,[8 4] ; [24 25],[6.29508197 5.70491803] ; [25.70491803 23.29508197],0
s5,1,0.281696,1.158891,[3 8] ; [ 7 43],[1.80327869 9.19672131] ; [ 8.19672131 41.80327869],0
d3,1,0.326639,0.962176,[4 8] ; [25 26],[5.52380952 6.47619048] ; [23.47619048 27.52380952],0
r4,1,0.334341,0.932012,[5 7] ; [14 37],[3.61904762 8.38095238] ; [15.38095238 35.61904762],0
n5,1,0.357427,0.846915,[9 3] ; [31 20],[7.61904762 4.38095238] ; [32.38095238 18.61904762],0
v3,1,0.389284,0.741176,[4 8] ; [11 40],[2.85714286 9.14285714] ; [12.14285714 38.85714286],0
p11,1,0.408824,0.682219,[7 5] ; [23 28],[5.71428571 6.28571429] ; [24.28571429 26.71428571],0
d2,1,0.442639,0.589431,[7 5] ; [23 27],[5.80645161 6.19354839] ; [24.19354839 25.80645161],0
a3,1,0.44666,0.579114,[6 6] ; [31 19],[7.16129032 4.83870968] ; [29.83870968 20.16129032],0
b1,1,0.482124,0.494055,[7 5] ; [24 27],[5.9047619 6.0952381] ; [25.0952381 25.9047619],0
a8,1,0.50459,0.445269,[3 9] ; [ 8 40],[2.2 9.8] ; [ 8.8 39.2],0
a5,1,0.534819,0.385227,[8 4] ; [29 22],[7.04761905 4.95238095] ; [29.95238095 21.04761905],0
s7,1,0.549337,0.358506,[3 8] ; [ 9 38],[2.27586207 8.72413793] ; [ 9.72413793 37.27586207],0
n3,1,0.589962,0.290404,[2 1] ; [10 10],[1.56521739 1.43478261] ; [10.43478261  9.56521739],0
n2,1,0.642271,0.215784,[2 1] ; [11 10],[1.625 1.375] ; [11.375  9.625],0
n4,1,0.665183,0.187289,[9 3] ; [35 16],[8.38095238 3.61904762] ; [35.61904762 15.38095238],0
r1,1,0.666862,0.185294,[6 6] ; [22 29],[5.33333333 6.66666667] ; [22.66666667 28.33333333],0
d1,1,0.705775,0.142534,[4 8] ; [20 31],[4.57142857 7.42857143] ; [19.42857143 31.57142857],0
a7,1,0.735976,0.113695,[7 5] ; [27 24],[6.47619048 5.52380952] ; [27.52380952 23.47619048],0
r2,1,0.742553,0.107896,[7 5] ; [26 23],[6.49180328 5.50819672] ; [26.50819672 22.49180328],0
u1,1,0.75407,0.098143,[ 1 11] ; [ 3 48],[ 0.76190476 11.23809524] ; [ 3.23809524 47.76190476],0
d5,1,0.799596,0.06445,[8 4] ; [32 19],[7.61904762 4.38095238] ; [32.38095238 18.61904762],0
s1,1,0.954926,0.003195,[ 1 11] ; [ 4 47],[ 0.95238095 11.04761905] ; [ 4.04761905 46.95238095],0
a4,1,0.965047,0.00192,[4 8] ; [17 33],[4.06451613 7.93548387] ; [16.93548387 33.06451613],0
b2,1,0.984957,0.000355,[3 5] ; [13 22],[2.97674419 5.02325581] ; [13.02325581 21.97674419],0
b3,1,0.984957,0.000355,[3 5] ; [13 22],[2.97674419 5.02325581] ; [13.02325581 21.97674419],0
