Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.000157,14.281223,[14 35] ; [66 42],[24.96815287 24.03184713] ; [55.03184713 52.96815287],1
n3,1,0.000402,12.523333,[ 4 11] ; [20  4],[9.23076923 5.76923077] ; [14.76923077  9.23076923],1
d4,1,0.005317,7.768193,[28 21] ; [85 23],[35.26751592 13.73248408] ; [77.73248408 30.26751592],0
d3,1,0.019126,5.489914,[23 26] ; [72 36],[29.64968153 19.35031847] ; [65.35031847 42.64968153],0
d5,1,0.046091,3.978257,[28 21] ; [79 29],[33.39490446 15.60509554] ; [73.60509554 34.39490446],0
n4,1,0.049117,3.871346,[39 10] ; [69 39],[33.70700637 15.29299363] ; [74.29299363 33.70700637],0
s5,1,0.097497,2.746022,[20 27] ; [30 74],[15.56291391 31.43708609] ; [34.43708609 69.56291391],0
b1,1,0.161512,1.960016,[23 26] ; [38 70],[19.03821656 29.96178344] ; [41.96178344 66.03821656],0
r2,1,0.166456,1.914578,[41  7] ; [99  8],[43.35483871  4.64516129] ; [96.64516129 10.35483871],0
n2,1,0.195644,1.674594,[9 6] ; [19  5],[10.76923077  4.23076923] ; [17.23076923  6.76923077],0
p6,1,0.197012,1.66439,[20 27] ; [33 71],[16.49668874 30.50331126] ; [36.50331126 67.49668874],0
b4,1,0.198447,1.653765,[26 23] ; [69 39],[29.64968153 19.35031847] ; [65.35031847 42.64968153],0
v3,1,0.238685,1.388345,[13 34] ; [39 65],[16.18543046 30.81456954] ; [35.81456954 68.18543046],0
v2,1,0.239878,1.381312,[18 27] ; [52 51],[21.28378378 23.71621622] ; [48.71621622 54.28378378],0
b5,1,0.240862,1.375542,[26 23] ; [68 40],[29.33757962 19.66242038] ; [64.66242038 43.33757962],0
d2,1,0.253594,1.303395,[13 36] ; [20 88],[10.29936306 38.70063694] ; [22.70063694 85.29936306],0
p2,1,0.253594,1.303395,[36 13] ; [88 20],[38.70063694 10.29936306] ; [85.29936306 22.70063694],0
p3,1,0.262579,1.25511,[18 31] ; [50 58],[21.22292994 27.77707006] ; [46.77707006 61.22292994],0
d1,1,0.283307,1.151157,[13 36] ; [38 70],[15.91719745 33.08280255] ; [35.08280255 72.91719745],0
p4,1,0.285465,1.140887,[29 20] ; [54 54],[25.9044586 23.0955414] ; [57.0955414 50.9044586],0
r4,1,0.289699,1.121019,[40  9] ; [95 13],[42.13375796  6.86624204] ; [92.86624204 15.13375796],0
b2,1,0.316898,1.001705,[ 5 26] ; [14 41],[ 6.84883721 24.15116279] ; [12.15116279 42.84883721],0
b3,1,0.316898,1.001705,[ 5 26] ; [14 41],[ 6.84883721 24.15116279] ; [12.15116279 42.84883721],0
v1,1,0.327242,0.959783,[27 22] ; [48 55],[24.17763158 24.82236842] ; [50.82236842 52.17763158],0
n6,1,0.327994,0.956803,[37 12] ; [88 19],[39.26282051  9.73717949] ; [85.73717949 21.26282051],0
p11,1,0.349871,0.873924,[38 11] ; [76 32],[35.57961783 13.42038217] ; [78.42038217 29.57961783],0
