Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.000929,10.964974,[31 22] ; [ 93 178],[20.28395062 32.71604938] ; [103.71604938 167.28395062],1
p3,1,0.009637,6.700716,[33 20] ; [118 157],[24.39939024 28.60060976] ; [126.60060976 148.39939024],0
p5,1,0.012474,6.242245,[11 42] ; [ 25 251],[ 5.7993921 47.2006079] ; [ 30.2006079 245.7993921],0
u1,1,0.014297,6.001106,[12 41] ; [ 29 247],[ 6.60486322 46.39513678] ; [ 34.39513678 241.60486322],0
n4,1,0.01451,5.974957,[46  7] ; [194  81],[38.7804878 14.2195122] ; [201.2195122  73.7804878],0
s7,1,0.017201,5.675721,[31 20] ; [113 152],[23.24050633 27.75949367] ; [120.75949367 144.24050633],0
b1,1,0.030804,4.663846,[29 24] ; [107 169],[21.90881459 31.09118541] ; [114.09118541 161.90881459],0
r4,1,0.1128,2.514549,[49  4] ; [232  44],[45.2674772  7.7325228] ; [235.7325228  40.2674772],0
p7,1,0.126507,2.334851,[39 14] ; [169 101],[34.13003096 18.86996904] ; [173.86996904  96.13003096],0
s6,1,0.128193,2.314254,[39 13] ; [173  97],[34.23602484 17.76397516] ; [177.76397516  92.23602484],0
d1,1,0.128714,2.307947,[31 22] ; [130 146],[25.93617021 27.06382979] ; [135.06382979 140.93617021],0
d4,1,0.133448,2.251931,[44  8] ; [207  69],[39.79268293 12.20731707] ; [211.20731707  64.79268293],0
p10,1,0.134093,2.244468,[46  7] ; [212  61],[41.94478528 11.05521472] ; [216.05521472  56.94478528],0
s8,1,0.152386,2.048201,[25 28] ; [101 174],[20.3597561 32.6402439] ; [105.6402439 169.3597561],0
s2,1,0.164308,1.934127,[30 23] ; [127 148],[25.36890244 27.63109756] ; [131.63109756 143.36890244],0
a4,1,0.168293,1.898084,[26 27] ; [107 168],[21.49085366 31.50914634] ; [111.50914634 163.49085366],0
p6,1,0.182084,1.780533,[24 28] ; [100 175],[19.71865443 32.28134557] ; [104.28134557 170.71865443],0
d5,1,0.19047,1.713981,[43  9] ; [204  71],[39.27828746 12.72171254] ; [207.72171254  67.27828746],0
p4,1,0.191962,1.702496,[36 17] ; [161 115],[31.73556231 21.26443769] ; [165.26443769 110.73556231],0
r1,1,0.209342,1.575973,[42 11] ; [194  80],[38.25076453 14.74923547] ; [197.74923547  76.25076453],0
n2,1,0.215264,1.535666,[10  2] ; [49 26],[8.13793103 3.86206897] ; [50.86206897 24.13793103],0
r3,1,0.246536,1.342825,[51  2] ; [251  23],[48.94801223  4.05198777] ; [253.05198777  20.94801223],0
d2,1,0.321409,0.983203,[25 28] ; [110 166],[21.74772036 31.25227964] ; [113.25227964 162.74772036],0
a2,1,0.329297,0.951659,[12 41] ; [ 47 229],[ 9.50455927 43.49544073] ; [ 49.49544073 226.50455927],0
a8,1,0.358484,0.843197,[ 4 42] ; [ 35 222],[ 5.92079208 40.07920792] ; [ 33.07920792 223.92079208],0
a5,1,0.360741,0.835311,[38 15] ; [180  96],[35.11854103 17.88145897] ; [182.88145897  93.11854103],0
r2,1,0.365934,0.817426,[50  3] ; [247  26],[48.28527607  4.71472393] ; [248.71472393  24.28527607],0
u2,1,0.367036,0.813675,[11  6] ; [54 48],[9.28571429 7.71428571] ; [55.71428571 46.28571429],0
s3,1,0.372564,0.795094,[33 20] ; [153 122],[30.05487805 22.94512195] ; [155.94512195 119.05487805],0
d3,1,0.379624,0.771919,[37 16] ; [174 100],[34.19877676 18.80122324] ; [176.80122324  97.19877676],0
a3,1,0.384037,0.75774,[36 16] ; [173 102],[33.23547401 18.76452599] ; [175.76452599  99.23547401],0
a7,1,0.479157,0.500782,[34 19] ; [190  85],[36.19512195 16.80487805] ; [187.80487805  87.19512195],0
p12,1,0.48045,0.497842,[ 4 49] ; [ 14 259],[ 2.92638037 50.07361963] ; [ 15.07361963 257.92638037],0
p1,1,0.492695,0.470636,[ 6 47] ; [ 23 251],[ 4.70030581 48.29969419] ; [ 24.29969419 249.70030581],0
n5,1,0.499799,0.455363,[40 13] ; [195  80],[37.97256098 15.02743902] ; [197.02743902  77.97256098],0
p8,1,0.517141,0.419591,[31 22] ; [147 127],[28.85015291 24.14984709] ; [149.14984709 124.85015291],0
s1,1,0.524836,0.404379,[ 1 51] ; [ 10 263],[ 1.76 50.24] ; [  9.24 263.76],0
