Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.015699,5.836269,[28  5] ; [48 30],[22.59459459 10.40540541] ; [53.40540541 24.59459459],0
b4,1,0.024184,5.081424,[26  8] ; [42 36],[20.64285714 13.35714286] ; [47.35714286 30.64285714],0
d5,1,0.050741,3.816789,[25  9] ; [42 36],[20.33928571 13.66071429] ; [46.66071429 31.33928571],0
a4,1,0.057907,3.596325,[15 19] ; [20 57],[10.72072072 23.27927928] ; [24.27927928 52.72072072],0
d1,1,0.0954,2.780811,[17 17] ; [26 52],[13.05357143 20.94642857] ; [29.94642857 48.05357143],0
p8,1,0.140324,2.174405,[ 5 29] ; [21 55],[ 8.03636364 25.96363636] ; [17.96363636 58.03636364],0
p3,1,0.145948,2.114098,[ 4 29] ; [19 59],[ 6.83783784 26.16216216] ; [16.16216216 61.83783784],0
s7,1,0.161473,1.96038,[11 20] ; [17 59],[ 8.11214953 22.88785047] ; [19.88785047 56.11214953],0
s4,1,0.167927,1.901351,[ 3 31] ; [15 63],[ 5.46428571 28.53571429] ; [12.53571429 65.46428571],0
p10,1,0.203926,1.614029,[20 13] ; [36 40],[16.95412844 16.04587156] ; [39.04587156 36.95412844],0
s8,1,0.208227,1.58371,[ 7 27] ; [ 9 69],[ 4.85714286 29.14285714] ; [11.14285714 66.85714286],0
s1,1,0.209867,1.57234,[ 4 30] ; [ 4 74],[ 2.42857143 31.57142857] ; [ 5.57142857 72.42857143],0
v2,1,0.219658,1.506603,[13 19] ; [22 55],[10.27522936 21.72477064] ; [24.72477064 52.27522936],0
s5,1,0.22163,1.493785,[ 8 26] ; [11 67],[ 5.76785714 28.23214286] ; [13.23214286 64.76785714],0
s3,1,0.226497,1.462723,[14 18] ; [24 52],[11.25925926 20.74074074] ; [26.74074074 49.25925926],0
a3,1,0.237575,1.394928,[22 11] ; [42 35],[19.2 13.8] ; [44.8 32.2],0
p5,1,0.279344,1.17028,[ 3 30] ; [ 3 73],[ 1.81651376 31.18348624] ; [ 4.18348624 71.81651376],0
r3,1,0.304451,1.054594,[14 18] ; [42 35],[16.44036697 15.55963303] ; [39.55963303 37.44036697],0
p4,1,0.304982,1.052284,[ 7 26] ; [24 54],[ 9.21621622 23.78378378] ; [21.78378378 56.21621622],0
p7,1,0.308713,1.036172,[ 7 24] ; [25 52],[ 9.18518519 21.81481481] ; [22.81481481 54.18518519],0
v3,1,0.320619,0.986421,[ 9 25] ; [14 63],[ 7.04504505 26.95495495] ; [15.95495495 61.04504505],0
p11,1,0.389816,0.739517,[14 20] ; [39 39],[16.08928571 17.91071429] ; [36.91071429 41.08928571],0
d3,1,0.389816,0.739517,[20 14] ; [39 39],[17.91071429 16.08928571] ; [41.08928571 36.91071429],0
a5,1,0.411066,0.675716,[19 15] ; [37 41],[17. 17.] ; [39. 39.],0
n3,1,0.435323,0.608579,[10 12] ; [18 14],[11.40740741 10.59259259] ; [16.59259259 15.40740741],0
u1,1,0.453442,0.562035,[ 1 33] ; [ 5 73],[ 1.82142857 32.17857143] ; [ 4.17857143 73.82142857],0
b2,1,0.497949,0.459304,[ 5 15] ; [16 32],[ 6.17647059 13.82352941] ; [14.82352941 33.17647059],0
b3,1,0.497949,0.459304,[ 5 15] ; [16 32],[ 6.17647059 13.82352941] ; [14.82352941 33.17647059],0
p9,1,0.507556,0.439103,[16 17] ; [41 33],[17.57943925 15.42056075] ; [39.42056075 34.57943925],0
n1,1,0.544357,0.367523,[ 9 14] ; [10 22],[ 7.94545455 15.05454545] ; [11.05454545 20.94545455],0
n5,1,0.576665,0.311658,[18 15] ; [47 31],[19.32432432 13.67567568] ; [45.67567568 32.32432432],0
n4,1,0.597524,0.278747,[21 13] ; [44 34],[19.73214286 14.26785714] ; [45.26785714 32.73214286],0
u3,1,0.601163,0.273245,[5 7] ; [12 24],[4.25 7.75] ; [12.75 23.25],0
s6,1,0.616587,0.250694,[13 21] ; [26 52],[11.83928571 22.16071429] ; [27.16071429 50.83928571],0
a2,1,0.648215,0.208158,[ 4 30] ; [ 7 71],[ 3.33928571 30.66071429] ; [ 7.66071429 70.33928571],0
a6,1,0.6539,0.201019,[15 19] ; [38 40],[16.08928571 17.91071429] ; [36.91071429 41.08928571],0
b1,1,0.681065,0.168929,[16 18] ; [40 38],[17. 17.] ; [39. 39.],0
r2,1,0.706186,0.142117,[18 13] ; [40 34],[17.12380952 13.87619048] ; [40.87619048 33.12380952],0
n2,1,0.764592,0.089674,[12 11] ; [18 14],[12.54545455 10.45454545] ; [17.45454545 14.54545455],0
s2,1,0.768886,0.086338,[ 8 25] ; [21 57],[ 8.62162162 24.37837838] ; [20.37837838 57.62162162],0
a7,1,0.787614,0.072582,[17 16] ; [38 40],[16.35135135 16.64864865] ; [38.64864865 39.35135135],0
p1,1,0.799075,0.064793,[ 3 31] ; [ 8 69],[ 3.36936937 30.63063063] ; [ 7.63063063 69.36936937],0
p2,1,0.802551,0.062524,[18 15] ; [40 37],[17.4 15.6] ; [40.6 36.4],0
v4,1,0.8867,0.020301,[19 13] ; [44 32],[18.66666667 13.33333333] ; [44.33333333 31.66666667],0
v1,1,0.894845,0.01747,[11 23] ; [23 51],[10.7037037 23.2962963] ; [23.2962963 50.7037037],0
u2,1,0.89956,0.015931,[4 7] ; [12 23],[3.82608696 7.17391304] ; [12.17391304 22.82608696],0
b5,1,0.900689,0.015573,[17 17] ; [38 40],[16.69642857 17.30357143] ; [38.30357143 39.69642857],0
n6,1,0.931691,0.007348,[18 14] ; [44 33],[18.20183486 13.79816514] ; [43.79816514 33.20183486],0
d2,1,0.932308,0.007215,[13 20] ; [31 46],[13.2 19.8] ; [30.8 46.2],0
a8,1,0.966532,0.001761,[ 2 27] ; [ 5 70],[ 1.95192308 27.04807692] ; [ 5.04807692 69.95192308],0
a1,1,0.972582,0.001181,[ 4 30] ; [ 9 69],[ 3.94642857 30.05357143] ; [ 9.05357143 68.94642857],0
