Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,118.695307,[339  23] ; [18 30],[315.20487805  46.79512195] ; [41.79512195  6.20487805],1
p11,1,0.000102,15.105446,[310  54] ; [30 18],[300.38834951  63.61165049] ; [39.61165049  8.38834951],1
b1,1,0.000153,14.329135,[125 239] ; [30 18],[136.94174757 227.05825243] ; [18.05825243 29.94174757],1
s8,1,0.000174,14.089573,[179 182] ; [10 38],[166.8190709 194.1809291] ; [22.1809291 25.8190709],1
d5,1,0.000249,13.418933,[310  52] ; [31 17],[301.07804878  60.92195122] ; [39.92195122  8.07804878],1
s5,1,0.000669,11.572804,[134 219] ; [ 6 41],[123.55 229.45] ; [16.45 30.55],1
p2,1,0.000731,11.409072,[335  28] ; [37 11],[328.55474453  34.44525547] ; [43.44525547  4.55474453],1
v4,1,0.001127,10.606961,[352   7] ; [43  5],[348.41523342  10.58476658] ; [46.58476658  1.41523342],0
r4,1,0.001141,10.584152,[343  21] ; [39  9],[337.49514563  26.50485437] ; [44.50485437  3.49514563],0
a4,1,0.002145,9.421119,[176 187] ; [12 36],[166.04379562 196.95620438] ; [21.95620438 26.04379562],0
d1,1,0.003547,8.502507,[238 126] ; [21 27],[228.82524272 135.17475728] ; [30.17475728 17.82524272],0
v1,1,0.003702,8.424636,[211 143] ; [18 30],[201.65671642 152.34328358] ; [27.34328358 20.65671642],0
a5,1,0.004527,8.059499,[287  77] ; [29 19],[279.18446602  84.81553398] ; [36.81553398 11.18446602],0
p4,1,0.004553,8.048881,[268  95] ; [26 22],[259.66423358 103.33576642] ; [34.33576642 13.66423358],0
s6,1,0.00629,7.465352,[260  95] ; [26 22],[251.93548387 103.06451613] ; [34.06451613 13.93548387],0
a2,1,0.009527,6.721359,[120 244] ; [ 7 41],[112.2038835 251.7961165] ; [14.7961165 33.2038835],0
r3,1,0.010257,6.589787,[353   7] ; [44  4],[350.29411765   9.70588235] ; [46.70588235  1.29411765],0
