Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.013845,6.057864,[ 7 20] ; [19 14],[11.7 15.3] ; [14.3 18.7],0
d1,1,0.044805,4.025961,[21  6] ; [18 16],[17.26229508  9.73770492] ; [21.73770492 12.26229508],0
r1,1,0.050044,3.839993,[24  3] ; [23 11],[20.80327869  6.19672131] ; [26.19672131  7.80327869],0
s2,1,0.056106,3.648921,[ 6 20] ; [16 18],[ 9.53333333 16.46666667] ; [12.46666667 21.53333333],0
p11,1,0.091152,2.853911,[25  2] ; [26  8],[22.57377049  4.42622951] ; [28.42622951  5.57377049],0
r3,1,0.1518,2.054073,[26  1] ; [29  5],[24.3442623  2.6557377] ; [30.6557377  3.3442623],0
u2,1,0.198211,1.65551,[3 4] ; [4 1],[4.08333333 2.91666667] ; [2.91666667 2.08333333],0
u1,1,0.210189,1.570125,[ 3 24] ; [ 8 26],[ 4.86885246 22.13114754] ; [ 6.13114754 27.86885246],0
d2,1,0.215674,1.532925,[17 10] ; [16 18],[14.60655738 12.39344262] ; [18.39344262 15.60655738],0
r4,1,0.239291,1.384768,[25  2] ; [28  6],[23.45901639  3.54098361] ; [29.54098361  4.45901639],0
v2,1,0.270912,1.212121,[20  7] ; [20 13],[18.  9.] ; [22. 11.],0
a3,1,0.273541,1.198904,[20  7] ; [29  5],[21.68852459  5.31147541] ; [27.31147541  6.68852459],0
b4,1,0.278959,1.172157,[18  9] ; [18 16],[15.93442623 11.06557377] ; [20.06557377 13.93442623],0
v1,1,0.278959,1.172157,[18  9] ; [18 16],[15.93442623 11.06557377] ; [20.06557377 13.93442623],0
n3,1,0.310494,1.028571,[3 2] ; [6 1],[3.75 1.25] ; [5.25 1.75],0
p2,1,0.320678,0.986178,[24  3] ; [27  7],[22.57377049  4.42622951] ; [28.42622951  5.57377049],0
a5,1,0.326426,0.963026,[22  5] ; [24 10],[20.36065574  6.63934426] ; [25.63934426  8.36065574],0
p5,1,0.330816,0.9457,[ 2 25] ; [ 5 27],[ 3.20338983 23.79661017] ; [ 3.79661017 28.20338983],0
b1,1,0.333116,0.936746,[12 15] ; [11 23],[10.18032787 16.81967213] ; [12.81967213 21.18032787],0
d5,1,0.380732,0.768336,[21  6] ; [23 11],[19.47540984  7.52459016] ; [24.52459016  9.47540984],0
n4,1,0.395079,0.723252,[23  4] ; [26  8],[21.68852459  5.31147541] ; [27.31147541  6.68852459],0
n2,1,0.416448,0.660317,[4 2] ; [6 1],[4.61538462 1.38461538] ; [5.38461538 1.61538462],0
a1,1,0.423003,0.641957,[ 2 25] ; [ 1 33],[ 1.32786885 25.67213115] ; [ 1.67213115 32.32786885],0
a8,1,0.424552,0.637681,[ 3 22] ; [ 6 24],[ 4.09090909 20.90909091] ; [ 4.90909091 25.09090909],0
a4,1,0.431774,0.618047,[10 17] ; [16 18],[11.50819672 15.49180328] ; [14.49180328 19.50819672],0
a6,1,0.436796,0.604684,[14 13] ; [21 13],[15.49180328 11.50819672] ; [19.50819672 14.49180328],0
p3,1,0.436796,0.604684,[14 13] ; [21 13],[15.49180328 11.50819672] ; [19.50819672 14.49180328],0
p9,1,0.460043,0.545789,[22  5] ; [30  4],[23.01639344  3.98360656] ; [28.98360656  5.01639344],0
n6,1,0.460043,0.545789,[22  5] ; [30  4],[23.01639344  3.98360656] ; [28.98360656  5.01639344],0
b5,1,0.50969,0.434704,[12 15] ; [18 16],[13.27868852 13.72131148] ; [16.72131148 17.27868852],0
b3,1,0.527854,0.398521,[10 10] ; [16 11],[11.06382979  8.93617021] ; [14.93617021 12.06382979],0
b2,1,0.527854,0.398521,[10 10] ; [16 11],[11.06382979  8.93617021] ; [14.93617021 12.06382979],0
n5,1,0.565357,0.330513,[19  7] ; [27  7],[19.93333333  6.06666667] ; [26.06666667  7.93333333],0
p10,1,0.655249,0.199346,[21  6] ; [28  6],[21.68852459  5.31147541] ; [27.31147541  6.68852459],0
