Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.0,28.209998,[544 160] ; [67 56],[520.12575574 183.87424426] ; [90.87424426 32.12575574],1
u1,1,2.9e-05,17.512993,[146 559] ; [  6 117],[129.42028986 575.57971014] ; [ 22.57971014 100.42028986],1
d1,1,4.7e-05,16.569091,[436 269] ; [52 71],[415.50724638 289.49275362] ; [72.49275362 50.50724638],1
a2,1,0.000109,14.974043,[189 516] ; [ 13 110],[171.99275362 533.00724638] ; [30.00724638 92.99275362],1
r2,1,0.000119,14.815113,[691  11] ; [113   9],[684.96116505  17.03883495] ; [119.03883495   2.96116505],1
v2,1,0.000304,13.048047,[403 271] ; [50 69],[385.02143758 288.97856242] ; [67.97856242 51.02143758],1
d3,1,0.000648,11.632734,[505 197] ; [69 53],[489.01456311 212.98543689] ; [84.98543689 37.01456311],1
d4,1,0.00112,10.617777,[591 109] ; [89 34],[578.37181045 121.62818955] ; [101.62818955  21.37181045],0
a3,1,0.001962,9.584573,[513 189] ; [73 50],[498.63272727 203.36727273] ; [87.36727273 35.63272727],0
n4,1,0.003167,8.708764,[554 149] ; [82 41],[541.29297821 161.70702179] ; [94.70702179 28.29297821],0
v1,1,0.00372,8.41546,[388 300] ; [51 70],[373.33992583 314.66007417] ; [65.66007417 55.33992583],0
a6,1,0.004006,8.281112,[496 205] ; [71 52],[482.36286408 218.63713592] ; [84.63713592 38.36286408],0
u3,1,0.004894,7.918229,[125  65] ; [22 28],[116.375  73.625] ; [30.625 19.375],0
a4,1,0.006324,7.455441,[333 369] ; [42 81],[319.09090909 382.90909091] ; [55.90909091 67.09090909],0
d2,1,0.007321,7.192406,[357 345] ; [46 76],[343.33252427 358.66747573] ; [59.66747573 62.33252427],0
s7,1,0.013605,6.088734,[341 330] ; [45 72],[328.68781726 342.31218274] ; [57.31218274 59.68781726],0
s6,1,0.015554,5.852618,[481 209] ; [69 49],[469.67821782 220.32178218] ; [80.32178218 37.67821782],0
a7,1,0.022297,5.222457,[525 178] ; [79 43],[514.68121212 188.31878788] ; [89.31878788 32.68121212],0
s8,1,0.027469,4.861078,[325 374] ; [44 79],[313.78467153 385.21532847] ; [55.21532847 67.78467153],0
d5,1,0.035241,4.433438,[580 122] ; [91 31],[571.65291262 130.34708738] ; [99.34708738 22.65291262],0
p8,1,0.035923,4.400745,[374 317] ; [53 68],[363.37068966 327.62931034] ; [63.62931034 57.37068966],0
p4,1,0.04039,4.201442,[428 268] ; [63 59],[417.77017115 278.22982885] ; [73.22982885 48.77017115],0
p7,1,0.056056,3.650405,[451 232] ; [69 52],[441.74129353 241.25870647] ; [78.25870647 42.74129353],0
p2,1,0.066643,3.363829,[587 112] ; [95 28],[579.94890511 119.05109489] ; [102.05109489  20.94890511],0
n5,1,0.06971,3.289846,[526 173] ; [83 40],[517.87226277 181.12773723] ; [91.12773723 31.87226277],0
s2,1,0.080685,3.051048,[365 331] ; [54 69],[356.07326007 339.92673993] ; [62.92673993 60.07326007],0
b5,1,0.091885,2.841036,[419 286] ; [83 40],[427.42753623 277.57246377] ; [74.57246377 48.42753623],0
v4,1,0.09823,2.734047,[687  16] ; [117   6],[684.27602906  18.72397094] ; [119.72397094   3.27602906],0
s3,1,0.109765,2.557601,[401 293] ; [61 61],[392.92647059 301.07352941] ; [69.07352941 52.92647059],0
v3,1,0.176545,1.826468,[282 391] ; [42 77],[275.31818182 397.68181818] ; [48.68181818 70.31818182],0
u2,1,0.212758,1.552563,[113  76] ; [25 25],[109.12970711  79.87029289] ; [28.87029289 21.12970711],0
p11,1,0.220399,1.501772,[567 138] ; [93 30],[561.95652174 143.04347826] ; [98.04347826 24.95652174],0
s5,1,0.251113,1.317099,[237 439] ; [34 81],[231.60050569 444.39949431] ; [39.39949431 75.60050569],0
b4,1,0.298072,1.082802,[406 299] ; [77 46],[411.25 293.75] ; [71.75 51.25],0
