Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.051269,3.79947,[3 2] ; [28 98],[1.18320611 3.81679389] ; [29.81679389 96.18320611],0
v2,1,0.052797,3.750337,[4 1] ; [47 80],[1.93181818 3.06818182] ; [49.06818182 77.93181818],0
u1,1,0.075811,3.152496,[2 3] ; [ 16 113],[0.67164179 4.32835821] ; [ 17.32835821 111.67164179],0
p6,1,0.089039,2.891669,[3 2] ; [32 93],[1.34615385 3.65384615] ; [33.65384615 91.34615385],0
s7,1,0.121631,2.396192,[4 1] ; [51 63],[2.31092437 2.68907563] ; [52.68907563 61.31092437],0
s2,1,0.127177,2.326631,[4 1] ; [58 70],[2.33082707 2.66917293] ; [59.66917293 68.33082707],0
s3,1,0.155792,2.014606,[4 1] ; [61 67],[2.44360902 2.55639098] ; [62.55639098 65.44360902],0
s8,1,0.1972,1.662992,[3 2] ; [41 86],[1.66666667 3.33333333] ; [42.33333333 84.66666667],0
p9,1,0.219269,1.509147,[4 1] ; [64 59],[2.65625 2.34375] ; [65.34375 57.65625],0
s6,1,0.335152,0.92889,[4 1] ; [73 52],[2.96153846 2.03846154] ; [74.03846154 50.96153846],0
p2,1,0.376065,0.783525,[2 3] ; [76 51],[2.95454545 2.04545455] ; [75.04545455 51.95454545],0
a5,1,0.379132,0.773515,[4 1] ; [78 51],[3.05970149 1.94029851] ; [78.94029851 50.05970149],0
v1,1,0.379848,0.771192,[3 2] ; [52 77],[2.05223881 2.94776119] ; [52.94776119 76.05223881],0
n5,1,0.407706,0.685481,[4 1] ; [79 49],[3.12030075 1.87969925] ; [79.87969925 48.12030075],0
n6,1,0.419165,0.652654,[4 1] ; [79 48],[3.14393939 1.85606061] ; [79.85606061 47.14393939],0
p7,1,0.422764,0.642618,[1 3] ; [57 69],[1.78461538 2.21538462] ; [56.21538462 69.78461538],0
p4,1,0.460701,0.544192,[3 2] ; [55 72],[2.1969697 2.8030303] ; [55.8030303 71.1969697],0
b4,1,0.46346,0.537526,[2 3] ; [73 56],[2.79850746 2.20149254] ; [72.20149254 56.79850746],0
n1,1,0.469998,0.52198,[2 1] ; [24 29],[1.39285714 1.60714286] ; [24.60714286 28.39285714],0
a4,1,0.47306,0.514819,[3 2] ; [56 72],[2.21804511 2.78195489] ; [56.78195489 71.21804511],0
p1,1,0.481669,0.495083,[1 4] ; [ 13 115],[0.52631579 4.47368421] ; [ 13.47368421 114.52631579],0
b2,1,0.58764,0.294046,[2 3] ; [20 50],[1.46666667 3.53333333] ; [20.53333333 49.46666667],0
b3,1,0.58764,0.294046,[2 3] ; [20 50],[1.46666667 3.53333333] ; [20.53333333 49.46666667],0
a6,1,0.636202,0.223744,[2 3] ; [65 63],[2.51879699 2.48120301] ; [64.48120301 63.51879699],0
u3,1,0.715329,0.133013,[1 1] ; [27 16],[1.24444444 0.75555556] ; [26.75555556 16.24444444],0
a3,1,0.785445,0.074109,[3 2] ; [85 44],[3.28358209 1.71641791] ; [84.71641791 44.28358209],0
n2,1,0.799078,0.064791,[2 1] ; [32 22],[1.78947368 1.21052632] ; [32.21052632 21.78947368],0
v3,1,0.816939,0.053585,[1 3] ; [38 87],[1.20930233 2.79069767] ; [37.79069767 87.20930233],0
d3,1,0.871709,0.026078,[3 2] ; [71 55],[2.82442748 2.17557252] ; [71.17557252 54.82442748],0
b5,1,0.927434,0.008294,[3 2] ; [80 49],[3.09701493 1.90298507] ; [79.90298507 49.09701493],0
n3,1,0.929504,0.007827,[2 1] ; [34 19],[1.92857143 1.07142857] ; [34.07142857 18.92857143],0
v4,1,0.944046,0.004926,[4 1] ; [104  24],[4.06015038 0.93984962] ; [103.93984962  24.06015038],0
a7,1,0.966383,0.001776,[3 2] ; [78 50],[3.04511278 1.95488722] ; [77.95488722 50.04511278],0
a2,1,0.993234,7.2e-05,[1 4] ; [ 26 103],[1.00746269 3.99253731] ; [ 25.99253731 103.00746269],0
p3,1,0.994378,5e-05,[2 3] ; [51 76],[2.00757576 2.99242424] ; [50.99242424 76.00757576],0
u2,1,1.0,0.0,[1 1] ; [21 21],[1. 1.] ; [21. 21.],0
