Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.001376,10.238165,[51 43] ; [15 40],[41.63758389 52.36241611] ; [24.36241611 30.63758389],0
v4,1,0.002788,8.941191,[88  4] ; [45 11],[82.67567568  9.32432432] ; [50.32432432  5.67567568],0
p8,1,0.002843,8.90563,[41 53] ; [11 45],[32.58666667 61.41333333] ; [19.41333333 36.58666667],0
d3,1,0.003043,8.781345,[65 29] ; [25 31],[56.4 37.6] ; [33.6 22.4],0
p7,1,0.005683,7.64827,[54 39] ; [19 36],[45.87162162 47.12837838] ; [27.12837838 27.87162162],0
s1,1,0.029874,4.716509,[ 3 89] ; [ 7 49],[ 6.21621622 85.78378378] ; [ 3.78378378 52.21621622],0
a7,1,0.033683,4.510711,[68 26] ; [31 25],[62.04 31.96] ; [36.96 19.04],0
d5,1,0.0363,4.382966,[75 19] ; [36 20],[69.56 24.44] ; [41.44 14.56],0
a6,1,0.039,4.260867,[63 31] ; [28 28],[57.02666667 36.97333333] ; [33.97333333 22.02666667],0
n4,1,0.039995,4.218117,[66 28] ; [30 26],[60.16 33.84] ; [35.84 20.16],0
p6,1,0.070358,3.27465,[25 66] ; [ 8 47],[20.56849315 70.43150685] ; [12.43150685 42.56849315],0
s4,1,0.073,3.214234,[16 75] ; [ 4 52],[12.38095238 78.61904762] ; [ 7.61904762 48.38095238],0
p11,1,0.090414,2.866987,[57 37] ; [26 30],[52.01333333 41.98666667] ; [30.98666667 25.01333333],0
n2,1,0.107261,2.594118,[22  6] ; [12  9],[19.42857143  8.57142857] ; [14.57142857  6.42857143],0
s3,1,0.112629,2.516942,[49 44] ; [22 34],[44.31543624 48.68456376] ; [26.68456376 29.31543624],0
v1,1,0.136624,2.215581,[40 54] ; [17 39],[35.72 58.28] ; [21.28 34.72],0
s8,1,0.140718,2.170088,[27 66] ; [10 45],[23.25 69.75] ; [13.75 41.25],0
p10,1,0.177396,1.819307,[28 65] ; [11 44],[24.50675676 68.49324324] ; [14.49324324 40.50675676],0
d1,1,0.235788,1.405599,[48 46] ; [23 33],[44.49333333 49.50666667] ; [26.50666667 29.49333333],0
r1,1,0.274788,1.19269,[76 18] ; [41 15],[73.32 20.68] ; [43.68 12.32],0
b5,1,0.289002,1.124265,[57 37] ; [29 27],[53.89333333 40.10666667] ; [32.10666667 23.89333333],0
p3,1,0.290574,1.116959,[35 58] ; [16 39],[32.0472973 60.9527027] ; [18.9527027 36.0472973],0
n3,1,0.311056,1.026186,[21  9] ; [10  8],[19.375 10.625] ; [11.625  6.375],0
