Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,26.787347,[ 22 288] ; [20 50],[ 34.26315789 275.73684211] ; [ 7.73684211 62.26315789],1
p1,1,2e-06,23.00311,[ 25 285] ; [20 50],[ 36.71052632 273.28947368] ; [ 8.28947368 61.71052632],1
a1,1,1.5e-05,18.793778,[ 13 300] ; [13 57],[ 21.24804178 291.75195822] ; [ 4.75195822 65.24804178],1
s5,1,4.8e-05,16.525867,[115 187] ; [41 21],[129.42857143 172.57142857] ; [26.57142857 35.42857143],1
p8,1,0.000205,13.788818,[194 116] ; [60 10],[207.21052632 102.78947368] ; [46.78947368 23.21052632],1
p4,1,0.000499,12.119411,[243  70] ; [67  3],[253.34203655  59.65796345] ; [56.65796345 13.34203655],1
n3,1,0.001425,10.173784,[43  8] ; [6 8],[38.44615385 12.55384615] ; [10.55384615  3.44615385],0
p6,1,0.002138,9.427249,[140 167] ; [45 23],[151.45333333 155.54666667] ; [33.54666667 34.45333333],0
n5,1,0.005355,7.75556,[232  79] ; [63  7],[240.80052493  70.19947507] ; [54.19947507 15.80052493],0
s7,1,0.005473,7.716021,[163 130] ; [49 17],[173.02506964 119.97493036] ; [38.97493036 27.02506964],0
s1,1,0.008493,6.926475,[  7 304] ; [ 6 64],[ 10.61154856 300.38845144] ; [ 2.38845144 67.61154856],0
u4,1,0.016565,5.741878,[  6 307] ; [ 5 64],[  9.01308901 303.98691099] ; [ 1.98691099 67.01308901],0
v3,1,0.022514,5.20558,[129 172] ; [39 28],[137.41304348 163.58695652] ; [30.58695652 36.41304348],0
s8,1,0.023407,5.138057,[156 155] ; [45 24],[164.50263158 146.49736842] ; [36.49736842 32.50263158],0
s6,1,0.025826,4.967632,[220  89] ; [55 10],[227.20588235  81.79411765] ; [47.79411765 17.20588235],0
p9,1,0.035346,4.428363,[270  41] ; [67  3],[275.0839895  35.9160105] ; [61.9160105  8.0839895],0
r2,1,0.037871,4.310788,[300  10] ; [62  6],[296.87830688  13.12169312] ; [65.12169312  2.87830688],0
b5,1,0.040966,4.177426,[185 128] ; [32 38],[177.33942559 135.66057441] ; [39.66057441 30.33942559],0
n6,1,0.045564,3.99765,[265  46] ; [65  4],[270.07894737  40.92105263] ; [59.92105263  9.07894737],0
a3,1,0.050879,3.81225,[238  73] ; [61  9],[244.0656168  66.9343832] ; [54.9343832 15.0656168],0
p2,1,0.052983,3.744454,[273  38] ; [67  3],[277.5328084  33.4671916] ; [62.4671916  7.5328084],0
n4,1,0.066464,3.368266,[252  60] ; [63  7],[257.27748691  54.72251309] ; [57.72251309 12.27748691],0
u2,1,0.068848,3.310266,[42 31] ; [8 1],[44.51219512 28.48780488] ; [5.48780488 3.51219512],0
p10,1,0.094644,2.79355,[264  46] ; [64  5],[268.28496042  41.71503958] ; [59.71503958  9.28496042],0
p7,1,0.110644,2.544998,[232  77] ; [58 11],[237.06349206  71.93650794] ; [52.93650794 16.06349206],0
u3,1,0.128436,2.311301,[47 27] ; [8 1],[49.03614458 24.96385542] ; [5.96385542 3.03614458],0
p11,1,0.129711,2.295955,[248  65] ; [61  9],[252.52480418  60.47519582] ; [56.47519582 13.52480418],0
v1,1,0.177063,1.822104,[184 121] ; [47 21],[188.88739946 116.11260054] ; [42.11260054 25.88739946],0
a2,1,0.193863,1.688016,[ 96 217] ; [16 54],[ 91.53002611 221.46997389] ; [20.46997389 49.53002611],0
b3,1,0.195678,1.674342,[ 76 114] ; [26 26],[ 80.08264463 109.91735537] ; [21.91735537 30.08264463],0
