Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.001714,9.833389,[6 5] ; [ 4 33],[2.29166667 8.70833333] ; [ 7.70833333 29.29166667],0
r1,1,0.005982,7.555774,[8 3] ; [10 27],[4.125 6.875] ; [13.875 23.125],0
v3,1,0.00975,6.680023,[5 6] ; [ 4 33],[2.0625 8.9375] ; [ 6.9375 30.0625],0
u3,1,0.015241,5.888432,[3 1] ; [ 4 19],[1.03703704 2.96296296] ; [ 5.96296296 17.03703704],0
v1,1,0.025816,4.968311,[7 4] ; [10 27],[3.89583333 7.10416667] ; [13.10416667 23.89583333],0
d4,1,0.037583,4.323802,[10  1] ; [21 16],[7.10416667 3.89583333] ; [23.89583333 13.10416667],0
b3,1,0.049535,3.857143,[4 2] ; [ 5 16],[2. 4.] ; [ 7. 14.],0
b2,1,0.049535,3.857143,[4 2] ; [ 5 16],[2. 4.] ; [ 7. 14.],0
a2,1,0.062593,3.467322,[2 9] ; [ 1 36],[ 0.6875 10.3125] ; [ 2.3125 34.6875],0
s5,1,0.088247,2.906067,[4 7] ; [ 5 32],[2.0625 8.9375] ; [ 6.9375 30.0625],0
n3,1,0.094638,2.793651,[2 5] ; [10  5],[3.81818182 3.18181818] ; [8.18181818 6.81818182],0
p10,1,0.116836,2.459228,[9 2] ; [20 16],[6.78723404 4.21276596] ; [22.21276596 13.78723404],0
a3,1,0.148492,2.087672,[7 4] ; [14 22],[4.91489362 6.08510638] ; [16.08510638 19.91489362],0
p9,1,0.155978,2.01279,[9 2] ; [21 15],[7.0212766 3.9787234] ; [22.9787234 13.0212766],0
b1,1,0.209576,1.574354,[8 3] ; [19 18],[6.1875 4.8125] ; [20.8125 16.1875],0
d5,1,0.234563,1.412977,[7 4] ; [16 21],[5.27083333 5.72916667] ; [17.72916667 19.27083333],0
u2,1,0.24421,1.356128,[3 1] ; [10 13],[1.92592593 2.07407407] ; [11.07407407 11.92592593],0
p4,1,0.247772,1.335825,[6 5] ; [13 24],[4.35416667 6.64583333] ; [14.64583333 22.35416667],0
p2,1,0.286853,1.134331,[9 2] ; [24 13],[7.5625 3.4375] ; [25.4375 11.5625],0
n2,1,0.29008,1.119251,[3 4] ; [10  5],[4.13636364 2.86363636] ; [8.86363636 6.13636364],0
p6,1,0.30127,1.068562,[3 8] ; [ 5 31],[1.87234043 9.12765957] ; [ 6.12765957 29.87234043],0
a5,1,0.30289,1.061425,[7 4] ; [17 20],[5.5 5.5] ; [18.5 18.5],0
r4,1,0.321508,0.982801,[4 7] ; [ 8 29],[2.75 8.25] ; [ 9.25 27.75],0
a4,1,0.361268,0.833481,[2 9] ; [12 25],[3.20833333 7.79166667] ; [10.79166667 26.20833333],0
d3,1,0.411039,0.675793,[6 5] ; [15 22],[4.8125 6.1875] ; [16.1875 20.8125],0
p8,1,0.427862,0.62862,[5 6] ; [12 25],[3.89583333 7.10416667] ; [13.10416667 23.89583333],0
s6,1,0.427862,0.62862,[5 6] ; [12 25],[3.89583333 7.10416667] ; [13.10416667 23.89583333],0
s4,1,0.442543,0.589681,[ 1 10] ; [ 7 30],[1.83333333 9.16666667] ; [ 6.16666667 30.83333333],0
n1,1,0.518647,0.416583,[1 6] ; [ 4 11],[1.59090909 5.40909091] ; [ 3.40909091 11.59090909],0
d1,1,0.551965,0.353808,[2 9] ; [10 27],[2.75 8.25] ; [ 9.25 27.75],0
s2,1,0.55662,0.34559,[ 1 10] ; [ 6 31],[1.60416667 9.39583333] ; [ 5.39583333 31.60416667],0
b5,1,0.616193,0.251255,[5 6] ; [20 17],[5.72916667 5.27083333] ; [19.27083333 17.72916667],0
p7,1,0.650165,0.205693,[5 6] ; [14 23],[4.35416667 6.64583333] ; [14.64583333 22.35416667],0
n5,1,0.650165,0.205693,[6 5] ; [23 14],[6.64583333 4.35416667] ; [22.35416667 14.64583333],0
n6,1,0.654088,0.200785,[6 4] ; [25 12],[6.59574468 3.40425532] ; [24.40425532 12.59574468],0
p12,1,0.657512,0.19656,[ 1 10] ; [ 2 35],[ 0.6875 10.3125] ; [ 2.3125 34.6875],0
s1,1,0.657512,0.19656,[ 1 10] ; [ 2 35],[ 0.6875 10.3125] ; [ 2.3125 34.6875],0
u1,1,0.657512,0.19656,[ 1 10] ; [ 2 35],[ 0.6875 10.3125] ; [ 2.3125 34.6875],0
v4,1,0.684494,0.165111,[7 4] ; [21 16],[6.41666667 4.58333333] ; [21.58333333 15.41666667],0
p3,1,0.695413,0.153288,[3 8] ; [ 8 29],[2.52083333 8.47916667] ; [ 8.47916667 28.52083333],0
p5,1,0.700122,0.148345,[2 9] ; [ 5 32],[1.60416667 9.39583333] ; [ 5.39583333 31.60416667],0
d2,1,0.745828,0.10507,[3 8] ; [12 25],[3.4375 7.5625] ; [11.5625 25.4375],0
a6,1,0.771632,0.08424,[5 6] ; [15 22],[4.58333333 6.41666667] ; [15.41666667 21.58333333],0
b4,1,0.771632,0.08424,[6 5] ; [22 15],[6.41666667 4.58333333] ; [21.58333333 15.41666667],0
a8,1,0.806243,0.06016,[ 1 10] ; [ 4 30],[1.22222222 9.77777778] ; [ 3.77777778 30.22222222],0
a7,1,0.852304,0.034663,[6 5] ; [19 18],[5.72916667 5.27083333] ; [19.27083333 17.72916667],0
r3,1,0.852737,0.034457,[7 4] ; [24 12],[7.25531915 3.74468085] ; [23.74468085 12.25531915],0
p1,1,0.917531,0.010721,[ 1 10] ; [ 3 34],[ 0.91666667 10.08333333] ; [ 3.08333333 33.91666667],0
a1,1,0.917531,0.010721,[ 1 10] ; [ 3 34],[ 0.91666667 10.08333333] ; [ 3.08333333 33.91666667],0
p11,1,0.940376,0.005595,[7 4] ; [24 13],[7.10416667 3.89583333] ; [23.89583333 13.10416667],0
n4,1,0.977089,0.000825,[6 5] ; [20 17],[5.95833333 5.04166667] ; [20.04166667 16.95833333],0
v2,1,0.987829,0.000233,[4 7] ; [13 23],[3.9787234 7.0212766] ; [13.0212766 22.9787234],0
