Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,36.311195,[ 4 19] ; [83 19],[16.008  6.992] ; [70.992 31.008],1
p11,1,1e-05,19.433989,[ 3 20] ; [65 37],[12.512 10.488] ; [55.488 46.512],1
v4,1,2e-05,18.235827,[11 12] ; [89 13],[18.4  4.6] ; [81.6 20.4],1
d5,1,0.000459,12.274974,[ 7 16] ; [71 31],[14.352  8.648] ; [63.648 38.352],1
p2,1,0.000459,12.274974,[ 7 16] ; [71 31],[14.352  8.648] ; [63.648 38.352],1
a7,1,0.000669,11.573536,[ 7 16] ; [70 32],[14.168  8.832] ; [62.832 39.168],1
r2,1,0.001066,10.709279,[13 10] ; [88 14],[18.584  4.416] ; [82.416 19.584],0
n6,1,0.001153,10.563459,[10 13] ; [79 23],[16.376  6.624] ; [72.624 29.376],0
a1,1,0.002985,8.81677,[ 3 20] ; [  1 101],[ 0.736 22.264] ; [ 3.264 98.736],0
p9,1,0.003212,8.682746,[ 9 13] ; [72 26],[14.85  7.15] ; [66.15 31.85],0
d3,1,0.003401,8.578911,[ 6 17] ; [61 41],[12.328 10.672] ; [54.672 47.328],0
p10,1,0.006261,7.473529,[ 7 15] ; [63 36],[12.72727273  9.27272727] ; [57.27272727 41.72727273],0
b5,1,0.009984,6.63782,[10 13] ; [73 29],[15.272  7.728] ; [67.728 34.272],0
p1,1,0.015315,5.879906,[ 5 18] ; [ 6 96],[ 2.024 20.976] ; [ 8.976 93.024],0
d4,1,0.017779,5.617787,[10 13] ; [71 31],[14.904  8.096] ; [66.096 35.904],0
n3,1,0.019075,5.494581,[6 9] ; [22  7],[9.54545455 5.45454545] ; [18.45454545 10.54545455],0
s3,1,0.022592,5.199608,[ 4 17] ; [46 54],[ 8.67768595 12.32231405] ; [41.32231405 58.67768595],0
s2,1,0.032901,4.550941,[ 3 20] ; [36 64],[ 7.29268293 15.70731707] ; [31.70731707 68.29268293],0
p4,1,0.037474,4.328725,[ 3 20] ; [36 66],[ 7.176 15.824] ; [31.824 70.176],0
u3,1,0.038691,4.274372,[ 5 11] ; [35 23],[8.64864865 7.35135135] ; [31.35135135 26.64864865],0
a6,1,0.041845,4.141455,[ 7 16] ; [55 47],[11.408 11.592] ; [50.592 51.408],0
r1,1,0.047236,3.936975,[ 9 14] ; [63 39],[13.248  9.752] ; [58.752 43.248],0
n5,1,0.055381,3.670589,[17  6] ; [53 49],[12.88 10.12] ; [57.12 44.88],0
s6,1,0.068096,3.328318,[ 7 16] ; [52 49],[10.94354839 12.05645161] ; [48.05645161 52.94354839],0
d1,1,0.068477,3.319147,[ 4 19] ; [38 64],[ 7.728 15.272] ; [34.272 67.728],0
b1,1,0.073377,3.205811,[13 10] ; [37 65],[ 9.2 13.8] ; [40.8 61.2],0
a4,1,0.074027,3.191398,[ 1 21] ; [21 81],[ 3.90322581 18.09677419] ; [18.09677419 83.90322581],0
u2,1,0.10191,2.6754,[ 5 11] ; [31 26],[7.89041096 8.10958904] ; [28.10958904 28.89041096],0
v2,1,0.111477,2.533153,[ 4 17] ; [35 59],[ 7.12173913 13.87826087] ; [31.87826087 62.12173913],0
s1,1,0.158398,1.989449,[ 3 20] ; [ 5 95],[ 1.49593496 21.50406504] ; [ 6.50406504 93.49593496],0
v1,1,0.200807,1.636498,[ 5 18] ; [36 65],[ 7.60483871 15.39516129] ; [33.39516129 67.60483871],0
p3,1,0.201448,1.631843,[ 3 20] ; [26 76],[ 5.336 17.664] ; [23.664 78.336],0
s8,1,0.241899,1.369493,[ 4 19] ; [30 72],[ 6.256 16.744] ; [27.744 74.256],0
b2,1,0.312926,1.018288,[7 7] ; [15 28],[5.40350877 8.59649123] ; [16.59649123 26.40350877],0
b3,1,0.312926,1.018288,[7 7] ; [15 28],[5.40350877 8.59649123] ; [16.59649123 26.40350877],0
p6,1,0.316106,1.004992,[ 1 21] ; [12 90],[ 2.30645161 19.69354839] ; [10.69354839 91.30645161],0
a3,1,0.327798,0.957576,[ 7 15] ; [44 58],[ 9.0483871 12.9516129] ; [41.9516129 60.0483871],0
p12,1,0.339512,0.912273,[ 2 21] ; [ 4 97],[ 1.11290323 21.88709677] ; [ 4.88709677 96.11290323],0
s5,1,0.373172,0.793075,[ 3 20] ; [20 74],[ 4.52136752 18.47863248] ; [18.47863248 75.52136752],0
v3,1,0.373894,0.790681,[ 4 18] ; [26 69],[ 5.64102564 16.35897436] ; [24.35897436 70.64102564],0
b4,1,0.597031,0.279497,[14  9] ; [68 34],[15.088  7.912] ; [66.912 35.088],0
n2,1,0.640078,0.21864,[8 7] ; [17 11],[8.72093023 6.27906977] ; [16.27906977 11.72093023],0
s7,1,0.687905,0.161363,[ 5 18] ; [25 72],[ 5.75 17.25] ; [24.25 72.75],0
n4,1,0.692252,0.156658,[13 10] ; [53 49],[12.144 10.856] ; [53.856 48.144],0
d2,1,0.795304,0.067304,[ 6 17] ; [24 78],[ 5.52 17.48] ; [24.48 77.52],0
p8,1,0.858399,0.031831,[ 4 19] ; [19 81],[ 4.30081301 18.69918699] ; [18.69918699 81.30081301],0
n1,1,0.929711,0.007781,[6 9] ; [12 17],[6.13636364 8.86363636] ; [11.86363636 17.13636364],0
s4,1,0.933082,0.007051,[ 4 19] ; [17 85],[ 3.864 19.136] ; [17.136 84.864],0
