Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,72.162633,[218  43] ; [45 68],[183.53743316  77.46256684] ; [79.46256684 33.53743316],1
n6,1,0.000178,14.054281,[219  42] ; [76 38],[205.32  55.68] ; [89.68 24.32],1
a5,1,0.000438,12.360868,[160 101] ; [48 67],[144.38297872 116.61702128] ; [63.61702128 51.38297872],1
r4,1,0.002276,9.312403,[242  20] ; [94 21],[233.5066313  28.4933687] ; [102.4933687  12.5066313],0
s4,1,0.003942,8.31035,[ 34 225] ; [29 86],[ 43.62834225 215.37165775] ; [19.37165775 95.62834225],0
p3,1,0.00431,8.1483,[122 137] ; [36 79],[109.4171123 149.5828877] ; [48.5828877 66.4171123],0
n1,1,0.005148,7.826725,[28 26] ; [ 9 30],[21.48387097 32.51612903] ; [15.51612903 23.48387097],0
p11,1,0.00604,7.538376,[204  58] ; [74 41],[193.19893899  68.80106101] ; [84.80106101 30.19893899],0
r1,1,0.006441,7.42267,[203  58] ; [74 41],[192.27925532  68.72074468] ; [84.72074468 30.27925532],0
v3,1,0.009785,6.673701,[ 99 158] ; [27 83],[ 88.23433243 168.76566757] ; [37.76566757 72.23433243],0
s7,1,0.010111,6.615215,[109 133] ; [35 79],[ 97.88764045 144.11235955] ; [46.11235955 67.88764045],0
v1,1,0.014483,5.978297,[134 120] ; [44 69],[123.19346049 130.80653951] ; [54.80653951 58.19346049],0
s6,1,0.014629,5.960615,[164  89] ; [58 55],[153.45901639  99.54098361] ; [68.54098361 44.45901639],0
p10,1,0.014799,5.940209,[198  58] ; [73 39],[188.52173913  67.47826087] ; [82.47826087 29.52173913],0
p2,1,0.016099,5.792078,[210  48] ; [80 34],[201.12903226  56.87096774] ; [88.87096774 25.12903226],0
p5,1,0.021192,5.310893,[ 31 226] ; [  5 109],[ 24.93800539 232.06199461] ; [ 11.06199461 102.93800539],0
a4,1,0.021445,5.290255,[ 74 185] ; [20 95],[ 65.09625668 193.90374332] ; [28.90374332 86.09625668],0
a8,1,0.021808,5.261008,[ 38 209] ; [  7 100],[ 31.39830508 215.60169492] ; [13.60169492 93.39830508],0
p4,1,0.044143,4.051088,[131 127] ; [45 69],[122.06451613 135.93548387] ; [53.93548387 60.06451613],0
p6,1,0.046467,3.964585,[ 86 170] ; [26 86],[ 77.91304348 178.08695652] ; [34.08695652 77.91304348],0
b3,1,0.046842,3.951053,[59 98] ; [12 41],[ 53.08095238 103.91904762] ; [17.91904762 35.08095238],0
b2,1,0.046842,3.951053,[59 98] ; [12 41],[ 53.08095238 103.91904762] ; [17.91904762 35.08095238],0
a3,1,0.084079,2.98423,[155 105] ; [57 57],[147.37967914 112.62032086] ; [64.62032086 49.37967914],0
p8,1,0.127321,2.324873,[122 132] ; [45 69],[115.26630435 138.73369565] ; [51.73369565 62.26630435],0
p12,1,0.139239,2.186351,[ 16 239] ; [  3 112],[ 13.09459459 241.90540541] ; [  5.90540541 109.09459459],0
s5,1,0.145009,2.123987,[ 74 175] ; [25 87],[ 68.28531856 180.71468144] ; [30.71468144 81.28531856],0
s3,1,0.152534,2.046723,[138 117] ; [53 62],[131.63513514 123.36486486] ; [59.36486486 55.63513514],0
s8,1,0.157824,1.994954,[ 90 170] ; [31 83],[ 84.11764706 175.88235294] ; [36.88235294 77.11764706],0
r3,1,0.184825,1.758396,[243  19] ; [101  13],[239.70212766  22.29787234] ; [104.29787234   9.70212766],0
