Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,88.730651,[232  18] ; [19 30],[209.86622074  40.13377926] ; [41.13377926  7.86622074],1
a8,1,0.408645,0.682738,[ 31 186] ; [ 4 38],[ 29.32432432 187.67567568] ; [ 5.67567568 36.32432432],0
a2,1,0.408681,0.682635,[ 92 158] ; [15 34],[ 89.46488294 160.53511706] ; [17.53511706 31.46488294],0
d4,1,0.429757,0.62348,[246   2] ; [48  1],[245.49494949   2.50505051] ; [48.50505051  0.49494949],0
u3,1,0.431606,0.618498,[27 16] ; [9 3],[28.14545455 14.85454545] ; [7.85454545 4.14545455],0
a5,1,0.455507,0.556913,[219  31] ; [41  8],[217.39130435  32.60869565] ; [42.60869565  6.39130435],0
s4,1,0.573784,0.316391,[ 37 207] ; [ 9 40],[ 38.30716724 205.69283276] ; [ 7.69283276 41.30716724],0
a7,1,0.669876,0.181747,[192  58] ; [39 10],[193.14381271  56.85618729] ; [37.85618729 11.14381271],0
n3,1,0.701105,0.147325,[27 14] ; [10  4],[27.58181818 13.41818182] ; [9.41818182 4.58181818],0
a6,1,0.732429,0.116893,[183  65] ; [35 14],[182.03367003  65.96632997] ; [35.96632997 13.03367003],0
d5,1,0.757416,0.095404,[241   7] ; [48  1],[241.31986532   6.68013468] ; [47.68013468  1.31986532],0
p1,1,0.791308,0.070019,[ 23 227] ; [ 5 43],[ 23.48993289 226.51006711] ; [ 4.51006711 43.48993289],0
a4,1,0.815674,0.054342,[148 101] ; [30 19],[148.73154362 100.26845638] ; [29.26845638 19.73154362],0
v2,1,0.817714,0.053124,[177  66] ; [35 12],[177.64137931  65.35862069] ; [34.35862069 12.64137931],0
d3,1,0.831917,0.045047,[221  28] ; [44  5],[221.4261745  27.5738255] ; [43.5738255  5.4261745],0
b4,1,0.914018,0.011658,[151  99] ; [30 19],[151.33779264  98.66220736] ; [29.66220736 19.33779264],0
n1,1,0.945713,0.004636,[18 23] ; [6 8],[17.89090909 23.10909091] ; [6.10909091 7.89090909],0
b1,1,0.955603,0.003099,[ 98 152] ; [19 30],[ 97.82608696 152.17391304] ; [19.17391304 29.82608696],0
